accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,std_1,std_2,std_3,std_4
0.5,0,0.0,0.442412924759525,-0.8378137723921157,-0.8073597207581029,0.442412924759525,0.537676552694667,1.4920515149566667,0.0,0.2735523787238929,0.24278312780395217,0.6992990913383963,0.6929756923074146
0.5,1,0.24541412337902113,0.5723187018287385,-0.7741349525174025,-0.8199731807216227,0.5723187018287385,0.6218805635624972,1.544181313371889,0.4786698530448833,0.43993694187095406,0.29535144805361946,0.5761454212312711,0.5700720184140705
0.75,100,0.11148221859192813,0.15279083613809816,-0.20427392045304535,0.15279083613809816,0.29592132064016247,0.8095712847617405,1.2803045955915244,0.6703599520870687,0.8137499618140612,0.8903447519448926,0.7763115794534277,0.011060739208284938
0.75,200,0.08337571203032204,0.2772430928814462,-0.2772430928814462,0.36654661566088587,0.35777275501666334,0.7474968834881169,1.0974604822294558,0.5999317532670734,0.7294109032014321,0.7797861151360534,0.6614734033612358,0.021076231541013495
0.75,300,0.03683925275150606,0.24600090427265892,-0.27786716801095973,0.25141007030897244,0.24600090427265892,0.7200216315947993,1.152212939845753,0.5155527695662627,0.7237247635814974,0.7987622652094624,0.6985109396512548,0.014434280292431222
0.75,400,0.07469453241727894,0.4114462939664605,-0.7388738393589863,0.4491898615225895,0.4114462939664605,0.7302782624648264,0.9279592527161835,0.5316783779302908,0.015516000690754192,0.7288127070690515,0.6300016764110861,0.014602195004295498
0.75,500,0.0525056790486911,0.12568551558935004,-0.7435756562328661,0.12568551558935004,0.5084735244556552,0.7521311904895737,1.0354353116435306,0.39394582459614186,0.021091501293168623,0.8582585169342489,0.538470966414882,0.01154608035495243
0.75,600,0.0629121550494018,0.2456978357767089,-0.7377287424866429,0.2456978357767089,0.7273747847500269,0.7797606676344645,0.9699076273795869,0.4014456258333281,0.01554016797968791,0.8267969553360116,0.015135372731988849,0.01530972293378437
0.75,700,0.055894657838312906,0.1729718412905337,-0.7226913829131224,0.1729718412905337,0.7417015434405059,0.7778848309558266,0.9971170523032129,0.4457428989006452,0.016505701153808814,0.8185965036510132,0.013565033801821436,0.013685413736393695
0.75,800,0.07020216372252505,0.1763545390282279,-0.7005285989980584,0.1763545390282279,0.7353232166067658,0.7854692208481198,1.0065072759152125,0.45783184284099265,0.017913516989173154,0.8117850981775898,0.016324040822957717,0.01837861264482747
0.5,900,0.0552077240789552,0.006965105244069104,-0.6689222929002093,-0.006965105244069104,0.7202920214387493,0.4029578080028918,0.7925295839061887,0.4664927362763269,0.015131030002446621,0.7956064935805783,0.016567486876439226,0.49629481499431494
0.5,1000,0.06302231611004981,0.07476332851012436,-0.6437405722477083,-0.16583523863538843,0.7136969982430585,0.07476332851012436,0.6807945511579051,0.4482920311576922,0.01978333690037455,0.7128782148117254,0.013835671496125093,0.7459827322345587
1.0,1100,0.05226279766047588,0.03185374898088115,-0.6156203822481205,0.03185374898088115,0.6905086648397426,-0.1879640847479426,0.46006051702599526,0.45839371826349457,0.019867246010569075,0.7437444745033184,0.020121239495771794,0.7846029290450671
0.75,1200,0.06874291788724854,0.22491961546979872,-0.582052755616747,-0.22491961546979872,0.6824258455563157,-0.6107934983264998,0.48186075199144496,0.49601552355534717,0.020600595734209155,0.6366407302405798,0.019780925395182346,0.45950276767504433
0.75,1300,0.06290224454492431,0.14475115218599627,-0.5603941486459761,-0.14475115218599627,0.6691199829989707,-0.7388704617276258,0.42034468159620175,0.3713297313753944,0.030608681804704958,0.6741270871047579,0.015471134213626149,0.07974078243581545
1.0,1400,0.05795381182152314,0.018819847804809407,-0.5398088064085353,0.018819847804809407,0.6483176619962894,-0.7030084769303033,0.34659371433998215,0.3994312749997125,0.029553233428025755,0.7173591044703644,0.02509744610511286,0.21267008978422466
1.0,1500,0.060294666018839406,0.32404407896361853,-0.5595071537223408,0.32404407896361853,0.6432019032800781,-0.7379450809339458,0.2117320043089028,0.37279872857911217,0.04117992954489711,0.5716748957477275,0.03036155150954968,0.02682708561526291
