config,nn,seed_index,seed,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn3_seed01,3,1,17406,0,1.0575755,1.1683238,0.5,false,-0.25628573,0.001846794,1.0575755,0,-0.25628573,0,-1,NaN,21.190363957662527,NaN,0.002,0.698,0|0|0|0,-0.2564|-0.2563|-0.2347|-0.242,0.2564|-0.2563|-0.2347|0.242,0.9129|1.4329|1.4042|0.9234
nn3_seed01,3,1,17406,10,1.0066,1.0746957,0.5,false,-0.109059125,0.0011747368,1.0066,10,-0.109059125,10,-1,0.5944805168732311,21.173846771651462,0.07834161292783935,0.0019117794,1.081,0|0|0|0,-0.1041|-0.1091|-0.0759|-0.0856,0.1041|-0.1091|-0.0759|0.0856,0.9828|1.1802|1.1492|0.9866
nn3_seed01,3,1,17406,20,1.0272214,1.1180751,0.5,false,-0.13531862,-0.0062894113,1.0066,10,-0.109059125,10,-1,0.46524309587352325,21.16566012334676,0.060502414761210696,0.0018183127,1.588,1|1|1|1,0.1353|0.1155|0.1133|0.1187,-0.1353|0.1155|0.1133|-0.1187,1.2529|0.9975|0.9942|1.2277
nn3_seed01,3,1,17406,30,1.0395576,1.1346048,0.5,false,-0.20806713,0.0016233213,1.0066,10,-0.109059125,10,-1,0.540581704759955,21.15317079119545,0.04574867682598759,0.0017294157,1.895,1|1|1|1,0.2024|0.2101|0.2069|0.2081,-0.2024|0.2101|0.2069|-0.2081,1.3374|0.9251|0.9312|1.3446
nn3_seed01,3,1,17406,40,1.0353719,1.1311162,0.5,false,-0.21648435,0.005669933,1.0066,10,-0.109059125,10,-1,0.47675907270803336,21.133478212712347,0.04157856509292224,0.001644865,2.222,1|1|1|1,0.204|0.2119|0.2312|0.2165,-0.204|0.2119|0.2312|-0.2165,1.339|0.9237|0.9138|1.3479
nn3_seed01,3,1,17406,50,1.0514436,1.1468807,0.5,false,-0.21873686,-0.0034022145,1.0066,10,-0.109059125,10,-1,0.30548834091545923,21.10961570574274,0.03743046582311885,0.0015644479,2.561,1|1|1|1,0.2187|0.2072|0.2085|0.2105,-0.2187|0.2072|0.2085|-0.2105,1.3618|0.9422|0.9305|1.3531
nn3_seed01,3,1,17406,60,1.0498362,1.1459519,0.5,false,-0.22949797,0.0014580451,1.0066,10,-0.109059125,10,-1,0.2545163820114835,21.08717924279985,0.030936155289989706,0.0014879622,2.881,1|1|1|1,0.2295|0.2151|0.2466|0.2264,-0.2295|0.2151|0.2466|-0.2264,1.3783|0.932|0.9011|1.3725
nn3_seed01,3,1,17406,70,1.0658153,1.1586534,0.5,false,-0.23913789,-0.0067414753,1.0066,10,-0.109059125,10,-1,0.25430094046206925,21.060635175699385,0.027909907134007456,0.001415216,3.207,1|1|1|1,0.2313|0.2092|0.2343|0.2391,-0.2313|0.2092|0.2343|-0.2391,1.3857|0.9354|0.9214|1.3921
nn3_seed01,3,1,17406,80,1.0520757,1.1557304,0.5,false,-0.24504355,0.0029876903,1.0066,10,-0.109059125,10,-1,0.2140763361837805,21.038176938984414,0.02564939240556925,0.0013460263,3.532,1|1|1|1,0.2306|0.2353|0.2523|0.245,-0.2306|0.2353|0.2523|-0.245,1.3921|0.9213|0.9077|1.4019
nn3_seed01,3,1,17406,90,1.0563879,1.1585562,0.5,false,-0.2589185,0.002704136,1.0066,10,-0.109059125,10,-1,0.1455897542147668,21.012825092294825,0.021934252530129497,0.0012802194,3.854,1|1|1|1,0.2323|0.2434|0.2587|0.2589,-0.2323|0.2434|0.2587|-0.2589,1.3971|0.9136|0.9075|1.4161
nn3_seed01,3,1,17406,100,1.0827105,1.1729573,0.5,false,-0.27966177,-0.0076073557,1.0066,10,-0.109059125,10,-1,0.17776203988205289,20.98687261174195,0.023708744613433835,0.0012176296,4.18,1|1|1|1,0.2541|0.235|0.2683|0.2797,-0.2541|0.235|0.2683|-0.2797,1.4142|0.9325|0.8943|1.4509
nn3_seed01,3,1,17406,110,1.0753534,1.1676313,0.5,false,-0.2671006,-0.0036797747,1.0066,10,-0.109059125,10,-1,0.13861432694718884,20.96211167159506,0.020728619865213606,0.0011581,4.511,1|1|1|1,0.2615|0.2669|0.247|0.2671,-0.2615|0.2669|0.247|-0.2671,1.4273|0.898|0.9139|1.4314
nn3_seed01,3,1,17406,120,1.0749016,1.1679015,0.5,false,-0.26146603,-0.0049812384,1.0066,10,-0.109059125,10,-1,0.14249990878395039,20.939978427238245,0.021204752992999412,0.0011014807,4.827,1|1|1|1,0.2581|0.2488|0.2508|0.2615,-0.2581|0.2488|0.2508|-0.2615,1.416|0.9165|0.9149|1.4242
