config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
local_T025_s005_b10_rel500_1000,0,0.031850689496212246,0.0,0.016806729240755672,0.15152322339836102,0.9485713092433816,0.0,-0.03819837632103004,0.18228506229177552,0.1596390748113932,0.016806729240755672,0.05236406695198545,0.75,0.08044771293734082,0.0
local_T025_s005_b10_rel500_1000,1,0.029412823274688086,0.39593477023000045,0.009972936901586408,0.10738134713464627,0.9480320403914718,0.9975444261304005,-0.03482974613157639,0.18891127363282878,0.14562659005031392,0.009972936901586408,0.05211301216008772,0.75,0.10167384661492755,0.07989931267130644
local_T025_s005_b10_rel500_1000,100,0.02357426527662162,0.397370602709285,0.014522844472021106,0.17409382178056737,0.9491085353539368,0.9403196611532929,-0.07256580950570095,0.16580182617104328,0.15205693966020428,0.014522844472021106,0.02345704327344539,0.75,0.10099647170399233,1.0836814286135157
local_T025_s005_b10_rel500_1000,200,0.0045779182203748055,0.40278024831555787,-0.004938757216955285,0.14953678840307075,0.9823973265623789,0.959112690536299,-0.006493213908032072,0.20431696304014768,0.1441490796114821,0.0045779182203748055,0.019427935103542023,1.0,0.1384637477792769,1.7008042541228172
local_T025_s005_b10_rel500_1000,300,-0.027042578486408796,0.4216389930975132,0.013930037960381093,0.1966041977109755,0.977993401288181,0.9509454277708667,-0.03603037074455083,0.2286615836559378,0.1698682681399344,0.013930037960381093,0.051387550617490105,0.5,0.09745272856799418,2.2678030638485773
local_T025_s005_b10_rel500_1000,400,0.005891212399794231,0.4121534711935249,0.018285746798097094,0.19548753220377169,0.9568784601045085,1.1122919401734652,-0.027127285974009485,0.21611876801964724,0.17171658687871705,0.005891212399794231,0.0748652103581729,0.75,0.1401760862216903,3.1058558719209506
local_T025_s005_b10_rel500_1000,500,-0.030698129473011287,0.42706795711221535,0.016369827621700417,0.2391957802355226,0.9351871691103267,1.0619925786510367,-0.0595772918498359,0.25159140277041486,0.2298857788957735,0.016369827621700417,0.12764253551775637,0.5,0.17204737611562076,4.70624482145824
local_T025_s005_b10_rel500_1000,600,-0.06455460521517013,0.4281559067426557,0.023038853695677645,0.3153819190645659,0.9469334965829718,0.9569779650236907,-0.05534457152531323,0.29641590968172243,0.2909432328700176,0.023038853695677645,0.15414238542801995,0.5,0.18511018893993234,6.697651732285386
local_T05_s005_b10_rel500_1000,0,0.003568712599184014,0.0,0.0015386207965015133,0.15536901629068126,0.9537575390250997,0.0,-0.02427311104087487,0.16801238391589945,0.13085142354083046,0.0015386207965015133,0.06885432138448931,0.75,0.0989003465099473,0.0
local_T05_s005_b10_rel500_1000,1,0.0006962093346886446,0.48069729577659626,-0.015130846941090658,0.11479675936406877,0.9584011405602163,1.0963449443043165,-0.03672415305916871,0.18175543882592768,0.14147762392335986,0.0006962093346886446,0.03194582266473575,1.0,0.13716044403297792,0.07989972086112987
local_T05_s005_b10_rel500_1000,100,0.0115511156124956,0.49409849087232727,0.018830413313549697,0.1717813632940131,0.9840856858671259,0.9913842024211895,-0.03570206888596909,0.17389685452486225,0.1855416246738678,0.004296411888486619,0.004296411888486619,0.75,0.10519530286041637,0.9617703468476723
local_T05_s005_b10_rel500_1000,200,-0.03123944989607291,0.48496662844064503,-0.002046810129731059,0.18009122691636542,0.9825177189956557,1.1265677033693138,-0.024411611832097432,0.12768824910433635,0.14928983318510136,0.002046810129731059,0.041390172875128514,0.75,0.12828147638417586,1.3969657147687837
local_T05_s005_b10_rel500_1000,300,-0.02430799981437915,0.4975578019003487,-0.020146333550534,0.1626477055601809,0.9599533132382041,1.1252852087165255,-0.019980009777911173,0.18219116732979893,0.12091207265461579,0.019980009777911173,0.06723315583168492,0.75,0.13816896562843803,1.799448560254529
local_T05_s005_b10_rel500_1000,400,0.019197349974015863,0.4905595340137894,0.01647125704128835,0.19630415136971274,0.9623745922958379,1.036208414865543,-0.0610208580132156,0.18204314446922948,0.15006288786372005,0.013780508503292956,0.013780508503292956,0.75,0.07024667682333195,2.022121126572495
local_T05_s005_b10_rel500_1000,500,0.023283783844456188,0.4878942206897078,-0.057848258692207805,0.1573550542398674,0.9479738745153417,1.0662986051779846,0.008759937665089076,0.19277416324219313,0.12958222757679727,0.008759937665089076,0.03424929941895231,0.75,0.10642098508316636,2.3344412466255506
local_T05_s005_b10_rel500_1000,600,0.01873587944678096,0.49106332408402353,-0.006018283689530312,0.18943367526826746,0.9588170076659449,1.1260275469713237,-0.02598983427284778,0.1661391722293595,0.20096789096604933,0.006018283689530312,0.03268758868742111,1.0,0.14527443503572585,2.67158038182488
local_T025_s010_b10_rel500_1000,0,0.002678074266547507,0.0,0.0417764366597958,0.1914839755682417,0.9897479201998802,0.0,-0.03604919127076882,0.15172368761217206,0.11747231654767923,0.002678074266547507,0.02540195381813004,0.75,0.08511696340103789,0.0
local_T025_s010_b10_rel500_1000,1,0.006762192076148226,0.5252889082681851,-0.015554182961142244,0.14920377473739532,0.9673229390975195,1.1137849733700649,-0.012413303567419856,0.15506031313618132,0.15458137626723092,0.006762192076148226,0.03133630002731142,1.0,0.10521336783141302,0.0798997301399044
local_T025_s010_b10_rel500_1000,100,-0.0016515776713608562,0.5392154350231083,0.05174151800650768,0.18946694720612867,0.957098184763573,1.1656329124319662,-0.04172377520413118,0.23301760778512756,0.1884273210584472,0.0016515776713608562,0.10521884670322328,0.5,0.12590648405477675,1.7398236837170764
local_T025_s010_b10_rel500_1000,200,0.0027430300938404584,0.5402084527939383,0.0724803508703741,0.33977684977739997,0.9128341389299858,1.3132081076479953,-0.12874512929333104,0.3427607828584327,0.3164900991212957,0.0027430300938404584,0.13540995902081265,0.75,0.2811893999895085,3.8038894728439847
local_T025_s010_b10_rel500_1000,300,-0.013854277961503677,0.5199973824337076,0.11009338314542369,0.3708526297459405,0.9146399681581148,0.9934047500031162,-0.1439248938944214,0.404471691588943,0.43128590041021303,0.013854277961503677,0.1842258467598479,0.5,0.2891380620167452,5.33243052828081
local_T025_s010_b10_rel500_1000,400,0.08288468370247747,0.49529090693340944,-0.009309626368582569,0.4663894779205074,0.7995500557880638,1.012765187297513,-0.18371146260662194,0.44447334970266345,0.5215483543962609,0.009309626368582569,0.15779733610076196,1.0,0.4606280192620485,6.7204130800073045
local_T025_s010_b10_rel500_1000,500,0.12084707881464939,0.484168977769604,0.1841126020679525,0.5211963303251402,0.893436318594805,1.0546652928077493,-0.18648932742423427,0.5123146830490394,0.5476648620723754,0.12084707881464939,0.1415635452873213,0.75,0.46739242618332943,8.143049901348432
local_T025_s010_b10_rel500_1000,600,0.1526261678833901,0.46121548265748535,0.23686350051655225,0.5338335356589974,0.872289550294687,0.8647380057914884,-0.14660767210420617,0.4978865005106083,0.5802115113718959,0.14660767210420617,0.2837556243841786,0.75,0.4487620723944365,9.220630829547522
