config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
checker_2x2_global,0,0.328125,0.0,0.3515625,0.26073233555976827,1.1058197021484375,0.0,0.2890625,0.24374741520548446,0.38682628738608654,0.2890625,0.3046875,0.5,0.24949545861792302,0.0
checker_2x2_global,1,0.25,0.18037917501059242,0.25,0.23759548165574573,0.942535400390625,1.3486466016900054,0.1328125,0.21867798353714296,0.386174240926086,0.1328125,0.3984375,0.5,0.2978416985906353,0.030298510608623534
checker_2x2_global,100,0.3046875,0.2159857076719416,0.0234375,0.19426635149346025,0.5591888427734375,2.265625,-0.578125,0.24886334344309813,0.33261852119982926,0.0234375,0.2734375,0.75,0.21752247751854623,0.49330751716245935
checker_2x2_global,200,0.375,0.09952298583449137,0.0546875,0.16478694700499127,0.479705810546875,0.9160968280905136,-0.7890625,0.16725367058029145,0.21165034121277448,0.0546875,0.390625,0.75,0.16800537625806175,0.7435987569915645
checker_2x2_global,300,0.375,0.14836513673583873,0.0390625,0.19165424807828188,0.4569854736328125,0.9552358797373034,-0.796875,0.10998533626601496,0.23277342576405813,0.0390625,0.4375,0.75,0.1419904585617662,0.8110941939885723
checker_2x2_global,400,0.4140625,0.11569685118621328,-0.03125,0.1767766952966369,0.4596405029296875,0.5211587525049349,-0.7734375,0.16931283081154647,0.2043811962659402,0.03125,0.2890625,1.0,0.12063967610870356,0.8189703045916712
checker_2x2_global,500,0.375,0.11463205501155271,-0.046875,0.17317597799590653,0.410491943359375,1.607743408379428,-0.8671875,0.11420085234979357,0.21982741581052961,0.046875,0.4296875,1.0,0.1270001270001905,0.848865467183658
checker_2x2_global,600,0.3828125,0.08863355731794956,-0.03125,0.18783572094922768,0.4299468994140625,0.6965841601612113,-0.78125,0.12296734420949118,0.2892565553945315,0.03125,0.40625,1.0,0.12675183716935406,0.8603882412459949
checker_2x2_global,700,0.3515625,0.12397370781382225,-0.015625,0.17890234315708883,0.448699951171875,1.374422819199936,-0.84375,0.12675183716935406,0.20819888134557396,0.015625,0.3828125,1.0,0.12474772930896151,0.8907876208658193
checker_2x2_global,800,0.3984375,0.09207931012133294,0.0,0.2008048322256247,0.4382781982421875,0.6442352540027595,-0.8984375,0.14176842487071153,0.1780197411126262,0.0,0.3828125,1.0,0.12474772930896151,0.9948905062056448
checker_2x2_global,900,0.359375,0.153679220099676,0.0390625,0.20189999720398152,0.4775543212890625,1.2990850897121788,-0.828125,0.1419904585617662,0.1950754609987401,0.0390625,0.375,0.75,0.12600403219354633,1.0151207271521459
checker_2x2_global,1000,0.3828125,0.10110040807742085,0.0078125,0.19555931985115196,0.4410858154296875,1.446895248238448,-0.84375,0.12063967610870356,0.18783572094922768,0.0078125,0.4140625,0.75,0.12675183716935406,1.048945301068252
checker_2x2_global,1100,0.3984375,0.1345425814841824,-0.015625,0.17890234315708883,0.423004150390625,1.2178482240718669,-0.8359375,0.11773226871497124,0.17516553231066156,0.015625,0.421875,1.0,0.12474772930896151,1.0978266349065633
checker_2x2_global,1200,0.40625,0.18415862024266585,-0.296875,0.30741836052372795,0.3650665283203125,3.034329138427883,-0.75,0.37826202196105346,0.254000254000381,0.2578125,0.2578125,1.0,0.13839517985266545,1.4973968140342595
checker_2x2_global,1300,0.328125,0.1603193614270411,-0.375,0.26940795304016235,0.3136138916015625,0.7594618005946712,-0.890625,0.22881510178843442,0.18983757913440874,0.328125,0.3671875,1.0,0.23277342576405813,1.9297296066485579
checker_2x2_global,1400,0.390625,0.1454320100007242,-0.4453125,0.21752247751854623,0.2666778564453125,2.022969902535008,-0.8125,0.12296734420949118,0.21997067253202993,0.390625,0.40625,1.0,0.12600403219354633,2.1804603579711888
checker_2x2_global,1500,0.328125,0.11759482827532439,-0.4609375,0.24682969674159627,0.2748870849609375,1.1117382399029458,-0.8203125,0.13066787188109968,0.1929647197404648,0.328125,0.4296875,1.0,0.2051504168857258,2.2012843909395876
checker_2x2_global,1600,0.28125,0.12871587205207624,-0.3671875,0.2374628578766956,0.3389129638671875,0.6743233008450027,-0.8046875,0.14176842487071153,0.1876679355464275,0.28125,0.3671875,1.0,0.19827888472813301,2.1795588454762473
checker_2x2_global,1700,0.2734375,0.17862281912808414,-0.4453125,0.26741274579365737,0.3163909912109375,2.2904086272295388,-0.828125,0.12675183716935406,0.2051504168857258,0.2734375,0.3671875,1.0,0.2043811962659402,2.1809102782535743
checker_2x2_global,1800,0.2890625,0.1574158812205838,-0.3515625,0.23639918911219476,0.3346405029296875,0.9423701626417827,-0.8515625,0.1270001270001905,0.20925535218807387,0.2890625,0.375,1.0,0.2209708691207961,2.1630986842383932
checker_2x2_global,1900,0.1953125,0.15023346729629264,-0.3828125,0.21045625359541908,0.3549041748046875,0.8450510801868725,-0.78125,0.13633117587745303,0.2176672512300932,0.1953125,0.4140625,1.0,0.24374741520548446,2.142759793926882
checker_2x2_global,2000,0.25,0.14942993291049927,-0.4765625,0.22324020586831805,0.3046417236328125,0.8769509500251426,-0.828125,0.12296734420949118,0.1950754609987401,0.25,0.40625,1.0,0.21997067253202993,2.1865416641708997
checker_2x2_global,2100,0.2109375,0.1460434731644303,-0.359375,0.23706454136836563,0.3879547119140625,1.3418409404154428,-0.84375,0.18445101631423677,0.20819888134557396,0.2109375,0.296875,1.0,0.2209708691207961,2.170458613799944
checker_2x2_global,2200,0.25,0.11305463276862322,-0.3828125,0.2538762001448738,0.341888427734375,1.1822457773766841,-0.8828125,0.12600403219354633,0.2006478921217545,0.25,0.359375,1.0,0.2008048322256247,2.2230855055187884
checker_2x2_global,2300,0.25,0.12397370781382225,-0.4140625,0.2739302875173807,0.326629638671875,0.861148737697211,-0.859375,0.12675183716935406,0.17890234315708883,0.25,0.3828125,1.0,0.210605884793558,2.288492015598133
checker_2x2_global,2400,0.3125,0.106996308076307,-0.3828125,0.27667652447135516,0.3045196533203125,0.8249496907008936,-0.890625,0.12296734420949118,0.16725367058029145,0.3125,0.40625,1.0,0.1796053020267749,2.2837455440182013
checker_2x2_global,2500,0.109375,0.1223666390422356,-0.4296875,0.23957602840663497,0.3861846923828125,0.8193819126329309,-0.765625,0.2100067203225772,0.31068018510898765,0.109375,0.390625,1.0,0.26133574376219937,2.3381522113261446
