accuracy,epoch,grad_norm,mse
0.53125,0,0.0,2.0545362954721402
0.453125,1,0.3944071073753813,1.9536470264390058
0.46875,300,0.48310046073519647,1.7862359422252354
0.4375,600,0.12573377333598862,1.9144899987044528
0.453125,900,0.3488663974941994,1.6948957250940961
0.578125,1200,0.5804793334964987,1.5206009405408052
0.453125,1500,0.23560614556596432,1.6834173219750237
0.53125,1800,0.03869640852064278,1.604248191588389
0.515625,2100,0.03696690688617714,1.6341222573876806
0.5,2400,0.03718633324204917,1.6145304652706685
0.59375,2700,0.04906591999478369,1.572018179269008
0.484375,3000,0.3512975371469778,1.592854324985813
