accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.859872901628707
0.5,1,1.612118740014375,1.8562737270751757
0.5,300,0.46738308122711053,1.899288742139387
0.5,600,0.35203059662773356,1.9158363500800812
0.5,900,0.3924686465495964,1.9690251160054866
0.5,1200,0.3501379834202621,1.929826732547097
0.515625,1500,0.4128204947353983,1.6962116712931645
0.5234375,1800,0.2784678416126365,1.7872140471685565
0.5,2100,0.5004431041698036,1.7785523782243278
0.5,2400,0.3466049963802063,1.8608315939347055
0.5,2700,0.33038730581065495,1.9018113140369142
0.5,3000,0.3401221196976768,1.6453196358674194
