timestamp,hidden,contexts,threads,order,schedule,sweeps,nsteps,graph_states,graph_edges,single_seconds,parallel_seconds,min_task_seconds,mean_task_seconds,max_task_seconds,speedup_vs_serial_all
2026-05-21T18:29:39,784,16,32,random,static,100000.0,82400000,1608,1292032,0.9102513,1.5130386,1.1161126,1.2577803437500004,1.4984744,9.625676965544699
2026-05-21T18:29:45,784,32,32,random,static,100000.0,82400000,1608,1292032,0.9173032,3.065576,2.1696963,2.5081435312499996,3.0652694,9.575264942053304
