timestamp,config_id,hidden,output_replicas,epoch,seconds,train_per_class,validation_per_class,batchsize,free_relaxation,nudged_relaxation,free_sweeps,nudged_sweeps,minit,target_on,target_off,beta,lr,stepsize,weight_scale,bias_scale,temp,weight_decay,gradient_sign,train_accuracy,train_mse,validation_accuracy,validation_mse,best_epoch,best_validation_accuracy,best_validation_mse,initial_graph_path,best_graph_path,final_graph_path
2026-05-20T02:58:16,1,120,4,0,0.0,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,1.0,0.05,18.15114,0.105,18.144659,0,0.105,18.1446590423584,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:58:27,1,120,4,1,3.2082037,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,1.0,0.095,16.83341,0.115,16.46685,1,0.115,16.46685028076172,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:58:36,1,120,4,2,1.2699303,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,1.0,0.105,15.9801035,0.09,16.072277,1,0.115,16.46685028076172,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:58:45,1,120,4,3,1.2724487,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,1.0,0.085,15.935492,0.105,15.514242,1,0.115,16.46685028076172,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\best_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_1\final_graph.jld2
2026-05-20T02:59:02,2,120,4,0,0.0,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,-1.0,0.08,17.855963,0.105,18.101902,0,0.105,18.10190200805664,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\best_graph.jld2,
2026-05-20T02:59:11,2,120,4,1,1.3977215,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,-1.0,0.1,40.728085,0.1,40.753284,0,0.105,18.10190200805664,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\best_graph.jld2,
2026-05-20T02:59:21,2,120,4,2,1.3062364,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,-1.0,0.1,40.758724,0.1,40.77579,0,0.105,18.10190200805664,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\best_graph.jld2,
2026-05-20T02:59:30,2,120,4,3,1.3095016,50,20,64,32000,16000,200.0,100.0,1,0.5,0.0,0.1,0.0005,0.05,0.005,0.02,0.001,0.0,-1.0,0.1,40.763885,0.1,40.766647,0,0.105,18.10190200805664,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\best_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_pair\checkpoints\config_2\final_graph.jld2
