config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
inlaid8_T0p001_eta0p03_r250,0,0.000252855820742746,0.0,-0.00010169275799310492,0.0014347811587380106,1.000227570698096,0.0,0.0008392742847191646,0.002159922412192569,0.0009068897628061106,2.9974088417979204e-5,2.9974088417979204e-5,0.75,0.002593277175373443,0.0
inlaid8_T0p001_eta0p03_r250,1,-5.246803313097203e-5,0.013525497569763921,0.0002635190634363793,0.0008984483252556104,0.9999853893136436,0.10943559258429564,-8.995249892912872e-5,0.0022793787190839594,0.0022007015273572644,5.246803313097203e-5,0.00025532871004792983,0.5,0.001663757403889897,1.2377912929986195
inlaid8_T0p001_eta0p03_r250,50,-0.0006696212112649396,0.022494042501158676,0.00044035519263200667,0.002793251683062139,1.0005896243283996,0.19193080577520485,-0.0009885500338583954,0.0034668112389772444,0.002095681688632135,0.00044035519263200667,-0.0010564544705210237,0.25,0.002260672397305778,8.712647945660715
inlaid8_T0p001_eta0p03_r250,100,-0.00018342726916504169,0.030544134419422407,0.002015274725488639,0.0011790381855344173,1.0018985370621862,0.3759634072685232,0.0023437967628495114,0.0020642902706606505,0.0015064087377939458,0.00018342726916504169,0.0007505004391092245,0.25,0.0004905001279655633,12.728492324927013
inlaid8_T0p001_eta0p03_r250,150,0.003342916092313952,0.03846980337315824,0.0011928743279582934,0.0013953056868470405,0.9998826258564073,0.5006665236519664,0.003216800168939442,0.0015704416064855036,0.001327553141924928,0.0011928743279582934,0.0013138427033385787,0.5,0.0028759054606952244,15.31351365020866
inlaid8_T0p001_eta0p03_r1000,0,-0.000486352971403056,0.0,-0.00427330104470792,0.004910481150488126,1.0003516899407283,0.0,0.00048025546645919903,0.0011637906283856064,0.003328139412312099,0.00048025546645919903,-0.0039927373692799535,0.25,0.004462368853967682,0.0
inlaid8_T0p001_eta0p03_r1000,1,0.004037030725033849,0.049185257229928725,-0.003569966693512361,0.003110988423211534,0.9980461079123076,0.2938398474497028,0.002426955861891506,0.005998404981999632,0.0028642313401143933,0.0012540049200885435,-0.0012540049200885435,0.5,0.0024461583270117436,1.2389593712226707
inlaid8_T0p001_eta0p03_r1000,50,-0.0006780195372514413,0.0960778465786947,0.0013266010882722807,0.005930627949936843,1.0012163786000283,0.5805579373963667,0.002071159621641651,0.0035195472320136024,0.006809039631578807,0.0006780195372514413,0.0016476350392795466,0.25,0.00317377373639195,8.105279936830938
inlaid8_T0p001_eta0p03_r1000,100,-0.0008986161921467461,0.10559045270083628,-0.0028775529138873306,0.008025556787978646,1.0039402719222903,0.5981558320107416,0.0008664586644462528,0.002166495695682404,0.00785207838954567,0.0008664586644462528,-0.008948068649372868,0.25,0.005089836026713338,10.317391679529925
inlaid8_T0p001_eta0p03_r1000,150,-0.0030613945416807266,0.13599361575216715,-0.004943085451036581,0.005581838304442564,0.9985059046771725,0.6967844222486596,-0.0021772514992728933,0.005015274913615703,0.006868906341910185,0.0010509262128179332,-0.0010509262128179332,0.5,0.003331349358784094,12.630239064213578
