epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,0.9794262381993171,0.5,0.0,0.0,0.0,-0.077449104456696,0.10225359945685812,0.5716220484096296,0.15819753889939703,0.0186476785339637,0.5910742918849474,-0.04615654921910706,0.15530576410580163,0.5501420610554102,0.2879294953364983,0.012277794413560257,0.6079616508854857
1,0.9772438468958585,0.5,0.46541424836450884,0.021986487820614138,0.07245665616980754,-0.07882936995363081,0.09768505299850694,0.5637865632751173,0.15719976009440992,0.022106186400096775,0.5828931995366982,-0.043190212258426466,0.1591845453898274,0.5564328287876907,0.28414709693484597,0.009394331874449949,0.6110285845318185
100,0.9714514443930049,0.5,0.5741437123506976,0.02733588180361107,0.667048171574548,-0.06196925272109399,0.11089304773320496,0.5676265326076999,0.16369522151182841,0.03640002758987325,0.5843434086944873,-0.03737225954924067,0.16542160921728097,0.5476063909501421,0.3074709961168207,0.01206143304276533,0.6006757880060338
200,0.9779681249557233,0.5,0.5941259690240913,0.030879936252570368,0.8889696300249857,-0.06317561979832981,0.09914381116393439,0.568431836335994,0.16723918219380932,0.019287292163782933,0.5874900337620225,-0.03184528324860203,0.14540890164784911,0.5430215452750692,0.30607073396076084,0.005909256601138717,0.6059637625669183
300,0.9815137016822015,0.5,0.5584656280093808,0.032904963111622935,1.0900725123390536,-0.06172115531145469,0.09205665292664791,0.5746100823335758,0.1793392595929712,0.020772208102652033,0.5920630261187234,-0.02902345869381434,0.14227158352757355,0.5503939422132006,0.30120475810986774,0.007836117977227254,0.6093900548754427
400,0.9799940888076386,0.5,0.5495018095714866,0.03657538404416105,1.2770463912808259,-0.049843121450022086,0.10065961717637541,0.5642748488610293,0.1662991119720753,0.01894547758824693,0.590631145257074,-0.02351016089735869,0.14360518876068468,0.5472938885643864,0.30341266886037244,0.015593695775224056,0.6026534230084233
500,0.9792829040401241,0.5,0.6848966835461621,0.042506692640602445,1.3823317303979692,-0.05813681034646482,0.09666787347500656,0.5723964514541164,0.17156515152216695,0.011497181330874698,0.5924552719852607,-0.027892076256217497,0.14539775823884324,0.5499533604193014,0.3098774400690709,0.00529528829413322,0.6047291894297103
600,0.9851987434857181,0.5,0.6655132175621504,0.043735592305347834,1.667052196031657,-0.050850030753201644,0.1005989604130767,0.5677502460389893,0.18645177629767642,0.01211259132901629,0.583767704041633,-0.0215946989143843,0.14177418153171012,0.5548839951734122,0.3080600745298174,0.004881779246260168,0.5975535327362157
700,0.9780012743493903,0.5,0.5575521146444345,0.04940633886656382,1.903184723549717,-0.0619449915938486,0.10358420692844507,0.5747287955889623,0.1669468947370153,0.020938550570147,0.5849915920974015,-0.035246072810042536,0.1594892791494459,0.5566488625934405,0.2956055436803968,0.012264090521331678,0.6031905805190264
800,0.9768099252852441,0.5,0.7557152688209449,0.05592617305163784,2.235301111177596,-0.04696075420040888,0.10500957427102021,0.5728780115379285,0.18289289275000414,0.013411946416244916,0.591983664779573,-0.03187134425728637,0.1567907233748978,0.5519349651473593,0.3140066915194579,0.0029222509675836256,0.5975712740403966
900,0.9707448468641442,0.5,0.7062335597754013,0.06067864369017331,2.2405929101573054,-0.035857337529647815,0.11079395633072371,0.5732471508676992,0.17622687504818949,0.031155871391743903,0.5885044063465689,-0.023893660139158557,0.17575226797343113,0.5527111119984975,0.3076171189166826,0.012602866956860845,0.596301186711565
1000,0.9756030920721844,0.5,0.7555990825910198,0.05904448338625904,2.2475231919896563,-0.04198350388202205,0.09884074864647811,0.5877973304732521,0.17778887218100478,0.014657973805324227,0.5904533099930112,-0.03182042459542102,0.1478611292078252,0.5590758839505743,0.3048351989008175,0.0033903234921169034,0.6036252445552
