config,nn,seed_index,seed,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn4_seed04,4,4,47507,0,1.0598134,1.1516019,0.25,false,-0.08687119,-0.02877216,1.0598134,0,-0.08687119,0,-1,NaN,26.19906470107163,NaN,0.002,0.739,1|0|1|1,0.0303|-0.0165|0.0185|0.0869,-0.0303|-0.0165|0.0185|-0.0869,1.147|1.1582|1.0614|1.2399
nn4_seed04,4,4,47507,10,1.008146,1.0427083,0.5,false,-0.09987786,-0.00028734002,1.008146,10,-0.08687119,0,-1,0.5673519789283606,26.182130686503655,0.09801712591681323,0.0019117794,1.126,0|0|0|0,-0.1295|-0.0999|-0.0545|-0.0237,0.1295|-0.0999|-0.0545|0.0237,0.9034|1.1475|1.0858|1.0341
nn4_seed04,4,4,47507,20,0.94733757,1.0155182,0.5,false,-0.030964376,0.028584167,0.94733757,20,-0.030964376,20,-1,0.6463097051123471,26.17721610611805,0.08325292357385351,0.0018183127,1.511,0|0|0|0,-0.1249|-0.0149|-0.031|-0.0353,0.1249|-0.0149|-0.031|0.0353,0.926|1.0551|1.0726|1.0084
nn4_seed04,4,4,47507,30,0.9788562,1.0488504,0.75,false,-0.11349647,0.013828348,0.94733757,20,-0.030964376,20,-1,0.7518916910020111,26.18142199939026,0.07184385604527012,0.0017294157,1.881,0|1|1|1,-0.0072|0.0863|0.0753|0.1135,0.0072|0.0863|0.0753|-0.1135,1.0588|0.969|0.9888|1.1788
nn4_seed04,4,4,47507,40,0.9931686,1.059389,0.75,false,-0.12524062,0.0066461414,0.94733757,20,-0.030964376,20,-1,0.7751881601739404,26.191353525767216,0.06786158035347825,0.001644865,2.253,0|1|1|1,-0.0864|0.0494|0.016|0.1252,0.0864|0.0494|0.016|-0.1252,0.9888|1.0078|1.044|1.1971
nn4_seed04,4,4,47507,50,0.9833566,1.0552237,0.5,false,-0.050587416,0.009188935,0.94733757,20,-0.030964376,20,-1,0.7721834130296729,26.209484404579694,0.06400213173928629,0.0015644479,2.607,0|1|0|1,-0.0558|0.0354|-0.0038|0.0506,0.0558|0.0354|-0.0038|-0.0506,1.0001|1.0241|1.0618|1.135
nn4_seed04,4,4,47507,60,0.9069096,1.0185924,0.75,false,-0.11944854,0.053286627,0.9069096,60,-0.030964376,20,-1,0.6648413858696652,26.23444130612526,0.05560120161892676,0.0014879622,2.977,0|1|1|1,-0.1034|0.0778|0.1514|0.1194,0.1034|0.0778|0.1514|-0.1194,0.9506|0.9874|0.9235|1.2128
nn4_seed04,4,4,47507,70,0.95108986,1.0394773,0.75,false,-0.1243476,0.028927147,0.9069096,60,-0.030964376,20,-1,0.6631683612995812,26.25716977977158,0.0485536394290025,0.001415216,3.346,0|1|1|1,-0.1057|0.0747|0.0596|0.1243,0.1057|0.0747|0.0596|-0.1243,0.965|0.9858|0.9998|1.2074
nn4_seed04,4,4,47507,80,0.9912361,1.0580263,0.75,false,-0.1515815,0.00896265,0.9069096,60,-0.030964376,20,-1,0.6012148409851742,26.276416674314394,0.04417760700754065,0.0013460263,3.727,0|1|1|1,-0.0354|0.0967|0.0553|0.1516,0.0354|0.0967|0.0553|-0.1516,1.0254|0.9732|0.998|1.2355
nn4_seed04,4,4,47507,90,0.8775781,0.99395216,0.5,false,-0.023755074,0.06971756,0.8775781,90,-0.023755074,90,-1,0.517409617506191,26.29138989511942,0.03800475350573667,0.0012802194,4.101,0|1|0|1,-0.2546|0.0515|-0.0035|0.0238,0.2546|0.0515|-0.0035|-0.0238,0.822|1.0058|1.0571|1.0909
