config,nn,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn2,2,0,0.9963304,1.0366434,0.5,false,-0.05778026,0.0031028315,0.9963304,0,-0.05778026,0,-1,NaN,16.340080476560352,NaN,0.002,0.694,0|0|0|0,-0.0556|-0.0578|-0.0352|-0.0497,0.0556|-0.0578|-0.0352|0.0497,0.9899|1.0976|1.0707|0.9884
nn2,2,10,0.9923809,1.0124623,0.5,false,-0.033254284,0.004648451,0.9923809,10,-0.033254284,10,-1,0.6307001296735043,16.31403960347019,0.06192335644169203,0.0019117794,0.925,0|0|0|0,-0.0667|-0.0333|-0.0303|-0.0155,0.0667|-0.0333|-0.0303|0.0155,0.949|1.0538|1.0464|1.0007
nn2,2,20,1.0014164,1.038012,0.25,false,-0.037591837,-0.00026331493,0.9923809,10,-0.033254284,10,-1,0.5636823202475286,16.30126285458574,0.046831421165078414,0.0018183127,1.145,1|1|0|1,0.0376|0.0458|-0.0057|0.0036,-0.0376|0.0458|-0.0057|-0.0036,1.0745|0.9934|1.0427|1.0414
nn2,2,30,1.013061,1.0656673,0.5,false,-0.06273845,-0.0055077067,0.9923809,10,-0.033254284,10,-1,0.5046665754202673,16.27966418020693,0.037422428266381466,0.0017294157,1.354,1|1|1|1,0.0627|0.0367|0.04|0.036,-0.0627|0.0367|0.04|-0.036,1.1217|1.0223|1.0241|1.0946
nn2,2,40,0.9727844,1.0445143,0.75,false,-0.018565197,0.013965824,0.9727844,40,-0.018565197,40,-1,0.5393727833159725,16.250182165445292,0.03523728680314848,0.001644865,1.6,0|1|1|1,-0.0066|0.0432|0.0246|0.0186,0.0066|0.0432|0.0246|-0.0186,1.0539|1.012|1.0317|1.0805
nn2,2,50,1.0013113,1.0578259,0.5,false,-0.04773032,0.0005295146,0.9727844,40,-0.018565197,40,-1,0.4545251982683698,16.2239932366532,0.03615904513054399,0.0015644479,1.812,0|0|0|0,-0.068|-0.0477|-0.0438|-0.0256,0.068|-0.0477|-0.0438|0.0256,0.9898|1.1021|1.098|1.0414
nn2,2,60,0.98804396,1.0680995,0.5,false,-0.06866264,0.00828959,0.9727844,40,-0.018565197,40,-1,0.34214749472538625,16.204985729706767,0.033705685878914884,0.0014879622,2.023,0|0|0|0,-0.0683|-0.0486|-0.0687|-0.0822,0.0683|-0.0486|-0.0687|0.0822,1.0099|1.1259|1.1468|0.9899
nn2,2,70,1.0063434,1.0866047,0.5,false,-0.06034254,-0.0016839979,0.9727844,40,-0.018565197,40,-1,0.30358755420482186,16.181812126618325,0.027677844042349097,0.001415216,2.231,0|0|0|0,-0.0461|-0.0603|-0.0515|-0.059,0.0461|-0.0603|-0.0515|0.059,1.0392|1.1399|1.1323|1.0351
nn2,2,80,1.026589,1.0965983,0.5,false,-0.050998554,-0.012735501,0.9727844,40,-0.018565197,40,-1,0.17150768673362668,16.156459666797172,0.02264963451147128,0.0013460263,2.44,0|0|0|0,-0.0071|-0.051|-0.0335|-0.0265,0.0071|-0.051|-0.0335|0.0265,1.0761|1.1275|1.1206|1.0622
nn2,2,90,0.99638844,1.0868175,0.5,false,-0.012762688,0.0018541366,0.9727844,40,-0.012762688,90,-1,0.16673149708153534,16.138455240475405,0.01886621618214032,0.0012802194,2.661,0|0|0|0,-0.0126|-0.0128|-0.0005|-0.0081,0.0126|-0.0128|-0.0005|0.0081,1.0753|1.0988|1.0885|1.0847
nn2,2,100,0.9872173,1.088055,0.75,false,-0.013313353,0.00648416,0.9727844,40,-0.012762688,90,-1,0.177575134372996,16.120708042241915,0.01872840453548665,0.0012176296,2.939,0|0|1|0,-0.0188|-0.0133|0.0112|-0.0092,0.0188|-0.0133|0.0112|0.0092,1.0789|1.1057|1.0899|1.0777
nn2,2,110,1.0250266,1.111147,0.25,false,-0.031365752,-0.0123490915,0.9727844,40,-0.012762688,90,-1,0.15793983307999535,16.10442796555209,0.016548460117371367,0.0011581,3.209,0|0|0|1,-0.0061|-0.0123|-0.0314|0.0119,0.0061|-0.0123|-0.0314|-0.0119,1.0943|1.1097|1.1261|1.1146
nn2,2,120,1.006049,1.0984883,0.5,false,-0.02345211,-0.0028954595,0.9727844,40,-0.012762688,90,-1,0.14214290532655063,16.091841323407785,0.014251554802789628,0.0011014807,3.453,0|0|0|0,-0.0101|-0.0235|-0.0129|-0.0147,0.0101|-0.0235|-0.0129|0.0147,1.0848|1.1224|1.1059|1.0808
nn2,2,130,1.0165384,1.1042125,0.25,false,-0.01637645,-0.008195272,0.9727844,40,-0.012762688,90,-1,0.12084185642843279,16.0765874811498,0.014633885745409154,0.0010476294,3.711,1|0|0|0,0.0073|-0.0152|-0.0164|-0.0061,-0.0073|-0.0152|-0.0164|0.0061,1.1049|1.1127|1.1051|1.0941
nn2,2,140,1.0015222,1.09969,0.5,false,-0.020087056,-0.00057849474,0.9727844,40,-0.012762688,90,-1,0.1213856762252809,16.063259952839587,0.013761501219716938,0.000996411,3.974,0|0|0|0,-0.0249|-0.0179|-0.0201|-0.0108,0.0249|-0.0179|-0.0201|0.0108,1.075|1.1269|1.1109|1.086
nn2,2,150,1.0005786,1.0966296,0.25,false,-0.003291756,-0.00028069504,0.9727844,40,-0.003291756,150,-1,0.09411245553803099,16.04795136969397,0.01316432792458954,0.0009476967,4.189,1|0|0|0,0.0033|-0.0017|-0.003|-0.0068,-0.0033|-0.0017|-0.003|0.0068,1.1036|1.0956|1.0958|1.0916
nn2,2,160,0.98788387,1.0899501,0.75,false,-0.029958732,0.0063143224,0.9727844,40,-0.003291756,150,-1,0.18372393111767873,16.033831115312864,0.01205133023684719,0.00090136396,4.399,0|0|1|0,-0.0279|-0.03|0.0146|-0.0128,0.0279|-0.03|0.0146|0.0128,1.0627|1.1243|1.0804|1.0924
