accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8746434419691438
0.5,1,0.14345194230125366,1.8054267274744504
0.53125,300,0.016041369452810334,1.877665246112011
0.6015625,600,0.0129544462083266,1.9239437814251479
0.4765625,900,0.01681674167601546,1.9927433046739231
0.5,1200,0.0173764749711187,1.5418456747544855
0.5,1500,0.019858576458329426,1.5309318786648647
0.5,1800,0.01964571562751116,1.0849281765139869
0.5,2100,0.02046678819696963,1.0797030333696995
0.5,2400,0.015376700062605952,1.0734217448971275
0.5,2700,0.01732259806545112,1.4964597137229765
0.5,3000,0.03255727726953463,1.5166215282872626
