accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.5792061411504464,-0.90754135975926,-0.9882826229345358,0.8877212639481592,0.5792061411504464,1.6170787349088218,0.4056022781292812,0.006680677872895547,0.4133058222977924,0.8212562947693544
0.5,1,1.4614003653403103,0.5785587642438796,-0.9059808989377403,-0.9919471243904104,0.9048812472085226,0.5785587642438796,1.619397071758888,0.4041321489427771,0.007999456936863044,0.40469347768469843,0.8202585158010949
0.5,300,0.04968211664684826,0.11892379445059582,-0.9881293040916396,-0.11892379445059582,0.9463509383440059,0.9914691208459806,1.305239713077175,0.008517871256182656,0.9725570957011495,0.21635716700841434,0.007607796432235552
0.5,600,0.25569075791477053,0.14642041958499155,-0.988807824222757,-0.14642041958499155,0.9882503087217044,0.9919315974572595,1.3205836468584553,0.007102131695815374,0.9861898065353496,0.008117850137944978,0.005778528914191448
0.5,900,0.0327800626437091,0.08061730922478048,-0.9886097334039919,-0.08061730922478048,0.9899605724958174,0.9895624199497955,1.2815807300376079,0.009301806209250352,0.9470622503323775,0.009468164724521775,0.006562017770843414
0.5,1200,0.035677429304611825,0.08378275409626722,-0.8264881701994672,-0.08378275409626722,0.989719121114442,0.9880757087130756,1.289310533300719,0.5605383843951295,0.9499799615269879,0.006919160443352046,0.009603917008574256
0.75,1500,0.02785294428802186,0.6396145027363754,-0.989353373376698,0.6396145027363754,0.9882195432321402,0.985124186728206,1.0177119682978468,0.009020731437035205,0.39446597072840517,0.008048645318820422,0.009115575878218958
0.75,1800,0.036740199151073315,0.09197704122080654,-0.9879293941875722,0.09197704122080654,0.9892486800568694,0.989328229144395,1.1955484468365236,0.009365405522234985,0.8560248569365331,0.008751289230109453,0.0057509094608478506
0.5,2100,0.07993260173487393,0.009928284347938863,-0.9892030046625294,-0.009928284347938863,0.9917096688936115,0.982690497412431,1.237800513188424,0.007859982743244955,0.8441076032637266,0.0065956083263545755,0.021771174917713812
0.75,2400,0.024359491468348468,0.18116636972675382,-0.989914221535149,0.18116636972675382,0.9073563696307726,0.8883851195836744,1.061292859776686,0.007885849282762146,0.7119871102907838,0.39917261469331206,0.20839305886182136
1.0,2700,0.9535580154451863,0.3286380182431772,-0.7418511057306655,0.9894288899772335,0.9907711615792479,-0.3286380182431772,0.12939117049665957,0.6694477827082959,0.006932192594324467,0.006521757446652956,0.9513931847715784
1.0,3000,1.1977389131559457,0.5785243473428788,-0.9899053229161391,0.9833787922883359,0.9093902081311832,-0.5785243473428788,0.04655750680411957,0.00676551997858684,0.012748240698551265,0.40456653259924846,0.8201117206442443
