timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,gradient_quality_total,gradient_quality_accepted,gradient_quality_rejected,gradient_quality_reject_fraction,gradient_quality_avg_cosine,gradient_quality_avg_angle_degrees,best_accuracy,best_path,final_path
2026-06-10T13:09:48,0,0.0,missing,missing,0.075,75.20421,13-34-9-15-15-10-25-41-16-22,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0,0,0,0.0,NaN,NaN,0.075,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/diagnostics/gradient_quality/experiments/current/sweep_acceptance_20260610\sweeps1000_b0p025_step0p35_cos0p5\best_checkpoint.bin,
2026-06-10T13:10:00,1,12.1881232,missing,missing,0.07,67.80323,10-45-21-9-27-5-8-31-6-38,0.48702285,0.002520544,1.504566,390.66437,67.38217,423.18823,0.002,0.002,0.0,0.0,260,85,175,0.6730769230769231,0.28158261514098853,71.49711444597878,0.075,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/diagnostics/gradient_quality/experiments/current/sweep_acceptance_20260610\sweeps1000_b0p025_step0p35_cos0p5\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/diagnostics/gradient_quality/experiments/current/sweep_acceptance_20260610\sweeps1000_b0p025_step0p35_cos0p5\final_checkpoint.bin
