accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8522638267356486
0.5,1,1.3308333364343492,1.855905959674498
0.5,300,1.0357635008078079,1.9002624560478496
0.5,600,0.17413005415636953,1.9852304540301293
0.5,900,0.21043425056589382,1.8771471606408483
0.5,1200,0.18794474274191267,1.9849580919804015
0.5,1500,0.17031534139509488,1.9857160175314337
0.5,1800,0.18949955801750154,1.9800829362106116
0.5,2100,0.1668192075976232,1.98488295240848
0.5,2400,0.20203543702833343,1.9829712678080236
0.5,2700,0.17788532641853524,1.983347170198451
0.5,3000,0.19950593499799582,1.9852505000734395
