best_mse,internal_nn,dynamics,max_local_interaction_energy,config,fanout_hidden_output,output_internal_scale,temp_factor,inter_radius,input_internal_scale,fanout_input_hidden,stepsize,effective_temp,hidden_internal_scale,symmetry_error,inter_weight_scale,best_accuracy,graph
0.9910858499590924,5,global_langevin,4.683435762533918,field_global4_global_langevin_F0p3_R0p25_Tf0p01_eta0p05,8.25,0.019364916731037084,0.01,2.05,0.019364916731037084,8.25,0.05,0.04683435762533918,0.019364916731037084,0.0,0.1044465935734187,0.75,/Users/fabian/Documents/GitHub/InteractiveIsing.jl/ext/IsingLearning/experiments/langevin_checkerboard_xor/runs/field_scaled_langevin_checkerboard_20260510_140058/field_global4_global_langevin_F0p3_R0p25_Tf0p01_eta0p05/field_global4_global_langevin_F0p3_R0p25_Tf0p01_eta0p05_best_graph.jld2
