config,hidden_side,radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,elapsed_seconds,predictions,scores,margins,per_case_mse
h16_r8_open,16,8,false,0,1.0142299,1.0580317,0.5,false,-0.06826308,-0.0054671764,1.0142299,0,-0.06826308,0,-1,NaN,41.028843108194934,NaN,4.307,0|0|0|0,-0.037|-0.0683|-0.0549|-0.0643,0.037|-0.0683|-0.0549|0.0643,0.9273|1.1412|1.1129|0.8756
h16_r8_open,16,8,false,5,1.0558065,1.0977366,0.25,false,-0.056200087,-0.027082505,1.0142299,0,-0.056200087,5,-1,0.9502467801150652,41.03511441722047,0.10265343509077834,17.795,0|0|0|1,-0.0213|-0.048|-0.0562|0.0254,0.0213|-0.048|-0.0562|-0.0254,0.9578|1.0984|1.1156|1.0514
h16_r8_open,16,8,false,10,1.0904785,1.1650578,0.0,false,-0.09905908,-0.04376213,1.0142299,0,-0.056200087,5,-1,0.9533287831066709,41.04434113800738,0.07821303414398183,29.016,1|0|0|1,0.0267|-0.0991|-0.0185|0.0309,-0.0267|-0.0991|-0.0185|-0.0309,1.0541|1.2079|1.0373|1.0627
h16_r8_open,16,8,false,15,1.1180303,1.1666193,0.0,false,-0.16737577,-0.05527656,1.0142299,0,-0.056200087,5,-1,1.0079502928224702,41.05381555329998,0.06952285756136001,40.28,1|0|0|1,0.0424|-0.1674|-0.0096|0.0017,-0.0424|-0.1674|-0.0096|-0.0017,1.0866|1.3628|1.0193|1.0034
h16_r8_open,16,8,false,20,1.0682216,1.1087779,0.25,false,-0.08590003,-0.03295984,1.0142299,0,-0.056200087,5,-1,0.9561221417486453,41.063305618999735,0.06488204336657867,51.548,1|1|0|1,0.0286|0.0121|-0.0859|0.0294,-0.0286|0.0121|-0.0859|-0.0294,1.0581|0.976|1.1792|1.0596
h16_r8_open,16,8,false,25,1.0327315,1.0964609,0.5,false,-0.112491354,-0.0141098825,1.0142299,0,-0.056200087,5,-1,0.9887360743760916,41.0733745232427,0.06365492045035144,63.135,1|0|1|0,0.0345|-0.1125|0.0381|-0.0525,-0.0345|-0.1125|0.0381|0.0525,1.0702|1.2376|0.9253|0.8978
h16_r8_open,16,8,false,30,1.0889554,1.1289294,0.25,false,-0.09688684,-0.042589698,1.0142299,0,-0.056200087,5,-1,0.9836685733953352,41.08358060957108,0.06203043084660695,74.75,0|0|0|1,-0.0239|-0.063|-0.0969|0.0344,0.0239|-0.063|-0.0969|-0.0344,0.9528|1.1299|1.2032|1.07
h16_r8_open,16,8,false,35,1.1042671,1.1558348,0.25,false,-0.18750186,-0.0475749,1.0142299,0,-0.056200087,5,-1,1.0230510651865674,41.094363410345736,0.06307749750823542,85.719,1|1|0|1,0.0085|0.0276|-0.0219|0.1875,-0.0085|0.0276|-0.0219|-0.1875,1.017|0.9456|1.0443|1.4102
h16_r8_open,16,8,false,40,0.96431017,1.0218515,0.5,false,-0.06681223,0.021780454,0.96431017,40,-0.056200087,5,-1,1.0724796158069445,41.105946680973815,0.06420761005395781,96.575,1|1|1|1,0.0393|0.0383|0.1549|0.0668,-0.0393|0.0383|0.1549|-0.0668,1.0802|0.9248|0.7141|1.1381
h16_r8_open,16,8,false,45,1.0756325,1.134802,0.25,false,-0.16236778,-0.030277418,0.96431017,40,-0.056200087,5,-1,1.0612202959879826,41.117372309816474,0.06468420796609829,107.992,1|0|1|1,0.1062|-0.0031|0.1505|0.1624,-0.1062|-0.0031|0.1505|-0.1624,1.2236|1.0062|0.7216|1.3511
h16_r8_open,16,8,false,50,0.9516914,0.9924877,0.5,false,-0.1567084,0.03807762,0.9516914,50,-0.056200087,5,-1,0.9913414779919398,41.12847867126257,0.06463592788582238,120.076,1|0|1|0,0.1567|-0.0495|0.2795|-0.079,-0.1567|-0.0495|0.2795|0.079,1.338|1.1014|0.5191|0.8483
