accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8645691001066949
0.5,1,0.9765560175320236,1.8207488436283892
0.59375,300,0.028634856717765143,0.9899122345115731
0.53125,600,0.013012274014835212,0.9908937452622508
0.5390625,900,0.008622402818977274,1.000052384070917
0.6484375,1200,0.010418992741450745,0.9683535995448402
0.6171875,1500,0.015448507212783544,0.98694851034117
0.5625,1800,0.013616553212968575,0.9934826946265903
0.5625,2100,0.016759262350463613,0.9888018919281928
0.640625,2400,0.131079062689101,0.752300440682907
0.6171875,2700,0.18614651822044886,0.8442011535737165
0.7265625,3000,0.033953995376865886,0.5773806399664544
