accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8522674755163604
0.5,1,0.4474050282186638,1.86532487050737
0.5,300,0.2230293625615042,1.5416562390122863
0.5,600,0.2337895445446279,1.5382179131774263
0.5,900,0.09594013278820394,1.5280850206357375
0.5,1200,0.09280651844566723,1.5944758758467255
0.5,1500,0.4529579639016847,1.7212231076479627
0.5,1800,0.13116354898642862,1.7349548186690742
0.5,2100,0.065987793427325,1.756579710625763
0.5,2400,0.14640827457567476,1.7912715858399109
0.5,2700,0.2026275302626595,1.916646476484231
0.5,3000,0.1492506128798137,1.878091507176763
