config,nn,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn10,10,0,1.1733321,1.3701917,0.5,false,-0.33868927,-0.05343835,1.1733321,0,-0.33868927,0,-1,NaN,46.177807360009254,NaN,0.002,0.754,0|0|1|1,-0.2662|-0.2581|0.1168|0.3387,0.2662|-0.2581|0.1168|-0.3387,1.1803|1.5142|1.0242|1.762
nn10,10,10,0.82499516,1.1359476,0.75,false,-0.2248528,0.13156176,0.82499516,10,-0.2248528,10,-1,1.1017916826500311,46.13402636527485,0.16714957555787732,0.0019117794,1.243,0|1|1|1,-0.1868|0.0499|0.5143|0.2249,0.1868|0.0499|0.5143|-0.2249,1.1351|1.2486|0.6089|1.5513
nn10,10,20,0.6708002,1.0291055,0.75,false,-0.38120946,0.31497648,0.6708002,20,-0.2248528,10,-1,1.21980826575335,46.08558190340011,0.144927049940311,0.0018183127,1.803,0|1|1|1,-0.395|0.3728|0.8733|0.3812,0.395|0.3728|0.8733|-0.3812,1.0103|0.9497|0.44|1.7163
nn10,10,30,0.52647966,0.92258424,0.75,false,-0.2995383,0.4711125,0.52647966,30,-0.2248528,10,-1,1.3543096417974283,46.030706357108784,0.11671652725380854,0.0017294157,2.425,0|1|1|1,-0.452|0.6649|1.0671|0.2995,0.452|0.6649|1.0671|-0.2995,0.9722|0.6996|0.3761|1.6425
nn10,10,40,0.43605587,0.81355953,0.75,false,-0.1870805,0.60240185,0.43605587,40,-0.1870805,40,-1,1.4631586987877065,45.96270301406756,0.09483378526102823,0.001644865,2.917,0|1|1|1,-0.4338|1.0573|1.1057|0.1871,0.4338|1.0573|1.1057|-0.1871,0.9478|0.4471|0.3539|1.5053
nn10,10,50,0.38400495,0.75347114,0.75,false,-0.10771238,0.666491,0.38400495,50,-0.10771238,50,-1,1.4980561058426487,45.88399041247257,0.07859087855836511,0.0015644479,3.414,0|1|1|1,-0.4847|1.1742|1.1147|0.1077,0.4847|1.1742|1.1147|-0.1077,0.8529|0.4152|0.3145|1.4313
nn10,10,60,0.36586466,0.71817744,0.75,false,-0.06615692,0.6919476,0.36586466,60,-0.06615692,60,-1,1.3949567642484908,45.80023337225614,0.05957305034224297,0.0014879622,3.907,0|1|1|1,-0.4892|1.2291|1.1156|0.0662,0.4892|1.2291|1.1156|-0.0662,0.8369|0.3534|0.2879|1.3945
nn10,10,70,0.33410984,0.6740835,0.75,false,-0.049837135,0.7440199,0.33410984,70,-0.049837135,70,-1,1.3085102111569578,45.71568203564697,0.05261069602896733,0.001415216,4.384,0|1|1|1,-0.6201|1.2645|1.1414|0.0498,0.6201|1.2645|1.1414|-0.0498,0.7402|0.3112|0.2658|1.3791
nn10,10,80,0.30149227,0.6319169,1.0,true,0.0021308511,0.79143536,0.30149227,80,0.0021308511,80,80,1.2646956622758383,45.62932610055319,0.05007567732240292,0.0013460263,4.861,0|1|1|0,-0.7032|1.32|1.1405|-0.0021,0.7032|1.32|1.1405|0.0021,0.6921|0.2533|0.254|1.3284
nn10,10,90,0.29354638,0.60925096,1.0,true,0.02917543,0.81983215,0.29354638,90,0.02917543,90,80,1.2633323154260834,45.53841849025666,0.04829863757163345,0.0012802194,5.355,0|1|1|0,-0.7209|1.3474|1.1818|-0.0292,0.7209|1.3474|1.1818|0.0292,0.6727|0.222|0.2304|1.312
