timestamp,config_id,hidden,output_replicas,epoch,seconds,relaxation,sweeps,minit,digits,target_scale,target_off,target_on,input_low,input_high,skip_scale,pixel_copy_scale,beta,lr,train_accuracy,train_mse,validation_accuracy,validation_mse
2026-05-20T01:37:37,1,120,4,0,0.0,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.0003,0.09375,25.95278,0.0625,26.561945
2026-05-20T01:37:42,1,120,4,1,3.1681787,8000,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.0003,0.34375,14.568041,0.2578125,15.000294
