accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.1642853472400472,-0.9096215987347026,-0.9926419039808482,0.7362227219160884,0.1642853472400472,1.3509822087867314,0.4063824346585749,0.006881656003068422,0.5978923092880755,1.0006092477744815
0.5,300,0.5505422384112019,0.3306920080340516,-0.9892336864769781,-0.9918887085532871,0.9891886151579169,0.3306920080340516,1.4346486617642145,0.0064228335431200856,0.006826352885165008,0.008783818809340425,0.9542965108445794
0.75,600,0.5898277743592246,0.5756134056010956,-0.9909453015899464,-0.9882949721213109,0.9906989534155777,-0.5756134056010956,1.0333973436748116,0.007758618454615438,0.009671288446233318,0.00614471474754029,0.8216801758668912
0.75,900,0.5849667621983705,0.9097807606953013,-0.9879655034360639,-0.9900483780411572,0.9890945113478375,-0.9097807606953013,0.9921739542188123,0.008551616657770706,0.0077930651677798005,0.007196913265020514,0.4030970810812407
0.75,1200,0.575584171350453,0.49312944210977555,-0.6622204962405472,-0.9904738556571165,0.49312944210977555,-0.907373460553785,1.0853946503700544,0.7522900877065548,0.007663671831612618,0.8763328390201297,0.4024230196695451
0.75,1500,0.38266649799080704,0.4939178019136647,-0.6607208621834818,-0.9875540529346257,0.4939178019136647,-0.8279479621236961,1.087800635412916,0.7525344882382836,0.008171337529575821,0.8781383579076533,0.5607151147696738
0.75,1800,0.6361765458651015,0.49538711981236166,-0.6587371523920441,-0.9923724792822953,0.5757554466396764,-0.49538711981236166,1.1301565068165338,0.7532211769665234,0.0059799961323900395,0.8210759859937871,0.87592616882222
0.75,2100,0.5505247796985531,0.4121195979300867,-0.6584987712499418,-0.989057948674127,0.6609069185752163,-0.4121195979300867,1.1333905243573912,0.7537313595483901,0.006978722400712351,0.7549681189434105,0.9188737930075974
0.75,2400,0.5040877733287336,0.4922626167640707,-0.6613510083580154,-0.9884934717666298,0.6601199668148143,-0.4922626167640707,1.1105262785229673,0.7530274922546145,0.007734799235037961,0.7518069690619212,0.8715510986417059
0.75,2700,0.4297302003459296,0.4948944549310133,-0.7415288828910821,-0.9886442169074474,0.6581370619120281,-0.4948944549310133,1.0983787549791364,0.670706126654547,0.007816264883588529,0.7550382762592884,0.8752185334624912
0.75,3000,0.5479733410133454,0.49523760554087337,-0.6633159496716522,-0.9901511107395718,0.6611520873339359,-0.49523760554087337,1.110915144025428,0.7551746103788022,0.005992814624835836,0.752394841248809,0.8792098346255874
0.75,3300,0.4849198392290604,0.49611067980145135,-0.6596456220274097,-0.9885124687130219,0.5777464816507113,-0.49611067980145135,1.1255563554001935,0.7516983400880947,0.007287658294833515,0.8221794558318226,0.8724930968215004
0.75,3600,0.4323839174953131,0.4973983962432804,-0.7399251178265406,-0.9905119316311864,0.5770691122123749,-0.4973983962432804,1.115313900561828,0.6666571495159961,0.006999723230207561,0.8208043081282759,0.8754537256805321
0.75,3900,0.437418620712736,0.41383437385988014,-0.7449008551142412,-0.9880665645053003,0.4919139759149185,-0.41383437385988014,1.1548064469410442,0.6652235428497589,0.008356768060854504,0.8770254549810188,0.9187650175412341
0.75,4200,0.4000955104462798,0.4141207222247978,-0.7423254106992013,-0.99042361352795,0.49440275736524847,-0.4141207222247978,1.1567663637868135,0.6715373878521314,0.006040963397933257,0.8768618755278726,0.9173624989233977
0.75,4500,0.4562978126982901,0.41310235284404123,-0.6592694259327702,-0.9892164837583454,0.5782050083580875,-0.41310235284404123,1.1488598516428752,0.7547623846447751,0.009064267915065965,0.8232367827752864,0.9220829494590078
0.75,4800,0.33054319181762565,0.49546912162124873,-0.7417097742399422,-0.9903446201227987,0.6632162720972451,-0.49546912162124873,1.099040058548165,0.6664946710321362,0.00708999754523205,0.7549271599493751,0.875269558208716
