accuracy,epoch,grad_norm,mse
0.453125,0,0.0,2.0469089680260626
0.640625,1,0.4873516550375368,1.5514433552349844
0.59375,300,0.33822680508628655,1.8942339684229794
0.5625,600,0.604565814701001,1.9227525085857629
0.5,900,0.11614561307384884,1.893099459604834
0.515625,1200,0.36899815494986765,1.947985269421859
0.453125,1500,0.2717264525404439,2.2630879728273112
0.5,1800,0.5915190115434907,1.9542397825928959
0.59375,2100,0.37091273191250185,1.8279795713190319
0.65625,2400,0.390079658288908,1.6451419836275178
0.5625,2700,0.6276617307004493,1.70451507413905
0.53125,3000,0.007779808742924542,1.7079811532945854
