accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,std_1,std_2,std_3,std_4
0.5,0,0.0,0.5243832203247437,-0.8481359861567784,-0.8287749174821243,0.5250753490457777,0.5243832203247437,1.4791945010009875,0.0,0.15858868480548355,0.27353725348363267,0.7254702739868127,0.6795858799656074
0.5,1,0.2593928053502226,0.46042535988258715,-0.7680553077086608,-0.817623925664337,0.46042535988258715,0.6155692868429405,1.5646899970694006,0.5063516090909302,0.4637446911259181,0.1907320840112585,0.8037997852998634,0.6208473194426111
0.5,250,0.11536008977428984,0.08147566761052569,-0.31950186879295234,-0.08147566761052569,0.4176011665598507,0.8284754795307143,1.3287945766618598,0.5915954707449235,0.8154436506381384,0.917975076134369,0.758102187448903,0.040943939497470626
0.5,500,0.07629875013941938,0.06144736458977096,-0.3013568057653286,-0.06144736458977096,0.38371438762567933,0.7888656541476465,1.2986552763134187,0.6158042116992964,0.768393685850977,0.8755573691703772,0.7054440754023033,0.015284170147887603
0.75,750,0.028670466795231442,0.25491277013622865,-0.28136445347305034,0.25491277013622865,0.36152642859167333,0.7567513181102732,1.1413539309768104,0.5736725711296835,0.737922367512242,0.8225479976395713,0.675911566778254,0.01619762273941984
0.75,1000,0.028775887474090073,0.15457476765235711,-0.44081023693596993,0.15457476765235711,0.3452917859554363,0.7263247558358477,1.1090692556886985,0.4311940859018445,0.6284825590482813,0.8270214068232877,0.6556038040094582,0.017552819515647973
0.75,1250,0.04468142088608259,0.22277102849176025,-0.22277102849176025,0.3507240894991505,0.4145364528534141,0.72296067997443,1.0842512879709691,0.47132909168532927,0.7602287009031515,0.7543405514326287,0.6188915741653045,0.01605606075617137
0.75,1500,0.02576207929060984,0.2508949076983638,-0.6955435281037377,0.2508949076983638,0.5763270916955932,0.731722992286691,0.958053859459312,0.40769193917008983,0.11951100681301172,0.7943760214241856,0.40729723595425854,0.018221613373367893
0.75,1750,0.022977330921136022,0.24561709446783445,-0.7363851116016589,0.24561709446783445,0.7063086971050201,0.7571477311266165,0.9531022769859971,0.37767213352351536,0.01509747464949448,0.8104633539364192,0.04355149466430654,0.014681065195384977
0.75,2000,0.026264610315056402,0.2472731117612575,-0.7482487428564057,0.2472731117612575,0.7341374199207062,0.7795943007833034,0.9669038126544487,0.4547960130644511,0.012736870109980493,0.8056337831207517,0.02088425175212329,0.010757834265142074
0.75,2250,0.04625644581232117,0.2541867595501056,-0.7379521341499532,0.2541867595501056,0.7378112759711073,0.7861455425790831,0.9709913249774905,0.3660751677390845,0.02321119214952434,0.8020056451201912,0.016434581101312507,0.014164076012015749
0.75,2500,0.025531116567214126,0.3546774513170081,-0.7257504656159158,0.3546774513170081,0.7344980604396794,0.8001488637875545,0.9506703026636287,0.4482657126780638,0.018829894442551287,0.7716256868190253,0.011081203759432626,0.014192071336445544
0.75,2750,0.020495937228467213,0.157590476526882,-0.710588416238623,0.157590476526882,0.7313270332676747,0.7985376836969049,1.0250839581960127,0.4221704926506285,0.014725267075980087,0.8200375167877992,0.019426066031802268,0.013019893241359042
0.75,3000,0.02722158646958456,0.26236211688956235,-0.6871667584818699,0.26236211688956235,0.7237254295897156,0.576245929917786,0.8007132883590403,0.3600151519795995,0.014949889509138446,0.7883594091092753,0.013667003967428233,0.3211577407428026
0.75,3250,0.028631583296973642,0.1678660237041778,-0.6574157406837522,0.1678660237041778,0.7065945557105251,0.30417334605776114,0.6491914501358398,0.42722441074424156,0.01495623374874538,0.7898678420192121,0.027544443708177418,0.624575204600885
0.75,3500,0.04934470374954596,0.03017629886649685,-0.6321527917401584,-0.03017629886649685,0.6885239047155783,-0.17321381467604433,0.4942918823867505,0.45456022145846275,0.031196876328141852,0.7900987547535422,0.02220863482828684,0.6718549810334887
1.0,3750,0.0615787601557203,0.1634262399025197,-0.6000084707894724,0.1634262399025197,0.6715194135903699,-0.39035650983183406,0.3348533900690625,0.38375810720624104,0.016984103833052974,0.7726793055176842,0.018505229283535478,0.5804702703719452
1.0,4000,0.05240022116089942,0.05444036334954728,-0.5798242869406975,0.05444036334954728,0.6613222170614056,-0.5138034224526027,0.3554301022456084,0.3217194338122032,0.02729329640145661,0.7755454706030966,0.01960896080028593,0.3231961546084133
