config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
simple_local_s020_d035_T020_b10,0,-0.47914986717428665,0.0,-0.2840672156938632,0.3798038619168603,1.1004979547087432,0.0,0.08638205468137265,0.5896090604965059,0.4458616093147263,0.08638205468137265,0.27797384472915077,0.5,0.3644681993465639,0.0
simple_local_s020_d035_T020_b10,1,-0.027199984592775124,0.7859374990347162,-0.22782347024317626,0.6326214842109045,0.9691092863036785,0.8092009242489994,0.19937468121959598,0.4698901442631375,0.5251117808448118,0.027199984592775124,0.11312846600569099,0.5,0.37215254245151097,0.04301157123819689
simple_local_s020_d035_T020_b10,10,-0.13959030817633433,0.7871867666344231,-0.2634888842532216,0.42755170210021337,0.9436432889521624,0.6394719467943552,0.17978144520102218,0.4539051537549768,0.5952242858113375,0.13959030817633433,0.2640827470020559,0.5,0.6556442056366572,0.2005953228374132
simple_local_s020_d035_T020_b10,20,-0.25189914643809275,0.7958988567194879,-0.0642772253031934,0.36356207170288185,1.0369773223234524,0.7040749976921563,0.10790126381652013,0.5634182101639168,0.6090028230331289,0.0642772253031934,0.3088882181666618,0.5,0.3320106013168799,0.355675280113573
simple_local_s020_d035_T020_b10,30,-0.1001162952021614,0.7731800858521042,-0.24876900808355962,0.7817582507090974,0.766809592646258,0.7364231153170558,-0.242648264705517,0.6722420813698841,0.5629493700202461,0.1001162952021614,0.152030157702304,0.75,0.6800592272226589,0.5369862901195805
simple_local_s020_d035_T020_b10,40,-0.026908411886943623,0.805791171494473,-0.2576777996900152,0.6370854220654104,0.7804150378139447,0.7294175797047254,-0.10258931812905796,0.5949127245155112,0.6295565353521115,0.026908411886943623,0.15695131585270358,0.75,0.5333015433521657,0.7279765680491087
simple_local_s020_d035_T020_b10,50,0.10941867270840919,0.7907914672815286,-0.07545996857285309,0.7560342514578626,0.890926102965734,0.7618993844606912,-0.1955842018143272,0.7448639806399843,0.8416723817137636,0.07545996857285309,-0.1263703943465853,0.75,0.6021792118147892,0.9178745964484087
simple_local_s020_d035_T020_b10,60,-0.530880025140092,0.8284100321853151,-0.5497081509873193,0.49065829548804335,1.2849347080377524,0.5577416690912778,0.40917657183539025,0.7024343437825817,0.7009084028618725,0.2205105383130062,0.2205105383130062,0.5,0.3654269764176512,1.113098803863256
simple_local_s020_d035_T020_b10,70,-0.09900237736874007,0.8033268339925197,-0.0098749558321366,0.7422099980145316,1.1481956700178415,0.800270333163425,0.14745096694588314,0.8101731432561875,0.7446524837933136,0.0098749558321366,-0.04306525681558773,0.25,0.7655416388224469,1.2966216652506677
simple_local_s020_d035_T020_b10,80,-0.010732238020647072,0.8221627475045701,-0.5389330855708914,0.5531464619396437,0.5414597851830337,0.725623480609674,-0.3379133597501043,0.7002133546242556,0.6504738565791509,0.010732238020647072,0.29763395228745926,0.75,0.7590635074492313,1.4845808405220478
simple_local_s020_d035_T020_b10,90,-0.0177693152577338,0.7644512570310812,0.14040938906819586,0.6612411762876907,0.9786743715933782,0.7855761950180699,-0.23251491686055586,0.6511065984973426,0.6743291743505464,0.005376362749777999,0.005376362749777999,0.5,0.7470831076819111,1.6840703373205452
simple_local_s020_d035_T020_b10,100,0.030015068718963492,0.7839895718765526,-0.0025434760222419195,0.7186666855747746,0.8207316664234932,0.7882827803855138,-0.017831814683925917,0.6269102093495463,0.6868589275825089,0.0025434760222419195,0.38154867830294537,1.0,0.7420612167500258,1.8762562360615875
simple_local_s040_d060_T020_b10,0,-0.35195769960736056,0.0,-0.17486718084328073,0.2572461667975335,1.016725018888072,0.0,0.020937262632890766,0.4121080701946426,0.4978343231695069,0.020937262632890766,0.2817010437548955,0.5,0.289727480795786,0.0
simple_local_s040_d060_T020_b10,1,-0.4538171961367451,0.7677532863262623,-0.4230762753067152,0.24657870166881735,1.1937935493443814,0.8277304459957981,0.2745756135909662,0.43516655486179856,0.2740623277920853,0.16083030397907133,0.16083030397907133,0.5,0.22983864815099003,0.034409253530594014
