kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
free,4,0.1,0.2,20.0,16,state_rms_to_final,0.33242003060877323
free,4,0.1,0.2,20.0,16,hidden_rms_to_final,0.8275567628443241
free,4,0.1,0.2,20.0,16,output_rms_to_final,0.7414290048182011
free,4,0.1,0.2,20.0,16,output_mse_to_target,14.271128714084625
free,4,0.1,0.2,20.0,16,score_margin,0.6271639801561832
free,4,0.1,0.2,50.0,16,state_rms_to_final,0.2551967678591609
free,4,0.1,0.2,50.0,16,hidden_rms_to_final,0.6006431877613068
free,4,0.1,0.2,50.0,16,output_rms_to_final,0.6717428453266621
free,4,0.1,0.2,50.0,16,output_mse_to_target,15.40034955739975
free,4,0.1,0.2,50.0,16,score_margin,0.6719812750816345
free,4,0.1,0.2,100.0,16,state_rms_to_final,0.17142543010413647
free,4,0.1,0.2,100.0,16,hidden_rms_to_final,0.37172771990299225
free,4,0.1,0.2,100.0,16,output_rms_to_final,0.5251231789588928
free,4,0.1,0.2,100.0,16,output_mse_to_target,18.391506791114807
free,4,0.1,0.2,100.0,16,score_margin,0.817637212574482
free,4,0.1,0.2,200.0,16,state_rms_to_final,0.07224982371553779
free,4,0.1,0.2,200.0,16,hidden_rms_to_final,0.1457847934216261
free,4,0.1,0.2,200.0,16,output_rms_to_final,0.24233326874673367
free,4,0.1,0.2,200.0,16,output_mse_to_target,24.530497670173645
free,4,0.1,0.2,200.0,16,score_margin,1.222772903740406
free,4,0.1,0.2,300.0,16,state_rms_to_final,0.0
free,4,0.1,0.2,300.0,16,hidden_rms_to_final,0.0
free,4,0.1,0.2,300.0,16,output_rms_to_final,0.0
free,4,0.1,0.2,300.0,16,output_mse_to_target,28.810967564582825
free,4,0.1,0.2,300.0,16,score_margin,1.0605530627071857
nudged,4,0.1,0.2,20.0,16,plus_loss_delta,-12.061596810817719
nudged,4,0.1,0.2,20.0,16,minus_loss_delta,4.874635338783264
nudged,4,0.1,0.2,20.0,16,plusminus_target_dot,8.993667334318161
nudged,4,0.1,0.2,20.0,16,plus_target_cos,0.9354154914617538
nudged,4,0.1,0.2,20.0,16,minus_target_cos,-0.39690444432199
nudged,4,0.1,0.2,20.0,16,plus_output_rms,0.21940286178141832
nudged,4,0.1,0.2,20.0,16,plus_hidden_rms,0.037842554156668484
nudged,4,0.1,0.2,20.0,16,plusminus_output_rms,0.3106331191956997
nudged,4,0.1,0.2,20.0,16,plus_improves_fraction,1.0
nudged,4,0.1,0.2,20.0,16,minus_worsens_fraction,1.0
nudged,4,0.1,0.2,50.0,16,plus_loss_delta,-19.544944941997528
nudged,4,0.1,0.2,50.0,16,minus_loss_delta,8.550824165344238
nudged,4,0.1,0.2,50.0,16,plusminus_target_dot,15.92826932668686
nudged,4,0.1,0.2,50.0,16,plus_target_cos,0.9465324357151985
nudged,4,0.1,0.2,50.0,16,minus_target_cos,-0.31548808235675097
nudged,4,0.1,0.2,50.0,16,plus_output_rms,0.40526806376874447
nudged,4,0.1,0.2,50.0,16,plus_hidden_rms,0.06910924310795963
nudged,4,0.1,0.2,50.0,16,plusminus_output_rms,0.5511745382100344
nudged,4,0.1,0.2,50.0,16,plus_improves_fraction,1.0
nudged,4,0.1,0.2,50.0,16,minus_worsens_fraction,1.0
nudged,4,0.1,0.2,100.0,16,plus_loss_delta,-23.58109962940216
nudged,4,0.1,0.2,100.0,16,minus_loss_delta,11.019945740699768
nudged,4,0.1,0.2,100.0,16,plusminus_target_dot,21.07721310853958
nudged,4,0.1,0.2,100.0,16,plus_target_cos,0.9514080211520195
nudged,4,0.1,0.2,100.0,16,minus_target_cos,-0.2663988289423287
nudged,4,0.1,0.2,100.0,16,plus_output_rms,0.5543963853269815
nudged,4,0.1,0.2,100.0,16,plus_hidden_rms,0.11214921670034528
nudged,4,0.1,0.2,100.0,16,plusminus_output_rms,0.7289623431861401
nudged,4,0.1,0.2,100.0,16,plus_improves_fraction,1.0
nudged,4,0.1,0.2,100.0,16,minus_worsens_fraction,1.0
nudged,4,0.1,0.2,200.0,16,plus_loss_delta,-25.11632513999939
nudged,4,0.1,0.2,200.0,16,minus_loss_delta,12.610479235649109
nudged,4,0.1,0.2,200.0,16,plusminus_target_dot,23.966485619544983
nudged,4,0.1,0.2,200.0,16,plus_target_cos,0.9527299180626869
nudged,4,0.1,0.2,200.0,16,minus_target_cos,-0.23573472071439028
nudged,4,0.1,0.2,200.0,16,plus_output_rms,0.6435779556632042
nudged,4,0.1,0.2,200.0,16,plus_hidden_rms,0.17488033697009087
nudged,4,0.1,0.2,200.0,16,plusminus_output_rms,0.8319321349263191
nudged,4,0.1,0.2,200.0,16,plus_improves_fraction,1.0
nudged,4,0.1,0.2,200.0,16,minus_worsens_fraction,1.0
nudged,4,0.1,0.2,300.0,16,plus_loss_delta,-25.10154891014099
nudged,4,0.1,0.2,300.0,16,minus_loss_delta,12.778634905815125
nudged,4,0.1,0.2,300.0,16,plusminus_target_dot,24.51367211341858
nudged,4,0.1,0.2,300.0,16,plus_target_cos,0.9461249485611916
nudged,4,0.1,0.2,300.0,16,minus_target_cos,-0.2340507311746478
nudged,4,0.1,0.2,300.0,16,plus_output_rms,0.6644731126725674
nudged,4,0.1,0.2,300.0,16,plus_hidden_rms,0.22293238248676062
nudged,4,0.1,0.2,300.0,16,plusminus_output_rms,0.8457868359982967
nudged,4,0.1,0.2,300.0,16,plus_improves_fraction,1.0
nudged,4,0.1,0.2,300.0,16,minus_worsens_fraction,1.0
