accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.0,0,0.0,0.1656651350257662,0.16648410799881755,-0.3315795054440892,-0.33140013120148115,0.1656651350257662,1.5662976674776206,1.0193580090704866,0.975335926031771,0.9725169789510131,1.0206444713838037,0.06535591840744019
0.0,1,0.7653524693212573,0.161416250390123,0.1650290053016264,-0.16218100324167178,-0.161416250390123,0.162890871747541,1.352290038438481,1.0176453433589019,1.016430736434121,1.0176066342811303,1.0174138832542376,0.06535591840744019
0.0,600,0.48430831061175167,0.16382509991523866,0.16660184084406873,-0.3333294421296207,-0.32542336120545734,0.16382509991523866,1.5624908014830858,1.0226089394818068,0.9739236145718551,0.9750478755872305,1.018285313876822,0.06535591840744019
0.25,1200,0.47037602870305045,0.0001587996697580881,-0.0001587996697580881,-0.329451688545599,-0.326082983015021,0.16472017598762398,1.4705483460623052,1.0326443928222724,0.9702558706669062,0.9750358857490328,1.015709483935048,0.06535591840744019
0.25,1800,0.3821230419891989,0.16651715462442704,-0.16979405825134805,-0.33202072894783446,-0.33117120156067126,0.16651715462442704,1.3990750419897593,1.0188797731727255,0.974168201344881,0.9707815674527179,1.0164335966623483,0.06535591840744019
0.25,2400,0.31172649630526195,0.00016747547231902674,-0.00016747547231902674,-0.33106450048509467,-0.32695814057341616,0.16470749400055942,1.472189808742538,1.0327392084964357,0.9743823877161266,0.9717011332321046,1.0198573357291778,0.06535591840744019
0.25,3000,0.3328263057808381,0.1625524175254518,-0.1644595407014636,-0.16269822305512183,-0.3304835375441509,0.1625524175254518,1.2929273960476542,1.014766832403504,1.0201866916824398,0.9727589828820229,1.0207540428646653,0.06535591840744019
0.0,3600,0.27181390754446566,0.000388123353623195,0.000388123353623195,-0.33063967147851664,-0.3311025150391542,0.1610404707794081,1.4728068032476678,1.0355192574283438,0.97526598194055,0.976605815536814,1.0200252031257326,0.06535591840744019
0.25,4200,0.2960782585842428,0.16332400073196585,-0.16332400073196585,-0.3307461427463522,-0.32972202620968327,0.16417275761899974,1.3985927251887176,1.0178147341031165,0.9747631534392301,0.9762595000160201,1.0188366878577597,0.06535591840744019
0.25,4800,0.26023812760595705,0.16517898576247905,-0.16680756691944584,-0.33011448229279944,-0.329871799379625,0.16517898576247905,1.3974038095488541,1.0192820016650956,0.9796932798705313,0.972309199696496,1.017963020496213,0.06535591840744019
0.5,5400,0.4009746788702802,0.0009089079412372229,-0.4967195375306311,-0.3289546525354676,-0.32747908197835457,-0.0009089079412372229,1.1949488539300785,0.8968640554399235,0.976114693288421,0.9693664809230621,1.0345780629117545,0.06535591840744019
0.25,6000,0.3171101419604648,0.16625863565960894,-0.4891498719849248,-0.33198645174526287,-0.32782454903349934,0.16625863565960894,1.2896082497981456,0.894528614251857,0.9770781645523159,0.9743485991251679,1.0194398871727952,0.06535591840744019
