accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,route,std_1,std_2,std_3,std_4
0.5,0,0.0,0.3435191671896883,-0.9414620521822664,-0.3435191671896883,0.4047891622166699,0.5718511268852068,1.1583655876114536,0.0,T015_s015_b02_lr001_long,0.045793567158851606,0.8619610482721646,0.7085398463941592,0.6524521272268509
0.5,1,1.4117363034014356,0.3757752659983382,-0.9168707035362346,-0.5460838940245679,0.3757752659983382,0.5754301012100066,1.3172306024076872,0.3522805168296427,T015_s015_b02_lr001_long,0.1152215238855191,0.5772623742939414,0.7652562094348143,0.6597479067646115
0.75,50,1.213197724168967,0.3392548293852012,-0.9191353400307426,0.3392548293852012,0.7223552227113568,0.9180556900348736,1.0497868815383846,0.3053451362345732,T015_s015_b02_lr001_long,0.09143032419651986,0.6791013638760692,0.4315312091403298,0.04007338019169326
0.75,100,1.0054110473173912,0.6616839967215369,-0.8387082872401779,0.7102798867467315,0.6616839967215369,0.9389453637183433,0.9959799005469139,0.40377766911975715,T015_s015_b02_lr001_long,0.33585809202214983,0.5137768862578318,0.609358969907182,0.04603563923668851
0.75,150,1.5161203909217051,0.7833863321004966,-0.9428194841125549,0.7833863321004966,0.8628825027269285,0.9025550080957091,0.9221769648516313,0.36335255373325254,T015_s015_b02_lr001_long,0.049443374558362625,0.5366434227835054,0.3257889639440852,0.06348044220120763
0.75,200,0.6506170358083392,0.5085226824032184,-0.9313959119194218,0.7769855919124479,0.5085226824032184,0.9454808419582218,1.020221901813652,0.49027913315173677,T015_s015_b02_lr001_long,0.04326091090906021,0.5464407441317313,0.7652510609391331,0.03627138238357791
0.75,250,0.7033651302990286,0.5447304926900712,-0.8953127694591761,0.9208152942880122,0.5447304926900712,0.9157320481892745,0.9736323096506749,0.505104090912151,T015_s015_b02_lr001_long,0.104953467149959,0.052186910553128234,0.7248173284781501,0.045863949306325195
0.75,300,0.17808588375659634,0.5996223952497771,-0.7721935810846497,0.7737464341882836,0.5996223952497771,0.9238251170704007,0.9911229369995049,0.5439985823356499,T015_s015_b02_lr001_long,0.4980953346579598,0.5586169448503642,0.6507121632009587,0.04560104270287339
0.75,350,0.24494780627907434,0.7657619944277411,-0.9630232118847255,0.7657619944277411,0.8089595893239387,0.9044267424656959,0.929893095510893,0.4787198323212353,T015_s015_b02_lr001_long,0.031432315757061687,0.5333348607143784,0.43147554453139336,0.06451740082544997
0.75,400,1.2301742734334198,0.75841186749601,-0.870235036807177,0.76042567360397,0.75841186749601,0.9233729655804809,0.9579907985082914,0.5562160960127861,T015_s015_b02_lr001_long,0.2975272473993066,0.5532606922374955,0.529168015488389,0.050483923349190093
0.75,450,0.26104183798068115,0.5614444044021336,-0.8218006959614632,0.7774429863026667,0.5614444044021336,0.9282314592185713,0.9979235467640186,0.46695446494547066,T015_s015_b02_lr001_long,0.3233812728944438,0.5283240501599425,0.6645741349352419,0.062015058386592714
0.75,500,0.6697992883504081,0.3988630721182475,-0.8112383508666136,0.7903905226140763,0.3988630721182475,0.9293299060150026,1.0408116463751316,0.45176322310404915,T015_s015_b02_lr001_long,0.3807382591956283,0.5204198075564381,0.8527818502869972,0.047485120777716376
0.5,0,0.0,0.23981863170171047,-0.8763299932055225,-0.23981863170171047,0.3662509081024154,0.6002869953644748,1.12875022227723,0.0,T020_s020_b02_lr001_long,0.11509103560282051,0.7471656660367629,0.8513616916253174,0.6516399328757828
0.5,1,1.12411346811922,0.2833508629234654,-0.8848097040965682,-0.6889262538980513,0.2833508629234654,0.6674282841070887,1.5399109409223193,0.3512826942866487,T020_s020_b02_lr001_long,0.09272478252242833,0.41951087627066025,0.8419141932006221,0.5936854606804473
0.75,50,1.256557231371728,0.13517399076256242,-0.7591611414280943,0.13517399076256242,0.6887047995448282,0.798229596485286,1.034115441388458,0.4280249477013749,T020_s020_b02_lr001_long,0.45341670296178993,0.7524328797037477,0.5608809513018834,0.3663072461753092
0.75,100,0.6510115764429952,0.5741206375909965,-0.7069148793320843,0.5741206375909965,0.665664078322165,0.9033541154459771,1.0004523791480326,0.5242797271958679,T020_s020_b02_lr001_long,0.5382509616780132,0.6558103593687507,0.5165568307363371,0.06369743785673847
0.75,150,0.8138711111252642,0.660786610746046,-0.872367789525447,0.7990529355369289,0.660786610746046,0.874488527844076,0.9213606670837879,0.4864722444142916,T020_s020_b02_lr001_long,0.0822710019085381,0.44015153605597246,0.48994952049239954,0.057045991439702626
0.75,200,0.19662975698934634,0.7836182869879295,-0.9345006712359304,0.7836182869879295,0.7850808425411762,0.9340463538005302,0.9594591876716294,0.49718514500319266,T020_s020_b02_lr001_long,0.04284194540516518,0.41663541752770517,0.5250263983392153,0.03899347133713497
0.75,250,0.9924679453690883,0.7390790530581609,-0.9176134441402829,0.7758136610262252,0.7390790530581609,0.8866421551346982,0.9211363553133037,0.5199633274057618,T020_s020_b02_lr001_long,0.073416817085185,0.4521282499106207,0.41516717341863446,0.06815983062550235
