accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.5,0,0.0,0.19710579285232202,-0.1980936323318057,-0.19710579285232202,0.5933757924593084,0.19754131326727126,0.918891136231845,0.8229241766903137,0.813402363543554,0.5513356507274068,0.8115395820662101,0.03423825439065695
0.25,1,3.7477751161562476,0.0030326681242908715,0.0030326681242908715,-0.00861903637476484,0.5971883541797822,0.21020157398512251,0.9125579913866384,0.8464559121259576,0.8413459640723716,0.5606357242791697,0.811235093952741,0.03423825439065695
0.5,500,3.55837148740332,0.009595423895677413,-0.19991275600038594,-0.009595423895677413,0.5930690769490918,0.39218445737173435,0.9407982143611213,0.8238742435201991,0.8433576433422455,0.5501281463057159,0.7233552723195296,0.03423825439065695
0.5,1000,3.1047030923669103,0.0024401501310827994,-0.004210265932726276,-0.008146319143905414,0.7917746934323364,0.0024401501310827994,0.7640500570418005,0.8501312380292827,0.8544278300835872,0.019126975160343253,0.8471631776914746,0.03423825439065695
0.5,1500,2.853194666017222,0.0015555916678111487,-0.19492107513345483,-0.3934424508444923,0.5905787301092387,0.0015555916678111487,0.9401433296299501,0.8118876236649228,0.7380964440497593,0.5605066356510956,0.8448077492304388,0.03423825439065695
0.75,2000,2.7553390728280234,0.004269710088453296,-0.19455969190099381,0.004269710088453296,0.8030845490695713,0.20026355969710252,0.7799053019274622,0.8148428482039581,0.8469745632180665,0.017607379818510748,0.8273292583166975,0.03423825439065695
0.5,2500,3.050232183190568,0.004977245357274784,-0.2012575671461398,-0.004977245357274784,0.5902349015742653,0.3943411324511029,0.9400158418150188,0.8126738812437603,0.8489137333287525,0.56306736001787,0.724962037826217,0.03423825439065695
0.5,3000,2.1621490081826784,0.19737216797790955,-0.19737216797790955,-0.3936068940641289,0.3906049798039257,0.39975749065148436,1.2292587337985657,0.8297733970207474,0.7218661766670376,0.7303196507026708,0.7224428715286897,0.03423825439065695
1.0,3500,2.9455976216439286,0.19149418769092924,-0.19833354121949093,0.19149418769092924,0.5918869825210686,-0.1951068572616042,0.5276899914835705,0.8212464247793154,0.8223544925136573,0.5561062529179955,0.8211638246577156,0.03423825439065695
0.5,4000,2.7735275873011456,0.19699340106253654,-0.20666050773611916,-0.19699340106253654,0.3962840827208018,0.39177665478070617,1.0909239794354018,0.813020130471936,0.8156609380596602,0.7271139028736374,0.7215113737902215,0.03423825439065695
0.5,4500,2.94141449107345,0.007099388061182696,-0.007099388061182696,-0.3946485637831397,0.40239789697501976,0.400445131418594,1.3123177703261937,0.8591851951149996,0.7338858071198848,0.7355396755243306,0.7399686001547294,0.03423825439065695
0.5,5000,2.2258539025410022,0.34129306602659987,-0.34129306602659987,-0.5941759035366297,-0.5903490189995761,-0.39351612211868164,1.468081083161086,0.6494077066799107,0.5651670479800672,0.5600096326560118,0.7365614276371619,0.03423825439065695
0.5,5500,2.3110177299541026,0.1952240485065716,-0.5902559869008787,-0.5952914566102178,-0.39831089643112993,-0.1952240485065716,1.3289456707460763,0.5630168988891339,0.556474598371572,0.7328579685070136,0.8176788963776518,0.03423825439065695
0.5,6000,2.4118296526320226,0.1976693572732226,-0.5806199805744927,-0.5966620815296224,-0.7879240822327109,-0.1976693572732226,1.6414040968434724,0.562511165012024,0.5618819085263449,0.016297846239728953,0.8148992807452227,0.03423825439065695
0.5,6500,2.226749985212389,0.3947349458406242,-0.590340659510338,-0.7956787741720867,-0.5884278527131453,-0.3947349458406242,1.5704329660810095,0.5595137895885045,0.00449275278850546,0.5570641770718854,0.736837490180712,0.03423825439065695
0.5,7000,2.0474722647997354,0.1897329543921746,-0.7940296259942831,-0.5985543678987062,-0.1897329543921746,-0.20772155995222502,1.1602423728568387,0.020295715477744645,0.5610551682960242,0.8188890357217378,0.8163613505927914,0.03423825439065695
0.5,7500,2.1411520845238656,0.39994072167232686,-0.5924073698212656,-0.5921046974937266,-0.799555437207218,-0.39994072167232686,1.5748500072616998,0.5653588841775069,0.557616821472604,0.020630870501810353,0.7252948070214382,0.03423825439065695
0.5,8000,2.4151014211479063,0.3994325760659945,-0.7839725662805513,-0.5876070984654441,-0.5878426442702172,-0.3994325760659945,1.36227241121776,0.01598278798782198,0.5580476230825476,0.5563297107469187,0.7381544959178193,0.03423825439065695
