timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-24T03:29:44,0,0.0,missing,missing,missing,0.13,39.64,41-39-37-15-11-12-18-5-9-13,0.13,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:29:53,1,6.9916038,0.112,15.734,23,0.1,16.3,9-0-0-0-0-0-0-191-0-0,0.13,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:00,2,4.7146005,0.098,14.934,21,0.1,24.6,7-0-0-185-8-0-0-0-0-0,0.13,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:06,3,4.64218,0.109,14.8,36,0.09,17.63,6-0-0-0-194-0-0-0-0-0,0.13,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:13,4,4.6058537,0.101,14.46,32,0.11,16.54,7-0-0-0-0-0-0-0-191-2,0.13,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:19,5,4.5480394,0.101,14.912,68,0.11,15.95,1-0-3-173-2-0-0-21-0-0,0.13,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:25,6,4.541591,0.108,14.122,54,0.115,14.41,1-0-0-1-0-176-0-0-22-0,0.13,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:32,7,4.5483991,0.123,14.04,84,0.15,14.16,14-0-1-164-0-0-0-0-19-2,0.15,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:38,8,4.3914927,0.134,13.906,101,0.135,18.94,21-118-0-0-13-48-0-0-0-0,0.15,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:44,9,4.3468963,0.171,13.524,152,0.135,13.92,171-15-10-3-0-0-0-1-0-0,0.15,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:50,10,4.3032106,0.168,13.43,133,0.175,14.85,9-0-0-0-1-0-0-60-130-0,0.175,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:30:56,11,4.1350798,0.208,12.666,181,0.18,14.03,43-0-104-1-46-0-0-0-6-0,0.18,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:02,12,4.120638,0.217,12.568,200,0.14,15.29,3-0-0-167-0-30-0-0-0-0,0.18,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:08,13,3.9465861,0.247,12.118,238,0.195,12.8,8-1-40-0-0-0-113-0-6-32,0.195,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:13,14,3.8749258,0.278,11.504,270,0.22,12.47,36-4-3-134-17-0-1-0-2-3,0.22,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:19,15,3.6414635,0.35,10.386,348,0.185,13.9,74-5-0-120-1-0-0-0-0-0,0.22,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:25,16,3.7520754,0.337,10.7,330,0.32,10.6,31-13-78-31-10-0-2-23-0-12,0.32,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:30,17,3.7089325,0.375,10.036,366,0.325,10.45,24-69-54-7-0-4-11-8-14-9,0.325,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:35,18,3.4597447,0.402,9.614,397,0.205,12.96,5-2-3-22-0-8-0-0-21-139,0.325,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:41,19,3.5194092,0.438,9.116,427,0.32,11.16,30-5-1-0-20-88-22-26-7-1,0.325,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,
2026-05-24T03:31:46,20,3.2680753,0.49,8.326,477,0.3,11.56,30-0-0-37-88-0-0-0-39-6,0.325,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\best_model.bin,ext/IsingLearning/experiments/MNIST/runs/current/cnn_two_layer_h28_h14_nn3_5_7_e20\cnn_h1_28_h2_14_r3\final_model.bin
