accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.0028832426183418
0.421875,1,0.09194330653328985,1.0119790785778098
0.5,250,0.0537922341077648,1.411590913161933
0.484375,500,0.0435381086261672,1.500758362997654
0.546875,750,0.06657930055410495,1.4591844119458524
0.484375,1000,0.08256892100768208,1.458565409490281
0.578125,1250,0.07536111919831896,1.485829899907491
0.46875,1500,0.11834856991736044,1.442506206452494
0.484375,1750,0.06574602346980936,1.492581304065639
0.484375,2000,0.33864864773061326,1.4554764313283732
0.5,2250,0.06069533755546405,1.4492868655896134
0.515625,2500,0.11874205392112912,1.4325228335681341
