timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,gradient_quality_total,gradient_quality_accepted,gradient_quality_rejected,gradient_quality_reject_fraction,gradient_quality_avg_cosine,gradient_quality_avg_angle_degrees,best_accuracy,best_path,final_path
2026-06-10T12:59:58,0,0.0,missing,missing,0.1,54.43963,1-2-1-1-4-0-0-1-0-0,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0,0,0,0.0,NaN,NaN,0.1,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/diagnostics/gradient_quality/experiments/current/smoke_gradient_quality_r3\best_checkpoint.bin,
2026-06-10T13:00:12,1,13.1222534,missing,missing,0.1,52.190422,0-1-1-1-0-1-1-1-1-3,0.469738,0.000894254,1.460655,1.7225788,0.38156256,0.0029678084,0.002,0.002,0.0,0.0,10,7,3,0.3,0.6534658253038022,46.5503014928644,0.1,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/diagnostics/gradient_quality/experiments/current/smoke_gradient_quality_r3\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/diagnostics/gradient_quality/experiments/current/smoke_gradient_quality_r3\final_checkpoint.bin
