timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:21:08,0,0.0,missing,missing,0.099,53.47478,93-104-103-118-102-83-103-127-97-70,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.099,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:17,1,8.4555198,missing,missing,0.099,53.21806,113-91-90-107-91-127-80-101-93-107,0.5200602,0.023832558,1.6045145,0.97370297,0.25940368,4.439417,2080,-2.3506303,0.39174888,0.099,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:19,2,1.649468,missing,missing,0.106,53.673023,138-139-75-112-79-135-87-84-78-73,0.6111222,0.045819663,1.8420209,0.7603029,0.29875988,6.4565125,2080,-2.3780978,0.49306205,0.106,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:20,3,1.6984706,missing,missing,0.133,53.539093,106-110-89-113-88-137-94-92-83-88,0.7185758,0.032456987,2.211595,0.59379315,1.5037643,9.205657,2080,-2.2307146,0.4509869,0.133,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:22,4,1.8213774,missing,missing,0.126,53.03515,95-94-100-95-116-113-89-84-105-109,0.90517724,0.024551252,2.5237048,0.7161895,0.9555342,5.108402,2080,-2.0649722,0.33514524,0.133,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:24,5,1.8185148,missing,missing,0.126,53.894665,112-102-97-79-88-154-66-88-93-121,1.1344091,0.026455648,2.8093793,0.29874083,0.50529635,3.8270462,2080,-2.076104,0.39198676,0.133,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:26,6,1.8030718,missing,missing,0.121,54.86527,101-79-92-87-74-213-63-79-93-119,1.3398143,0.04038576,3.0888932,0.26655754,0.04874236,3.1522164,2080,-2.1060524,0.38377416,0.133,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:28,7,1.7537664,missing,missing,0.173,55.17365,86-91-97-51-117-236-79-60-86-97,1.5224386,0.046984807,3.3822424,0.38443327,0.097878695,3.945283,2080,-2.1120527,0.40531284,0.173,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:30,8,1.7242904,missing,missing,0.165,56.319782,70-68-112-68-141-239-48-53-85-116,1.6798242,0.054836757,3.6989803,0.23964468,0.59111756,4.1081223,2080,-2.1308694,0.41351974,0.173,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:32,9,1.8815285,missing,missing,0.172,57.47817,52-59-105-57-123-292-55-40-98-119,1.8179947,0.07665024,4.034566,0.2954368,0.39345962,3.8615394,2080,-2.0591636,0.33762237,0.173,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,
2026-06-09T00:21:34,10,1.7893097,missing,missing,0.154,59.118073,61-54-99-46-134-306-32-34-107-127,1.9513881,0.091538556,4.370842,0.2440982,0.29081008,3.934666,2080,-2.0586438,0.37296122,0.173,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p0005_t0p001\final_checkpoint.bin
