epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_margin,ff_std,ft_margin,ft_std,tf_margin,tf_std,tt_margin,tt_std
0,1.0168781224828158,0.75,0.0,0.0,0.0,0.013959688882729582,0.5612186878672648,0.0093120991471487,0.5728739949606199,0.07766132102921952,0.5739386443520761,-0.03556587699468827,0.5622847983874172
1,1.016929530710768,0.75,5.132305922685781,0.03712513608688161,0.35939146249384923,0.01315980070528422,0.5613887585339177,0.01283725216319187,0.5735160344617197,0.07861217043651714,0.571862237068084,-0.03147480266707836,0.5623747074980662
1000,0.5334156624328608,1.0,9.470686019569074,0.2029315830824212,13.785404684544849,-0.32609590792526677,0.6045900245243239,0.23250271724939453,0.5655787857365667,0.35554209582849805,0.5579416002737669,-0.37409216302687476,0.5877096160922738
2000,0.31017631896119047,1.0,12.04842525834183,0.2762589769730298,24.948208053387155,-0.7372079423236015,0.6368072609394373,0.7088521824572833,0.5368040326164744,0.9727830539477227,0.5140297681169502,-0.8270514253970963,0.6237310414770677
3000,0.3146449621547114,1.0,12.312059774701638,0.2718498021695484,32.73740238572418,-0.8661584626829186,0.6247667881031422,0.8078854944826543,0.5878222128954668,0.8712521947379518,0.5476995356694297,-0.8228854966696149,0.6529543592938536
4000,0.3311171499681758,1.0,12.651737235448477,0.27359920044009195,38.7307506974749,-0.9857571752026478,0.6408047109861738,0.8517921787639504,0.5554587996166097,0.7917852803836665,0.5865939836028315,-0.5777302131117608,0.6714412929498909
5000,0.34259435706576147,1.0,12.27498622287021,0.2579088640037871,41.35910427916584,-0.9525266982676314,0.6163376964558239,0.7861207747961153,0.5819191717720534,0.7589426936090393,0.6184338703573516,-0.5250832830395835,0.6911137002074663
