config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
simple_local_s020_d035_T020_b10,0,-0.08004804515852411,0.0,-0.09332653577276358,0.2891033501513436,1.0974177876648676,0.0,0.286385131694426,0.5226626892560143,0.7216128284996337,0.08004804515852411,0.13609960468210316,0.5,0.22165635562623107,0.0
simple_local_s020_d035_T020_b10,1,-0.35188857463260664,0.73466247019156,-0.1751065404713328,0.1425817009312993,1.214994105829739,1.145425889316555,0.22595394119954193,0.29189349762534017,0.45325821814884343,0.07860897574324502,0.07860897574324502,0.5,0.35783891856855377,0.04301160156203539
simple_local_s020_d035_T020_b10,10,0.00016248594428317636,0.7736065378621322,-0.23057007298148016,0.5508478743858354,0.9425811333016237,1.4228316794518627,0.29511227442468074,0.581664227094439,0.5403659561676785,0.00016248594428317636,0.29196662314818456,0.75,0.461142068249864,0.24039423752915728
simple_local_s020_d035_T020_b10,20,-0.3087444031614005,0.7903336743853443,-0.4721819735710499,0.24846712375191235,1.5663023958189415,1.4745064167482793,0.7731550439197084,0.7922551452631958,0.15600553354429914,0.06288616119894078,-0.06288616119894078,0.25,0.5212031846751554,0.4356454452879386
simple_local_s020_d035_T020_b10,30,-0.18305753247920362,0.8119412074730742,-0.27952646370598316,0.5358044538833815,1.0639550819128767,0.8557900519445345,0.48824664922358124,0.17583203883409293,0.7133620986715036,0.18305753247920362,0.6503787805774643,0.5,0.7240618263427282,0.6196826846527396
simple_local_s020_d035_T020_b10,40,0.1185191567295378,0.8160214192447937,-0.1235645384349475,0.6915816667660035,0.8748376116217486,0.8463017078190315,0.3547897693194617,0.21683025003714074,0.8294640714601539,0.1185191567295378,0.655402362032526,0.75,0.742372457733944,0.8204660739614371
simple_local_s020_d035_T020_b10,50,-0.12254081710960346,0.7666500736745534,0.4052672137052038,0.7733300635713364,1.339409199634837,0.9830183962021172,0.2889740285378629,0.8244197589129344,0.6550176057279441,0.12254081710960346,0.32080273535419934,0.25,0.7625866990433176,1.002744346953622
simple_local_s020_d035_T020_b10,60,-0.42310893578379655,0.7907283430037395,-0.30415146282238237,0.7622382678553867,0.9869550835462438,0.9993982987248062,0.04298984915630136,0.7403664547850948,0.7635127822391841,0.04298984915630136,0.40792882274006037,0.5,0.48847574793378123,1.1979271360689963
simple_local_s040_d060_T020_b10,0,-0.5677566097676847,0.0,-0.22066910926234473,0.47194684294714045,1.3774611765546,0.0,0.3163578288495476,0.36200448466311064,0.3519035387420328,0.15630020272807085,0.15630020272807085,0.5,0.4202067982910044,0.0
simple_local_s040_d060_T020_b10,1,-0.4205422156090462,0.7252589528763007,-0.39008610665738574,0.5195118178270403,1.2063175397553922,1.0650652226219108,0.3304143595556847,0.27780556868277273,0.34667015460224593,0.18432074484525307,0.18432074484525307,0.5,0.3473435645872587,0.034409266492863404
simple_local_s040_d060_T020_b10,10,-0.5444142049060577,0.7951378042868482,-0.2550575247549437,0.7722581659950593,1.4497031695673404,1.1969903722151314,0.6076505024790526,0.3904757966142543,0.060904989709120706,0.2550575247549437,0.47643719344440627,0.5,0.16573718898952625,0.21967819421829018
simple_local_s040_d060_T020_b10,20,-0.24548094020100744,0.7912937007794537,0.1153681950691178,0.5710043196624828,1.39922722724531,0.9413052395205311,0.4630006148968255,0.7541325983511786,0.5040905769623834,0.1153681950691178,0.18681544111006154,0.25,0.636921531177933,0.41261530387740375
simple_local_s040_d060_T020_b10,30,-0.26277582378521225,0.8083234375936362,0.017687723933530353,0.671847855835268,1.0215829932896694,1.10208116534159,0.027274859159972492,0.7577416226989455,0.6622637304757574,0.017687723933530353,0.3669539887850926,0.25,0.6035868229968123,0.5818582239192169
simple_local_s040_d060_T020_b10,40,-0.2813513863737147,0.8221659779355097,-0.012385987605253918,0.8328773653626786,1.3788907089301423,0.8848219774465679,0.38954607465684754,0.9580932789636706,0.5152381394300664,0.012385987605253918,0.0163935089244146,0.5,0.7215381034397562,0.7506449662904049
simple_local_s040_d060_T020_b10,50,-0.21567556269954552,0.7442307443725487,-0.01925117830170081,0.761084566447759,1.0909895773301685,1.1840936308343697,0.3686943713046777,0.1697908243928191,0.7024858062926435,0.01925117830170081,0.7743925926036368,0.5,0.396108542156842,0.9138369608204729
simple_local_s040_d060_T020_b10,60,-0.021404444864323524,0.8081959593453304,-0.10696947406940571,0.7419626343476862,1.0097339869032695,1.1459754853231614,0.4241633596683052,0.1788320950897956,0.7290293170510375,0.021404444864323524,0.5877814749930652,0.5,0.7934222003157028,1.0726538056546722
