accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8581038088746986
0.5,1,0.0951000469985643,1.9197445645301208
0.5,300,0.0167163143657174,1.3543416407659767
0.5,600,0.021862548763828184,1.5586223686267398
0.5,900,0.03839878114587198,1.4948959673204372
0.4921875,1200,0.023249114756420088,1.9845880497754684
0.5,1500,0.015071052879888237,1.5296312819961864
0.5,1800,0.02025342797057867,1.5181297047027709
0.5,2100,0.01630324554414627,1.4947659509188111
0.5,2400,0.018806772786913666,1.6081684353857455
0.5,2700,0.020905255370557197,1.5831886232893695
0.5,3000,0.016171429319706058,1.4789157417133878
