timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:13:37,0,0.0,missing,missing,0.111,53.707394,87-113-78-108-109-95-100-104-120-86,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.111,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:13:51,1,12.4334968,missing,missing,0.135,53.872498,117-139-66-68-128-83-112-79-116-92,1.2292672,0.14420886,3.3033156,0.8289951,0.2782367,3.5855832,2080,-2.2811868,0.3302695,0.135,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:13:53,2,1.4864529,missing,missing,0.185,57.459225,99-136-128-197-144-57-80-38-55-66,2.1456382,0.20697783,5.632184,0.6007243,0.5041865,3.5848215,2080,-2.17564,0.3208264,0.185,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:13:54,3,1.5372144,missing,missing,0.178,64.82827,48-182-122-222-208-16-87-15-18-82,3.0531974,0.32661176,8.073219,0.5663139,0.32781225,2.9533331,2080,-2.1089494,0.31686708,0.185,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:13:56,4,1.4505032,missing,missing,0.192,69.37304,14-182-137-238-175-13-108-13-11-109,3.7381856,0.42666167,10.264717,0.80287886,0.20943412,2.7876832,2080,-2.123354,0.29768023,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:13:57,5,1.4850747,missing,missing,0.181,71.283875,7-177-172-208-172-15-121-7-8-113,4.3243823,0.5399867,12.168918,0.71222806,0.5766541,3.3615665,2080,-2.1354718,0.3002894,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:13:59,6,1.4311578,missing,missing,0.151,72.20829,6-169-149-174-174-19-169-4-4-132,4.7621627,0.66268283,14.238734,0.4314677,0.11549118,2.527852,2080,-2.1286733,0.2946032,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:14:00,7,1.421757,missing,missing,0.165,72.538765,0-162-167-186-155-24-159-13-5-129,5.0609765,0.76798993,16.48533,0.528434,0.39566803,4.159554,2080,-2.1382673,0.31669247,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:14:02,8,1.4452466,missing,missing,0.184,72.91025,1-177-180-186-158-11-159-5-4-119,5.2325163,0.9015613,18.82379,0.26044542,0.19209357,1.9906704,2080,-2.1156876,0.26190907,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:14:04,9,1.5560262,missing,missing,0.168,73.08104,2-162-182-165-173-17-166-6-2-125,5.356101,1.0214376,21.177929,0.7681954,0.37753132,2.8880236,2080,-2.110563,0.301945,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:14:05,10,1.5925083,missing,missing,0.167,73.12723,1-141-175-194-144-14-162-5-1-163,5.4197955,1.112283,23.615473,0.6526384,0.19308998,2.7377083,2080,-2.1061022,0.2778093,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_10epoch_s25_cs25_lr003_t001\final_checkpoint.bin
