accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8276974193895184
0.5,1,2.660491477851956,1.7773353371399727
0.5078125,300,0.04275627344670915,1.6050721532821128
0.5,600,0.030652502232002634,1.5086861688456736
0.5,900,0.06985850345772789,1.5089005395214383
0.5,1200,0.05987671684214898,1.5112455243863008
0.5,1500,0.11760369131593255,1.5063173817470532
0.5,1800,0.020929313311629807,1.5093470336499892
0.5,2100,0.04510749341666926,1.495933489388326
0.5,2400,0.04223591977161818,1.5010539978340596
0.5,2700,0.08369980454941192,1.5036870011981864
0.5,3000,0.028174636783149135,1.4963291066245987
