timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:22:40,0,0.0,missing,missing,0.094,53.492813,93-113-95-87-113-96-99-93-110-101,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.094,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:48,1,7.7730537,missing,missing,0.103,53.816235,110-100-78-98-93-105-111-123-87-95,0.6041253,0.054651827,1.8964463,0.4375531,0.0969786,3.1922925,2080,-2.3215368,0.29513603,0.103,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:49,2,1.3970541,missing,missing,0.113,53.893482,94-104-68-89-83-145-98-146-92-81,0.740378,0.0864004,2.5683908,0.17882223,0.0421039,2.6909108,2080,-2.3120048,0.26365018,0.113,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:51,3,1.4426997,missing,missing,0.112,54.441757,101-123-84-96-89-143-88-125-84-67,0.87158483,0.06388563,3.234275,0.34279156,0.9621763,5.664253,2080,-2.2724218,0.2660008,0.113,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:52,4,1.609326,missing,missing,0.139,54.016624,82-96-92-99-99-105-100-92-100-135,1.1128403,0.051856544,3.8153307,0.41416332,0.08950906,2.8997684,2080,-2.204554,0.25887012,0.139,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:54,5,1.6400137,missing,missing,0.159,56.287598,72-63-78-93-75-117-91-123-88-200,1.4905865,0.05019001,4.4423394,0.40231633,0.06250665,2.304222,2080,-2.1833265,0.24314152,0.159,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:56,6,1.6595946,missing,missing,0.141,59.74358,53-58-65-99-57-188-55-152-60-213,1.8577701,0.05942228,5.1536736,0.20396523,0.2097492,2.4394681,2080,-2.2002387,0.25993538,0.159,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:58,7,1.5996613,missing,missing,0.184,62.45035,50-45-46-92-47-191-53-162-42-272,2.1620572,0.064079516,5.893407,0.34844017,0.8630339,4.649985,2080,-2.2017746,0.29011798,0.184,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:22:59,8,1.7097056,missing,missing,0.17,64.20905,40-34-35-75-37-168-38-164-46-363,2.396692,0.0628597,6.6605997,0.073389456,0.17003573,2.100226,2080,-2.208382,0.2608263,0.184,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:01,9,1.6556869,missing,missing,0.166,66.152565,29-31-40-105-34-173-23-200-29-336,2.5710742,0.073307455,7.46354,0.079765856,0.1472984,2.1953812,2080,-2.189918,0.2496975,0.184,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:03,10,1.6206738,missing,missing,0.192,67.67828,27-29-34-109-20-206-28-178-34-335,2.7103438,0.079881206,8.251252,0.47201973,0.4460831,3.5611818,2080,-2.1678467,0.25782636,0.192,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p003\final_checkpoint.bin
