timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,gradient_quality_total,gradient_quality_accepted,gradient_quality_rejected,gradient_quality_reject_fraction,gradient_quality_avg_cosine,gradient_quality_avg_angle_degrees,best_accuracy,best_path,final_path
2026-06-10T13:20:14,0,0.0,missing,missing,0.095,81.33073,17-31-30-22-44-6-9-10-25-6,0.485554,0.0,1.5342599,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0,0,0,0.0,NaN,NaN,0.095,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\diagnostics\gradient_quality\experiments\current\beta_acceptance_20260610_r2\beta0p01_s1000_step0p35_cos0p5\best_checkpoint.bin,
2026-06-10T13:20:26,1,11.8068825,missing,missing,0.035,80.53154,20-16-27-18-60-6-12-4-26-11,0.48620525,0.0019358103,1.5160947,0.0,0.0,0.0,0.002,0.002,0.0,0.0,260,66,194,0.7461538461538462,0.18777405948553313,77.6478869870022,0.095,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\diagnostics\gradient_quality\experiments\current\beta_acceptance_20260610_r2\beta0p01_s1000_step0p35_cos0p5\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\diagnostics\gradient_quality\experiments\current\beta_acceptance_20260610_r2\beta0p01_s1000_step0p35_cos0p5\final_checkpoint.bin
