accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,std_1,std_2,std_3,std_4
0.5,0,0.0,0.44569723020859026,-0.7374649338331171,-0.7934505492503534,0.5308886035384177,0.44569723020859026,1.3988738793241424,0.0,0.5005580564898474,0.4622780707939205,0.7266101249762529,0.817410335789282
0.5,1,0.2990246423161772,0.3690975310115523,-0.6955072840155103,-0.8627256899503719,0.47280142833703354,0.3690975310115523,1.4287072983685252,0.47454503333808085,0.6330091424350482,0.20457900253584535,0.7484643970145951,0.857014279929898
0.5,100,0.13009670536747509,0.05154756835880879,-0.20006240726013383,-0.05154756835880879,0.3007719793119328,0.813749092422969,1.3810645089950677,0.6653204739328051,0.8103521036781586,0.8949272392166882,0.774063843325428,0.011543302739517954
0.75,200,0.09515309322418823,0.16648711858187745,-0.2766673150503496,0.16648711858187745,0.37158325086027727,0.7569617692857474,1.1749440414843633,0.6446107449767895,0.7308895829180428,0.8401801990311494,0.6610044896051214,0.016061183218326607
0.75,300,0.06206128476332438,0.2609271717355965,-0.33730547857063004,0.2609271717355965,0.3504956356257601,0.7222703997355613,1.0933659808394305,0.4698529584891883,0.7075602930858361,0.7935890317006357,0.6334131969957677,0.011872514160641725
0.75,400,0.08309860620978088,0.252059578804158,-0.7324895172918636,0.252059578804158,0.3394925366882266,0.7287757608017386,1.0139781180608844,0.5933352485962343,0.013614076106490493,0.8144525947595201,0.6311071429300027,0.017395366630636965
0.75,500,0.08890202909802018,0.25871322260458984,-0.7371592184890101,0.25871322260458984,0.40805610569580353,0.7240228859509071,0.9853109620132731,0.4374208941951264,0.01587191873159613,0.797859753469672,0.6183370350962751,0.016313047671594208
0.75,600,0.05640411148264254,0.35858208935113783,-0.742704890429837,0.35858208935113783,0.4373294222863596,0.7370505659534385,0.9528901393034093,0.40727402534099894,0.01017722680741717,0.7724687120935226,0.5749605965661675,0.010187463893286052
0.75,700,0.043373105957497465,0.16689045246744824,-0.7431964222223179,0.16689045246744824,0.6852403877675266,0.7659692399947452,0.9944351414624164,0.3694745766158689,0.01710839773430073,0.8359660822590227,0.09517762203312789,0.018875742765466347
0.75,800,0.04960859151905189,0.18051876052784382,-0.7229888875981738,0.18051876052784382,0.7341965403796863,0.7806467620433597,0.997409757140637,0.43595985191297143,0.015000375602074966,0.8234198110549492,0.015520364771046508,0.015790039266793707
0.5,900,0.05126557280118347,0.09847726743520345,-0.7041018373408828,-0.09847726743520345,0.7236722785524523,0.7759219167640443,1.1311159234550558,0.5049538737384691,0.01866415898180396,0.7778768800618847,0.015540716009142122,0.013946991278889254
0.5,1000,0.033347567355098875,0.07847030799314494,-0.6839448666589482,-0.07847030799314494,0.7243130059161562,0.39408238865474365,0.82061451939959,0.4244752242286799,0.01878579150178393,0.7652524670243311,0.012929634108370815,0.4543334941667804
0.75,1100,0.07050601940894947,0.02534206011334069,-0.6501390843058181,-0.06140395057368238,0.6970665576096606,-0.02534206011334069,0.5726769442315898,0.4222045245762426,0.016829759589498096,0.7412492866894002,0.016633578409662914,0.74023830204735
0.75,1200,0.07282786864217515,0.08044815049932447,-0.6231122753871015,-0.14713705176928432,0.6951820531006562,-0.08044815049932447,0.5991143392944644,0.49384177188733347,0.02065543704601393,0.704392513158704,0.016121854359926958,0.7979704251927775
0.75,1300,0.05999635693491031,0.04908937587008341,-0.5991893657168312,-0.04908937587008341,0.6723959323686861,-0.2826575338657028,0.4707855804915438,0.4095750613903976,0.022400514338488445,0.7258691468468468,0.023078426612123653,0.7424844257119774
1.0,1400,0.08388217221089429,0.28447762208625693,-0.5758641397896662,0.28447762208625693,0.6672556187560866,-0.30805684057387794,0.3203419150844239,0.44369579841835183,0.02382489825170681,0.7454423335029624,0.021269412626058224,0.7867877390389385
1.0,1500,0.06495675518359866,0.03339503177060041,-0.5525550865768585,0.03339503177060041,0.6612711064991864,-0.5083310911853431,0.3727519235853205,0.33623370585481704,0.029297847668834993,0.726951022392417,0.01665241258286227,0.6576123217068918
1.0,1600,0.049166049635433334,0.35754073434867806,-0.5548541590023134,0.35754073434867806,0.6509041776499482,-0.6900369725871361,0.20721342483099503,0.40928192191267393,0.025841837461127705,0.6616301005751812,0.016521588308718426,0.4128362434404049
1.0,1700,0.07833956607107623,0.5637155531339989,-0.5699670621673628,0.5637155531339989,0.6608207033786235,-0.6707899131834091,0.1496735806791251,0.37911408002286257,0.027483385736955163,0.5177900116051745,0.018353503167049902,0.403826981439233
1.0,1800,0.06318180657047866,0.5712678942385196,-0.5712678942385196,0.6050772189284885,0.6601090986420304,-0.7504179435106806,0.12939806231682524,0.36238989040872027,0.02661183746954662,0.4770173412105961,0.021309594152828994,0.018742871693326113
