accuracy,epoch,grad_norm,margin,mean_1_1,mean_1_2,mean_2_1,mean_2_2,mean_3_1,mean_3_2,mean_4_1,mean_4_2,mse,response_norm,route,std_1,std_2,std_3,std_4
0.25,0,0.0,0.0004455466849907497,-0.5646065523649239,0.9870897205230038,-0.98884639635094,-0.9892919430359307,0.991623871116835,0.9887804394575672,0.9759819087272195,-0.9891243743027819,1.7901640911371675,0.0,normal,0.5152102609519423,0.008623923418056892,0.006520444524001454,0.04817463554486836
0.5,1,0.7501214246948823,0.00418661169006973,-0.35281807213863803,0.9645107935465385,-0.9912450193785148,-0.9870584076884451,0.9880591687085274,0.9648761834291556,0.9226331536303906,-0.9876095008079833,1.6997061567100904,0.2575486608467406,normal,0.5481872781726915,0.009132951828452493,0.07971836500553275,0.17493111259372715
1.0,250,0.011312445410130172,1.9769684231169107,0.9891542697167273,-0.9881277728195872,-0.9887400907776479,0.98938364131552,-0.9883972520194684,0.9885711710974422,0.9884588638842907,-0.9900772120392296,0.00012437171319417317,0.02247710472963496,normal,0.007252362386584886,0.007658153875404319,0.010231886336678132,0.007665604101341278
1.0,500,0.014184180064714143,1.9737752725680617,0.987518147880763,-0.9895214454754211,-0.9888561263826939,0.986372458780782,-0.9892370024943175,0.9845382700737443,0.98905038956901,-0.989114977450373,0.00014609717853089808,0.012917662236956165,normal,0.007834711418483731,0.007099587655063831,0.008531316247324084,0.00789177682705493
1.0,750,0.013024753474241443,1.972841559928951,0.9889939830001666,-0.9900048694085076,-0.986467734884561,0.9863738250443901,-0.9887410597872548,0.9871888526482504,0.9865339984392923,-0.9893282989943066,0.0001469921900484171,0.016738130067765835,normal,0.0071098316000599154,0.009056254150553488,0.008273917357845424,0.009484193973639875
1.0,1000,0.011104126812133843,1.9741867492838394,0.9870966895016348,-0.9902514635023765,-0.9888156525148073,0.9879042585247414,-0.9875154458432004,0.986671303440639,0.990548978124397,-0.9883242635914584,0.00013651110697612516,0.01648873717156117,normal,0.009495642428070186,0.009230266582350561,0.009320755097431303,0.009584470975270768
1.0,1250,0.011989914987046586,1.8562033715380355,0.9883390892557906,-0.9863479700229579,-0.9869779454991612,0.9880402138032376,-0.9286102312916437,0.9275931402463918,0.9880287256361333,-0.9870537007660598,0.0014106419550668182,0.01918876755665994,normal,0.008833612564518258,0.009944103115165349,0.3513323006160733,0.009856284222926776
1.0,1500,0.01256869655121866,1.974282354988262,0.9885608618788355,-0.9891855696288061,-0.9867986167996259,0.987483738188636,-0.9884437394726485,0.9890091200225809,0.9912496561722658,-0.991019645936636,0.00012378762370040072,0.0163536860492146,normal,0.008996070895528107,0.009897596368028968,0.008078975266866774,0.0067653788062999685
1.0,1750,0.013043177034244426,1.9744475061333482,0.9900491778253107,-0.9871208431412279,-0.987957582185244,0.9901104159968426,-0.9880385575017792,0.9884782337076082,0.9875758043622976,-0.9868717017710507,0.00013878191233658503,0.01166800464905013,normal,0.010788021333469585,0.009084886874965314,0.00995353518802137,0.00883522868372364
1.0,2000,0.011651377638418812,1.9738110812964171,0.9909838054832041,-0.9913735285409986,-0.9893131348662786,0.9844979464301385,-0.9902982817843659,0.9882506073289221,0.9887191247131778,-0.9894512734090121,0.00012261698363373366,0.018872432222525125,normal,0.007360437767077529,0.00963478121459976,0.00786376832831867,0.007379923589120952
