config,input_side,hidden1_side,hidden2_side,output_side,layer1_radius,layer2_radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
r1_5_r2_1,8,8,4,4,5,1,false,0,1.1257975,1.626989,0.5,false,-0.3938415,-0.032864295,1.1257975,0,-0.3938415,0,-1,NaN,17.335556376781742,NaN,0.002,3.008,0|0|1|1,-0.1449|-0.3938|0.2279|0.1105,0.1449|-0.3938|0.2279|-0.1105,1.4842|1.9175|1.3277|1.7785
r1_5_r2_1,8,8,4,4,5,1,false,10,0.8715719,1.3779103,0.75,false,-0.09629229,0.0721358,0.8715719,10,-0.09629229,10,-1,1.6064004909210672,17.283006133927934,0.06997083396393601,0.0019117794,31.604,0|1|1|1,-0.1324|0.1748|0.0777|0.0963,0.1324|0.1748|0.0777|-0.0963,1.307|1.3033|1.3492|1.5522
r1_5_r2_1,8,8,4,4,5,1,false,20,0.77061313,1.2497985,1.0,true,0.0023051947,0.13499846,0.77061313,20,0.0023051947,20,20,1.5730328885354898,17.23250765467288,0.04852953452282662,0.0018183127,57.859,0|1|1|0,-0.1175|0.0364|0.3838|-0.0023,0.1175|0.0364|0.3838|0.0023,1.2735|1.3549|1.0074|1.3635
r1_5_r2_1,8,8,4,4,5,1,false,30,0.6275192,1.1265398,1.0,true,0.10481049,0.21908018,0.6275192,30,0.10481049,30,20,1.5932172745103594,17.180239943937046,0.05139489967473341,0.0017294157,84.057,0|1|1|0,-0.1858|0.1048|0.444|-0.1417,0.1858|0.1048|0.444|0.1417,1.1726|1.298|0.8602|1.1753
r1_5_r2_1,8,8,4,4,5,1,false,40,0.58758473,1.0505979,0.75,false,-0.016961709,0.28611484,0.58758473,40,0.10481049,30,20,1.7279101329588258,17.145912933473845,0.04980695008767063,0.001644865,118.523,0|0|1|0,-0.3878|-0.017|0.6945|-0.0791,0.3878|-0.017|0.6945|0.0791,0.9956|1.3638|0.6149|1.2281
r1_5_r2_1,8,8,4,4,5,1,false,50,0.59727275,1.034785,0.75,false,-0.15414587,0.3040085,0.58758473,40,0.10481049,30,20,1.7948711334129483,17.122065605972733,0.05235471530543791,0.0015644479,152.311,0|1|1|1,-0.5737|0.1234|0.6731|0.1541,0.5737|0.1234|0.6731|-0.1541,0.8004|1.2923|0.6168|1.4297
r1_5_r2_1,8,8,4,4,5,1,false,60,0.5624646,0.9499549,0.5,false,-0.07487362,0.3896738,0.5624646,60,0.10481049,30,20,1.4791596193100942,17.106719792541963,0.053200463383850705,0.0014879622,185.469,0|0|1|1,-0.8845|-0.012|0.7611|0.0749,0.8845|-0.012|0.7611|-0.0749,0.541|1.3725|0.5324|1.3539
r1_5_r2_1,8,8,4,4,5,1,false,70,0.6153902,0.9064992,0.75,false,-0.26710436,0.44200057,0.5624646,60,0.10481049,30,20,1.4373272501764278,17.09646702012765,0.05116253997015726,0.001415216,213.138,0|0|1|0,-0.9368|-0.2671|1.0211|-0.0772,0.9368|-0.2671|1.0211|0.0772,0.4673|1.5961|0.3347|1.228
r1_5_r2_1,8,8,4,4,5,1,false,80,0.7396455,0.88435245,0.75,false,-0.43469402,0.5055576,0.5624646,60,0.10481049,30,20,1.3586554541239033,17.092685031667695,0.06245315554572516,0.0013460263,239.416,0|0|1|0,-1.2349|-0.4347|1.1318|-0.0902,1.2349|-0.4347|1.1318|0.0902,0.2722|1.8225|0.2529|1.1898
r1_5_r2_1,8,8,4,4,5,1,false,90,0.6760735,0.87127054,0.75,false,-0.4954406,0.5215343,0.5624646,60,0.10481049,30,20,1.2635180513838298,17.088250372148988,0.044065056683972204,0.0012802194,266.532,0|0|1|0,-0.9915|-0.4954|1.2331|-0.3569,0.9915|-0.4954|1.2331|0.3569,0.4012|1.929|0.1901|0.9648
r1_5_r2_1,8,8,4,4,5,1,false,100,0.38968644,0.72649735,0.75,false,-0.12423745,0.6235339,0.38968644,100,0.10481049,30,20,1.2718249449381847,17.08012982857383,0.039302757616343796,0.0012176296,293.74,0|0|1|0,-1.0851|-0.1242|1.0656|-0.4677,1.0851|-0.1242|1.0656|0.4677,0.3706|1.4199|0.2682|0.8473
