config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
metro_T0015_J005_long,0,-0.3125,0.0,-0.375,0.806225774829855,0.962890625,0.0,-0.3125,0.806225774829855,0.7932002689527196,0.125,-0.125,0.5,0.704154339142587,0.0
metro_T0015_J005_long,1,-0.1875,0.25083445156957995,-0.5,0.5163977794943222,0.896484375,2.209708691207961,-0.1875,0.7187952884282608,0.6020797289396148,0.125,-0.125,0.5,0.4031128874149275,0.04663689220406278
metro_T0015_J005_long,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.41975123686132143
metro_T0015_J005_long,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42052594180916963
metro_T0015_J005_long,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42052597105841405
metro_T0015_J005_long,400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4205259710593829
metro_T0015_J005_long,500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4205259710593829
metro_T0015_J005_long,600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4205259710593829
metro_T0015_J005_long,700,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4205259710593829
metro_T0015_J005_long,800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4205259710593829
metro_T0015_J005_long,900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4205259710593829
metro_T0015_J005_long,1000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4205259710593829
