accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.75,0,0.0,0.001351465474323188,0.001351465474323188,0.16196603114054864,0.16907628367661778,-0.0028725231910299944,0.8474257794314954,1.0305814296636189,1.0137576070852132,1.0137634825767103,1.032509709563802,0.06249493263661862
0.5,1,0.5289676265648268,0.0004932019974843715,0.0007496108696075828,0.167190236133926,-0.00358655455702143,-0.0004932019974843715,0.9253179245468031,1.0347185262542589,1.0203328307552566,1.034302247911993,1.0327114024604473,0.06249493263661862
0.75,400,0.5172460329618233,0.0027704129982801438,0.007172773054535582,0.16329052843507208,0.16244120643858462,-0.0027704129982801438,0.8526128291131246,1.0283762261244815,1.0169298510055709,1.0194266157025353,1.0352325179699442,0.06249493263661862
0.75,800,0.6108374522091916,0.0015476635066481448,0.002781227828648545,0.1585395261760234,0.0015476635066481448,-0.002596150526677878,0.9263368567717096,1.032067362897439,1.0189526177197044,1.0353686979145846,1.0327211926450943,0.06249493263661862
0.75,1200,0.5348547219277253,0.001311472804988519,-0.001311472804988519,0.1644777791688321,-0.1656187663641572,-0.16526822768780772,0.9377300990153354,1.0358759240873803,1.0195077275486026,1.0187810176193088,1.0217572330488982,0.06249493263661862
0.5,1600,0.4474760908740168,0.00011725808820248207,-0.0009207160413299461,0.1668459611115403,-0.0036225704945374027,0.00011725808820248207,0.9249494655208622,1.0364006267816495,1.0178986766684375,1.0338911162949838,1.036086128960374,0.06249493263661862
0.5,2000,0.4281328399359911,0.0007784624634022963,0.0025607419604408987,0.16425604107657313,-0.0007784624634022963,-0.16588092096119492,0.850227043786107,1.033550918022004,1.0223443223810291,1.038663723626972,1.0196740283849797,0.06249493263661862
0.25,2400,0.472974605697743,0.00023512861538177443,0.001391473117358516,0.1660637491557583,-0.16609144327085987,0.00023512861538177443,1.0146185298725126,1.0311409253282817,1.0208470515797317,1.0214178859348293,1.0307196333249264,0.06249493263661862
0.75,2800,0.4692982745464439,0.0005128112384998514,-0.0005128112384998514,0.16790042935869823,-0.16323022875682705,-0.3304191716841329,0.8732018466754071,1.0345379673086141,1.0212310266096523,1.0224614671576415,0.9721682435427673,0.06249493263661862
0.75,3200,0.5544832291744154,0.001698347699218672,-0.004981237337909931,0.16369301156434138,-0.16296281584183378,-0.001698347699218672,1.0096401042432885,1.0303922244994363,1.0214508066261863,1.0241788470923714,1.0304337387784146,0.06249493263661862
0.25,3600,0.3941252906455246,0.0010604760349952798,0.004279255362063306,0.16308917518265517,-0.16683982485694715,0.0010604760349952798,1.0181584512496578,1.0348597223914544,1.0172346791758355,1.01887709932245,1.0317144310643758,0.06249493263661862
0.75,4000,0.4178070819957653,0.00010461498711253348,-0.00010461498711253348,0.1655419096749515,-0.16567784591716173,-0.1654850980833928,0.937832761865489,1.0345055646297707,1.0219798725609255,1.0188847826119212,1.0194769848540823,0.06249493263661862
