timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-22T03:58:32,0,0.0,missing,missing,missing,0.105,21.86,13-53-14-45-15-38-1-11-4-6,0.105,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T03:58:59,1,24.3177477,0.156,20.082,0,0.13,19.41,142-44-0-13-1-0-0-0-0-0,0.13,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T03:59:23,2,22.245905,0.169,19.27,0,0.1,19.8,0-197-1-0-0-1-1-0-0-0,0.13,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T03:59:47,3,22.0775443,0.189,18.786,0,0.3,18.65,42-55-12-10-81-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T04:00:11,4,22.0643558,0.201,18.686,0,0.115,18.76,0-5-145-49-1-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T04:00:34,5,22.0852216,0.194,18.304,0,0.1,18.58,200-0-0-0-0-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T04:00:58,6,22.5504956,0.127,18.176,0,0.145,18.36,177-23-0-0-0-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T04:01:22,7,22.0973066,0.179,18.312,0,0.2,18.17,105-95-0-0-0-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T04:01:46,8,22.4392077,0.126,18.296,0,0.115,18.04,197-3-0-0-0-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T04:02:10,9,22.1023228,0.181,18.262,0,0.2,18.18,74-126-0-0-0-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,
2026-05-22T04:02:33,10,22.0835728,0.183,18.2,0,0.19,18.25,27-171-2-0-0-0-0-0-0-0,0.3,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\best_model.bin,ext/IsingLearning/experiments/mnist_manager/runs/20260522_local_paper_h28_h11_targetoff0_100pc\final_model.bin
