config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
block_pattern_b15_T02_r300_900,0,-0.09174288267512513,0.0,-0.10555101857645896,0.3506794519300776,0.9971046159736039,0.0,0.07902565276647464,0.236062756461637,0.3155598939406499,0.07902565276647464,0.08776066609420068,0.5,0.20950735512055563,0.0
block_pattern_b15_T02_r300_900,1,-0.07329756443621574,0.8535424082074898,-0.19382083246693244,0.2653443282327909,0.9315098498243531,0.4765626259750548,0.07038869387275275,0.2555343992916829,0.34728712502002773,0.07038869387275275,0.11772173814732784,0.5,0.30432436531394796,0.02116599639171335
block_pattern_b15_T02_r300_900,100,0.041271192176337984,0.7840553174676547,-0.5904567205500415,0.4406082249004834,0.8101560502943529,0.3093443227800735,0.30273551474131505,0.5131243858106336,0.34900197712699155,0.041271192176337984,0.3242650259787604,0.75,0.5670685835037493,1.1015520451985397
block_pattern_b15_T02_r300_900,200,0.01022474170204589,0.5312598980639527,-0.7332652881713783,0.48515059892089396,0.8435939399609016,0.3356448215933161,0.42928252341638623,0.664392766078931,0.5262015012568119,0.01022474170204589,0.47016534686091543,0.75,0.7294540230483314,1.6899069965125653
block_pattern_b15_T02_r300_900,300,-0.0041605793597436005,0.5900382096803486,-0.7777640350644239,0.46502095532159893,0.788046269559845,0.14396284132864062,0.3481725730150271,0.6923242295802334,0.5439878139269794,0.0041605793597436005,0.47379804413278825,0.5,0.7181502755191567,2.033151637735128
block_pattern_b15_T02_r300_900,400,-0.13783171749250184,0.46357139326200575,-0.7443157661988127,0.4657704833455323,0.8330407551187455,0.14959378138962337,0.28984727752831285,0.7212651148199397,0.6794692201929502,0.13783171749250184,0.44464283890333695,0.5,0.6845001794660892,2.2421852431988603
block_pattern_b15_T02_r300_900,500,-0.04060790626869607,0.373526256007442,-0.7430060537102686,0.4813065324798363,0.7522813614438189,0.12837689434333882,0.231109048217714,0.7757748379238644,0.7059554849147076,0.04060790626869607,0.41298615505828046,0.5,0.8253392512480354,2.462027833255364
block_pattern_b15_T02_r300_900,600,-0.07946853564562367,0.3583832386452649,-0.7107319583963626,0.5892533649028808,0.7617113533065121,0.1707272877632445,0.14635889430889099,0.7754288326519163,0.7661802198981392,0.07946853564562367,0.30445821166314246,0.5,0.8605446881204234,2.7219174549006078
block_pattern_b15_T02_r300_900,700,-0.11649698411110833,0.3699356473554415,-0.7484054733028622,0.4762543501935832,0.8673121635277126,0.14847408603102663,0.3686399359900157,0.7966402568234515,0.7176885158125939,0.11649698411110833,0.4650158335698719,0.5,0.8110584479232628,2.950453166384901
block_pattern_b15_T02_r300_900,800,-0.15391944632369975,0.4698054434623234,-0.6908912495559724,0.5893099812357079,0.8753583087797326,0.16054909764549113,0.2779396527766748,0.7875475484876836,0.8373698903064063,0.15391944632369975,0.3357521766878714,0.5,0.8648680153882525,3.1856929945329706
block_pattern_b20_T02_r300_900,0,-0.09174288267512513,0.0,-0.10555101857645896,0.3506794519300776,0.9971046159736039,0.0,0.07902565276647464,0.236062756461637,0.3155598939406499,0.07902565276647464,0.08776066609420068,0.5,0.20950735512055563,0.0
block_pattern_b20_T02_r300_900,1,-0.07197602219366575,0.8674956753775239,-0.1917030563338965,0.26490100356469726,0.9317505684691813,0.3697175819389756,0.07123450845717266,0.2548941548469909,0.3470000710914209,0.07123450845717266,0.11853397089330456,0.5,0.3041752851277466,0.01587449585882774
block_pattern_b20_T02_r300_900,100,0.02128904437749897,0.800556472538787,-0.4741253006193025,0.3846340791072813,0.8297564847181438,0.30039564786902095,0.2434353585740025,0.4612578894322694,0.3092902256105769,0.02128904437749897,0.266191364307922,0.75,0.47788764877829865,0.8450353764700206
block_pattern_b20_T02_r300_900,200,0.007011856087336309,0.6361278933774592,-0.7277018189202814,0.5081755031472879,0.8594412834332599,0.37898801534655974,0.4462702621653106,0.6823278926972307,0.5145252917753431,0.007011856087336309,0.46530783703248174,0.75,0.7488369619956909,1.6255434871344174
block_pattern_b20_T02_r300_900,300,-0.030047031579342104,0.5750111156471444,-0.7339414347963578,0.5086131317354887,0.8127287446475501,0.23692735578725074,0.35442679059066107,0.6969002146259898,0.5423816420215608,0.030047031579342104,0.46646555862170735,0.5,0.7749291428359727,1.9054637022538246
block_pattern_b20_T02_r300_900,400,-0.08889803684583993,0.49523137562974673,-0.7152618488610029,0.5302962692730877,0.8498635462455234,0.20230839643105228,0.347996786262016,0.7284953468316967,0.6496866866498557,0.08889803684583993,0.43823127548020974,0.5,0.7585806811341544,2.1888339875562246
block_pattern_b20_T02_r300_900,500,-0.012106759561604404,0.4281575885287624,-0.7218920647361923,0.49217264440492847,0.7805483034147854,0.12350787664396791,0.31188946411134105,0.7455051189571231,0.6852301601505364,0.012106759561604404,0.452793337754546,0.5,0.8512371623319203,2.4434210748779535
block_pattern_b20_T02_r300_900,600,-0.02835118425761988,0.3620805173333814,-0.7073262035609544,0.5917016981979069,0.7477769264349894,0.12075144132959725,0.19269944044873635,0.7605226072087409,0.7499904754944259,0.02835118425761988,0.34776412149657426,0.5,0.8554984788786505,2.7124720076932363
block_pattern_b20_T02_r300_900,700,-0.10165540360733205,0.4224142316532786,-0.7662073623223008,0.46594272986543944,0.8777313534091934,0.08577611232974616,0.4034545513452344,0.7752865824845776,0.7112944515016145,0.10165540360733205,0.4775661666626183,0.5,0.8300048118627629,2.938308755817932
block_pattern_b20_T02_r300_900,800,-0.16951025879962206,0.5452581236840043,-0.7410467407354335,0.4882626405057197,0.8762853280619048,0.1707202373018035,0.3088541797917004,0.7814110491977461,0.8202841188308906,0.16951025879962206,0.4023119439305197,0.5,0.8647513872060671,3.2038199472243267
block_pattern_b15_T03_r300_900,0,-0.09653534019191964,0.0,-0.090178483690286,0.33834019121867775,1.0123734890821354,0.0,0.06965125705312403,0.2197381827179023,0.315639018317829,0.06449200923599949,0.06449200923599949,0.5,0.22876015131647345,0.0
block_pattern_b15_T03_r300_900,1,-0.06591320766702836,0.8991935047287931,-0.18351520509978692,0.26196133144363415,0.9279151500260778,0.5329076572495938,0.06254780879386701,0.24719544316425995,0.37967130440198427,0.06254780879386701,0.11691768925574848,0.5,0.31825230552583167,0.021165979884098837
block_pattern_b15_T03_r300_900,100,0.038246946352059046,0.8003229200183009,-0.40172821190439534,0.3739948608707443,0.8590633990948789,0.39645989937992776,0.2459721302130178,0.42745683580046734,0.2788143241079803,0.038246946352059046,0.22481680972837198,0.75,0.41940989259045597,0.9756155079614957
block_pattern_b15_T03_r300_900,200,0.019081452104622233,0.5859014488694568,-0.7039560493821939,0.42362637694388244,0.8453254564586475,0.3725911543533345,0.42810120322777884,0.6440072248204728,0.5113616617602295,0.019081452104622233,0.45964311712407485,0.75,0.710746823071729,1.751518273633639
block_pattern_b15_T03_r300_900,300,0.037583785690963004,0.6145300742975927,-0.7398768044623236,0.4579362944186782,0.7945157595570965,0.22864152229531656,0.365009669177798,0.6715059113849415,0.5016905359778564,0.037583785690963004,0.43351734814044485,0.75,0.6422612925877459,1.90621149218417
block_pattern_b15_T03_r300_900,400,-0.028498012581039095,0.4883534634061825,-0.7240927452073322,0.42556038793156375,0.8062299306681386,0.2209477102987578,0.3339104668388908,0.6832156797303864,0.6102172228134267,0.028498012581039095,0.4417262194945627,0.5,0.6201305815876949,2.076660266347251
block_pattern_b15_T03_r300_900,500,0.0998227082313658,0.40687908359947733,-0.7196455556050325,0.45587388447410665,0.7409860549602151,0.1462797837825429,0.3068277734622472,0.7031366730187495,0.6074528898989877,0.0998227082313658,0.39400691485740397,0.75,0.7388173154644255,2.288161503425632
block_pattern_b15_T03_r300_900,600,-0.04702057627525291,0.37871089699881916,-0.7364059972711116,0.48945205673794867,0.7691559730974291,0.22233022726405413,0.20195067213291826,0.736111396174235,0.6818255564355141,0.04702057627525291,0.3172082391163886,0.5,0.8043981213935049,2.491826018394379
block_pattern_b15_T03_r300_900,700,-0.12127552473307242,0.4479408946323547,-0.7829996379055776,0.44174491515079223,0.8828814116406322,0.18472282044800845,0.3820104620445237,0.7531486412737987,0.6225033935412629,0.12127552473307242,0.43677289673926945,0.5,0.7007511064526185,2.6400076912482584
block_pattern_b15_T03_r300_900,800,-0.04472291746958268,0.471688195310199,-0.7912596124285161,0.40465647316307973,0.8264797286761837,0.1261877702251206,0.2642749194567188,0.7413650940345944,0.7356437467970233,0.04472291746958268,0.24335654430386294,0.5,0.7411326615575389,2.8376968001833363
block_pattern_b10_T015_r500_1000,0,-0.042319000022567985,0.0,-0.22344299230794223,0.2668942488401831,0.8551045067312046,0.0,0.026502595107141737,0.2900984122883789,0.23686007111478025,0.026502595107141737,0.17705360735985165,0.5,0.39095154560814316,0.0
block_pattern_b10_T015_r500_1000,1,0.015430831872970632,0.7204058170233862,-0.19414399712597452,0.2446067320414241,0.8511060720824166,0.8768722574017456,0.03107969189310991,0.30248745311163083,0.3669654839269791,0.015430831872970632,0.14998905118767805,0.75,0.27897753029657396,0.021165876753473964
block_pattern_b10_T015_r500_1000,100,0.11838982489073675,0.6100853231299631,-0.7899785308416005,0.2762656225394851,0.8244672811658423,0.7021336429133516,0.4151748728292019,0.6667129164095115,0.4835122947805009,0.11838982489073675,0.3116660072228136,0.75,0.6365579429263079,0.8918979433706695
block_pattern_b10_T015_r500_1000,200,0.16767369385700007,0.5134737893411515,-0.8438176296923704,0.26432781203342975,0.7508562905969144,0.4785945364093746,0.43426469433074866,0.612395136087944,0.510368084416594,0.16767369385700007,0.5213039207478076,0.75,0.7670326788063543,1.3506045706511776
block_pattern_b10_T015_r500_1000,300,-0.04168600016197143,0.4223273123986426,-0.8566230680326031,0.299030450588819,0.8769980677140774,0.345290684453755,0.4382365294364573,0.7041156426698046,0.5132092235200193,0.04168600016197143,0.4222446117109301,0.5,0.7502198505032368,1.573191030129177
block_pattern_b10_T015_r500_1000,400,0.06602027168930732,0.45898357552194513,-0.7674213676568619,0.37462623023109337,0.7455768202934953,0.2759069692884185,0.30062732766259825,0.7823818733598369,0.6676936920544259,0.06602027168930732,0.39645639544991546,0.75,0.8339905833252915,1.739959294990685
