timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:23:15,0,0.0,missing,missing,0.094,53.48385,109-91-100-102-102-96-116-108-91-85,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.094,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:26,1,11.2528693,missing,missing,0.124,52.682255,79-92-61-88-153-135-64-95-104-129,0.6145612,0.04971054,1.8185711,0.6774032,0.15018429,3.5731125,2080,-2.2976823,0.3245517,0.124,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:30,2,3.2529131,missing,missing,0.152,54.166348,88-93-103-80-159-97-98-83-105-94,0.75921947,0.034035437,2.384886,0.81456804,0.372867,3.400063,2080,-2.1475766,0.2695162,0.152,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:33,3,3.2552025,missing,missing,0.184,58.333603,42-90-140-127-174-90-132-61-66-78,0.9608831,0.045875266,2.9967113,0.91663176,0.6900427,3.9693222,2080,-2.168864,0.32312268,0.184,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:37,4,3.2689154,missing,missing,0.2,62.340916,26-73-124-116-288-140-137-30-35-31,1.1883849,0.05097963,3.6251044,0.5103353,0.21928017,2.6998487,2080,-2.1364734,0.2856366,0.2,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:40,5,3.3315765,missing,missing,0.194,66.675064,17-92-141-135-264-119-150-30-28-24,1.353892,0.06564271,4.240242,0.49658698,0.10952821,2.20726,2080,-2.1391563,0.2975849,0.2,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:44,6,3.5276326,missing,missing,0.186,67.94861,9-105-145-126-265-168-126-18-21-17,1.4631292,0.08853533,4.8824644,0.4517352,0.17581847,2.2876952,2080,-2.1338563,0.28566998,0.2,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:47,7,3.2853902,missing,missing,0.203,69.34839,12-109-146-131-257-165-127-16-24-13,1.5401008,0.11304342,5.519387,0.6924405,0.37513515,2.760565,2080,-2.1336162,0.26168323,0.203,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:51,8,3.2512866,missing,missing,0.182,70.82422,11-133-116-138-250-177-141-11-11-12,1.5986793,0.13417338,6.176704,0.31139746,0.353283,3.4402761,2080,-2.1157866,0.24939369,0.203,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:54,9,3.3754833,missing,missing,0.176,70.85615,6-101-137-145-276-196-116-6-9-8,1.6522923,0.16998442,6.8412657,0.3842641,0.37738928,3.332338,2080,-2.112742,0.26229385,0.203,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,
2026-06-09T00:23:58,10,3.2285091,missing,missing,0.182,72.332504,6-121-152-131-222-207-139-6-9-7,1.6971651,0.19077486,7.5220823,0.20547348,0.16120954,1.9972606,2080,-2.1175628,0.25084257,0.203,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p003\final_checkpoint.bin
