accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.3749496872013107,-0.3749496872013107,-0.8144685752184986,0.45347976818997515,0.5242544727258138,1.5762550413468799,0.4148151516392219,0.022269818340418805,0.45996513618366963,0.12738112144838232
0.5,1,0.23451912498379066,0.3313098958459264,-0.3313098958459264,-0.35668434277267147,0.33857261409919726,0.5242544727258138,1.26214418644058,0.43147239187150777,0.4961215219453399,0.48285480071273523,0.12738112144838232
0.5,2,0.3369711378191647,0.35668434277267147,-0.3749496872013107,-0.35668434277267147,0.45347976818997515,0.5175223451453417,1.208209682811839,0.4148151516392219,0.4961215219453399,0.45996513618366963,0.006070362826716814
