config,side,hidden_side,code_side,code_stride,relaxation,nudged_relaxation,temp,stepsize,best_epoch,best_mse,best_accuracy,best_min_margin,final_mse,final_accuracy,graph
lgv_8x8_global8,8,8,8,1,1000,1000,0.005,0.05,200,0.9977569615711128,0.5,0.0031551917852900646,0.9977569615711128,0.5,/Users/fabian/Documents/GitHub/InteractiveIsing.jl/ext/IsingLearning/experiments/langevin_checkerboard_xor/runs/langevin_checkerboard_xor_20260510_033133/lgv_8x8_global8/lgv_8x8_global8_best_graph.jld2
lgv_8x8_inlaid4,8,8,4,2,1000,1000,0.005,0.05,200,0.9945839445690459,0.75,0.00323376262134859,0.9945839445690459,0.75,/Users/fabian/Documents/GitHub/InteractiveIsing.jl/ext/IsingLearning/experiments/langevin_checkerboard_xor/runs/langevin_checkerboard_xor_20260510_033133/lgv_8x8_inlaid4/lgv_8x8_inlaid4_best_graph.jld2
