timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T11:39:40,0,0.0,missing,missing,missing,0.095,26.84,60-3-49-13-11-1-3-53-4-3,0.095,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:39:46,1,4.6342537,0.114,20.068,103,0.115,20.72,25-33-0-4-0-123-12-0-2-1,0.115,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:39:52,2,4.1144689,0.122,18.602,110,0.145,20.45,27-0-20-0-5-110-30-0-6-2,0.145,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:39:57,3,3.9994667,0.143,18.54,120,0.1,18.3,15-8-8-31-4-2-86-32-13-1,0.145,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:03,4,4.0032464,0.143,16.968,120,0.175,17.2,30-2-9-0-40-1-67-21-27-3,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:09,5,4.0506352,0.142,17.356,118,0.11,19.95,31-3-8-9-88-0-4-1-43-13,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:14,6,3.976899,0.138,17.748,118,0.16,18.23,20-1-1-52-0-0-0-13-89-24,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:20,7,4.0088869,0.156,16.614,130,0.11,17.71,21-94-23-38-0-1-0-0-1-22,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:26,8,4.0010892,0.132,16.828,109,0.115,16.11,30-1-2-8-14-62-12-6-4-61,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:32,9,4.2849499,0.144,16.278,124,0.12,19.73,69-32-26-15-0-11-0-40-6-1,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:38,10,4.2419964,0.144,16.704,119,0.135,16.42,11-7-4-0-5-87-28-0-35-23,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:44,11,4.3078624,0.15,15.942,114,0.12,16.92,20-18-7-0-1-1-0-119-11-23,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:50,12,4.1843711,0.148,15.588,116,0.1,17.76,23-14-1-15-26-11-104-4-0-2,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:40:56,13,4.1382657,0.159,15.956,124,0.115,15.98,17-2-0-83-55-23-1-0-15-4,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:02,14,4.3169826,0.152,15.278,129,0.12,18.93,21-3-2-106-3-59-0-4-2-0,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:08,15,3.9692684,0.175,15.216,152,0.13,16.77,10-1-45-81-34-3-1-1-24-0,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:14,16,4.1841784,0.171,15.204,143,0.095,16.39,12-29-0-6-0-13-1-4-36-99,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:20,17,4.0520792,0.17,15.092,130,0.15,17.11,57-43-11-47-0-0-4-34-3-1,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:25,18,4.0017876,0.163,14.758,139,0.16,14.01,19-63-3-4-42-9-1-20-14-25,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:31,19,3.9163433,0.171,14.72,146,0.13,16.73,11-2-2-0-0-11-15-0-12-147,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:36,20,3.8961709,0.174,14.858,141,0.165,14.68,67-13-5-1-11-5-84-3-11-0,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:42,21,3.8777749,0.174,15.012,142,0.145,17.73,21-6-110-0-9-3-0-35-0-16,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:47,22,3.9117073,0.198,14.854,163,0.145,15.35,29-29-3-9-4-4-29-26-3-64,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:53,23,3.7256979,0.195,14.024,165,0.17,14.6,10-3-8-43-15-7-19-7-52-36,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:41:58,24,3.9788352,0.174,14.678,147,0.12,14.92,19-1-3-16-0-2-57-91-7-4,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:42:04,25,3.8067359,0.191,13.988,165,0.16,14.04,20-13-24-17-0-10-106-1-7-2,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:42:09,26,3.8562239,0.188,14.672,156,0.175,15.47,15-3-4-0-1-2-3-95-74-3,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:42:15,27,3.9914223,0.201,13.75,170,0.115,15.39,57-4-0-9-20-3-45-0-15-47,0.175,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
2026-05-26T11:42:20,28,3.9100984,0.188,14.348,165,0.19,14.9,34-15-13-16-2-6-96-2-0-16,0.19,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r2\best_model.bin,
