timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T11:55:35,0,0.0,missing,missing,missing,0.565,7.48,39-22-34-16-13-3-13-31-16-13,0.565,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:55:40,1,2.8916138,0.718,5.2,701,0.485,8.94,14-30-1-1-6-82-37-17-3-9,0.565,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:55:44,2,2.7371742,0.71,4.992,699,0.605,6.49,25-17-20-5-20-39-32-21-11-10,0.605,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:55:49,3,2.6240614,0.698,5.44,686,0.635,6.63,24-9-12-17-28-12-36-19-27-16,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:55:53,4,2.6531903,0.744,4.392,729,0.57,8.19,18-12-64-20-35-9-4-13-12-13,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:55:58,5,2.6451615,0.74,4.45,721,0.57,7.5,36-14-12-20-36-13-9-28-13-19,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:56:02,6,2.6649867,0.757,4.252,744,0.565,7.77,28-13-9-7-13-27-26-40-11-26,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:56:07,7,2.6256512,0.766,4.116,751,0.65,5.56,17-18-22-23-26-20-15-39-13-7,0.65,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:56:11,8,2.6161578,0.753,4.306,745,0.53,7.98,13-18-31-6-3-10-10-18-19-72,0.65,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:56:16,9,2.5440332,0.783,3.796,774,0.625,7.16,24-9-18-14-22-31-18-23-35-6,0.65,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
2026-05-26T11:56:20,10,2.5231991,0.768,4.034,759,0.695,5.75,20-18-18-11-27-35-16-13-13-29,0.695,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r8\best_model.bin,
