accuracy,epoch,grad_norm,margin,mean_1_1,mean_1_2,mean_2_1,mean_2_2,mean_3_1,mean_3_2,mean_4_1,mean_4_2,mse,response_norm,route,std_1,std_2,std_3,std_4
0.5,0,0.0,0.11284008880359893,-0.2042018377029148,-0.4205396898058775,-0.3141239194431294,0.6236876118463374,0.5107249114751069,-0.3952785042851965,-0.23609486155478,-0.12325477275118106,1.115452236414104,0.0,normal,0.8148929290286706,0.711944134653075,0.7272258386751332,0.8470930728959477
0.25,1,0.5490025521963077,0.046654875545794866,-0.13659707411023228,-0.08994219856443741,0.012251102287667084,0.6197615539479843,0.49104525149056727,-0.3374179041350838,-0.14473513986683226,-0.07897070275985489,1.1824884724853224,0.3090209867686657,normal,0.8604642267646486,0.7372766161683866,0.7508934617559945,0.8862651710366162
0.5,120,0.5815518856017647,0.11100708654875324,-0.4815275700063104,-0.5925346565550637,-0.20792184755458198,0.5031773631300658,0.7424316566702581,-0.08151340793973615,0.3116690079234458,0.556941121486583,1.29234712737929,0.32811535076517734,normal,0.6338103462801646,0.7546737916753739,0.5979054684639963,0.7295645652195778
0.25,240,0.7262724519016793,0.1552911318186445,-0.4158058852775867,-0.2576321694893877,-0.6510265943188552,0.7475614472345371,0.8062816088669941,0.6509904770483496,0.2890566551564893,0.7381557729294776,1.2065263486932658,0.3226305287039336,normal,0.7563232380621806,0.5136241231660099,0.42510714731413063,0.6248344732071527
0.5,360,0.3955586263204281,0.07389388121003104,-0.5282406289553386,-0.6778426421000542,-0.4781632752536585,0.6063574864496365,0.8612627870773045,0.7277002010445833,0.526264980356377,0.6001588615664081,1.1487440466454129,0.26983937867484803,normal,0.5763620122355645,0.6543642528204826,0.280525987216606,0.6367898817183765
0.5,480,0.6002271115812843,0.0632202983041879,-0.3715609378693017,-0.5787982884592716,-0.8039416389032281,0.6332973137932448,0.8905268835110557,0.7723722026152443,0.4870037105991885,0.5502240089033764,1.0654707514075845,0.23474958016580885,normal,0.7281459156452906,0.45987588229710236,0.23980492503795686,0.6806333064403501
0.5,600,0.4366891117520604,0.12292168530853631,-0.4814720512111515,-0.6898971528694858,-0.8016660209643464,0.6258060228839346,0.7770873472224249,0.592408365492675,0.5964307171794552,0.7193524024879915,1.1141864930280234,0.2676068068247314,normal,0.5907295956886827,0.44830004454881184,0.49724480488960465,0.5604052050675623
0.5,720,0.44360521094450045,0.06437634795989722,-0.4880687452766724,-0.6624374986058228,-0.7625830268538257,0.5808373285825135,0.843972088720175,0.7213295005482014,0.7089797885392057,0.773356136499103,1.1584670323557487,0.2646816516423706,normal,0.6223656011578307,0.49181354368151486,0.3028284401877421,0.38551699096922315
0.75,840,0.45936297639919166,0.04491380576349291,-0.43809320560557624,-0.7127626897493021,-0.8718132159299145,0.6258450537585402,0.7495296183558193,0.7944434241193122,0.5805177818691747,0.6664602093331061,1.0454004334783384,0.23421982204503763,normal,0.6207295832253333,0.3064211597602335,0.37788803268566784,0.5285386280912183
0.5,960,0.3777614225315763,0.17698678710553561,-0.37319842428528255,-0.5852100098357967,-0.8271288402062793,0.525816104218168,0.8444256719574628,0.6674388848519271,0.5600428074857602,0.770991520570992,1.1443669631463622,0.30136444656999267,normal,0.6810893610701537,0.44624537486181937,0.3753241643576826,0.5061533229945918
0.5,1080,0.3665346707990275,0.1351524523332821,-0.3343395249139329,-0.521554404780185,-0.7788182254155599,0.7505350630132384,0.8504520141275148,0.7152995617942327,0.7126848592243006,0.8581101778975883,1.1451095883694518,0.1963528864210119,normal,0.692485166623159,0.3876855601228941,0.35991364514990987,0.33739047124442556
0.5,1200,0.6416597976994117,0.050671167470650036,-0.4378742455931783,-0.6591774686810329,-0.769255051665728,0.6064294085405507,0.8439620741659727,0.7932909066953227,0.7596130802602622,0.845833728182542,1.1624495236417358,0.24379586295363312,normal,0.698511622916586,0.5282025897988797,0.27249640939335984,0.22649559614011977
