epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,1.0015320626001312,0.5,0.0,0.0,0.0,-0.04774136934757177,-0.04142135101941848,0.03338981863609149,-0.05563052377245301,-0.04175891538987008,0.031304671158839406,-0.04536064124199374,-0.04268005998527139,0.03187846746988579,-0.042710677195390775,-0.034203653488656054,0.030192321028326533
1,1.0016471928539887,0.75,0.3581573812570566,0.05741530982199563,0.012082937728149414,-0.05492420311257652,-0.04154287222184187,0.0317794417330116,-0.053757684692487144,-0.043779572787798,0.02689507688440282,-0.05009479244030743,-0.04449366574069458,0.031621091745965314,-0.04681234994723876,-0.04725708097129873,0.030135607509130694
100,1.003457449548744,0.25,0.3122183599460122,0.04283622700970786,0.3123416545423423,-0.029519651867078084,-0.02222364399528764,0.02989918766422893,-0.029581982311852616,-0.03486811496340374,0.032034348799620596,-0.03990220502535746,-0.02700142356992246,0.030756626578187573,-0.0357413900794837,-0.02544409653817869,0.028864913024199843
200,0.9940590283962527,1.0,0.2745366732943137,0.03560985514498223,0.48823289037914,-0.017467368493121624,-0.023592713051509683,0.026765786815105073,-0.02496812236741874,-0.014058238352008822,0.027938941618576414,-0.023113929148661,-0.015811248112499083,0.03003463325702515,-0.014580343560255771,-0.015465715532359939,0.026385072934475808
300,1.0005862124794507,0.25,0.32783211440875454,0.0320184757872965,0.5950621080539953,-0.006191555161034202,-0.0024625325829848977,0.030643940779317015,-0.015669797059855294,-0.00885091929540517,0.03412635007857552,-0.007662560977400533,-0.009425004940123405,0.03232374155224734,-0.014481391875294635,-0.011235011982843638,0.0324380213468248
400,1.0025811537800213,0.5,0.31718040605464154,0.030190455929645317,0.6360520227195635,-0.00868491400669265,-0.009784001791125497,0.029223165341618066,-0.00499832926722574,-0.007888216240846102,0.03192686516138072,-0.009596588439519079,-0.008476118927749354,0.02900834186134208,-0.01172644433022893,-0.002354836651219706,0.027955806654266068
500,0.9980380261257857,0.75,0.27455208960456395,0.02994087751276841,0.6585066744496336,-0.006909959210817019,-0.005991901076626145,0.029440670880691605,-0.010154008398417229,-0.009106695081459169,0.03250766874200675,-0.013461437312007423,-0.005432014932429521,0.030288392173996023,-0.008637515825731173,-0.00864157716672768,0.02858795576278386
600,0.9977174543728564,0.5,0.31443889689455373,0.02929128926456071,0.6655375976374237,-0.008958703843317206,-0.006307989023105959,0.02942812582402776,-0.013754855205648193,-0.0031796970288986534,0.031223173049361938,-0.006726724993825398,-0.00716250035768139,0.03023319597702389,-0.002547748151714332,-0.004410185975854234,0.027867937410320377
700,1.0000176017021638,0.5,0.3152084457821768,0.03061483221403402,0.6862944514154213,-0.0078305350057319,-0.0099083452575272,0.029757355489706278,-0.008220433341877829,-0.009873741267754588,0.028595965095882265,-0.012672402634547992,-0.010426920351529992,0.029937868279620423,-0.010422964770542819,-0.008066360199548294,0.029574068310349623
800,0.9995822142451748,0.75,0.2606698753892213,0.0297121236689922,0.7022667981717315,0.0027429174312152667,0.005674257639645979,0.029730088918221945,-0.0033680941426595563,-0.0029570198284994144,0.03192925044454344,-0.005810090430055067,-0.002533947682454815,0.028995521849246333,-0.004675385663997231,-0.005667635924950133,0.02929836102646299
900,1.0041171905234725,0.0,0.27566333111832125,0.02950462005603698,0.7128142236983596,-0.002495848225856739,0.0037397211098398027,0.02932565713860091,-0.000748164974243248,-0.006062310070563561,0.032130098845300395,-0.0034700875732307478,-0.004556805267266381,0.03205479035568873,-0.003450857235656875,0.0003302979217036624,0.02860342032501069
1000,0.9988873256473354,0.75,0.2779340815870383,0.029429492661556107,0.7186611382741617,0.0013166651525107328,0.00044115630202184596,0.029008304176012672,-0.0007892363042541542,0.007126999651104086,0.030867459361805797,0.005560700155542552,0.0008487655523861061,0.03017255071821184,0.0018025910465478915,0.0013866242912969307,0.030374515367949727
1100,0.9971372406472152,0.75,0.3476420119987253,0.030161720465592345,0.7217155350766056,-0.004165619716441377,-0.005113230171556298,0.025407414001232077,-0.008062581240502933,0.0032131984334265815,0.029866581629441172,-0.0021654273196954504,0.006315870901342917,0.030725245161279058,-0.006944168247168565,0.002201245877964205,0.03069234597571488
1200,0.9951384411834363,0.75,0.26551766287869016,0.0291556476541079,0.7217681765562487,0.008139506733051225,0.005645438881020433,0.028778384996279178,-0.00878269000036372,0.008161736131472348,0.026258451969434188,0.0053215273650810664,0.004376895784670596,0.03221842853834753,0.006066631545163114,0.004938985882166671,0.029441445013420678
1300,0.9946645453381777,0.75,0.26682932184407016,0.029373548895742445,0.7068865457707159,-0.005622543167045856,-0.0008601037642378402,0.02968476498249997,0.0007084383335976606,0.0026318828996383706,0.028305450995693524,-0.01156133501949384,0.005008767542759496,0.033027327686288174,0.002913605473971943,-0.004812195449959826,0.029913259826488122
1400,0.9999051827890626,0.5,0.2798757999478312,0.028978134247670196,0.7153822138984504,0.004068802362106328,-0.0001804754819768844,0.02911075922235462,4.859858807092796e-5,-0.006210619234903755,0.02846855681173233,0.007562495750913061,-0.00169044008836597,0.02820122187205,0.0008410063393855707,-0.010918706447024376,0.03065738519430309
1500,0.99820315480343,0.75,0.2628203621531978,0.029417648846806248,0.7117201418381063,-0.010202246676737135,-0.004107625959985647,0.028986824447038817,-0.00708538177175243,-0.001977076409245134,0.029188091420418272,-0.009639019145970982,-0.004908490168576698,0.028138396164755834,-0.0003712438306509609,-0.003968390897976412,0.03149664604681437
1600,0.9997204291466244,0.5,0.33690140467675217,0.029547533630560844,0.7099692244383123,-0.005323538950287062,0.012492910773808423,0.03136575583683277,-0.008881430705112412,0.008428536610362677,0.030307430279902414,-0.0013732755701689689,0.010465190626037051,0.03160691723603907,-0.0032102085284146783,0.0067526703339756055,0.029909136606782374
1700,1.0013360880994953,0.5,0.3157284913064849,0.02886165551366936,0.7022296928238807,0.0010565917943498877,-0.005514239692027147,0.02977114122612479,0.00039020504244905525,-0.004635614359327423,0.028570613473321405,0.00312651630774316,-0.007673638728776882,0.02776720589893992,0.002744574747532893,-0.0012316527567480583,0.031901361894230346
1800,1.0023725837177155,0.5,0.30018881523175217,0.03009190686990047,0.6955397010560529,-0.003140021859932214,0.004197622664132825,0.02979479028457732,-0.004177340102119564,0.005020882027256864,0.028345053966633133,-0.004898023713408828,0.0018636839120601207,0.030067551162900226,-0.008537303289838734,0.009445464065370739,0.027667467709081902
1900,1.0013684589174086,0.5,0.31046201050023736,0.029698755755547673,0.6844770595509373,-0.008546943326821113,0.00045724462537221597,0.03168582724533177,-0.005955346740197031,0.003773283482901155,0.030703071904633915,-0.008575629642429937,0.011866058407724199,0.03040360753911513,-0.02107739348135295,0.005158485315075279,0.03073355347419432
