timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,gradient_quality_total,gradient_quality_accepted,gradient_quality_rejected,gradient_quality_reject_fraction,gradient_quality_avg_cosine,gradient_quality_avg_angle_degrees,best_accuracy,best_path,final_path
2026-06-10T13:21:33,0,0.0,missing,missing,0.075,81.57923,13-20-44-25-39-4-12-8-24-11,0.485554,0.0,1.5342599,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0,0,0,0.0,NaN,NaN,0.075,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\diagnostics\gradient_quality\experiments\current\beta_acceptance_20260610_r2\beta0p05_s1000_step0p35_cos0p5\best_checkpoint.bin,
2026-06-10T13:21:46,1,12.5901297,missing,missing,0.09,78.36568,8-20-64-25-46-0-15-2-17-3,0.4867539,0.0025660836,1.5080463,161.66885,21.356981,97.39895,0.002,0.002,0.0,0.0,260,75,185,0.7115384615384616,0.27786742217451277,72.24531728943697,0.09,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\diagnostics\gradient_quality\experiments\current\beta_acceptance_20260610_r2\beta0p05_s1000_step0p35_cos0p5\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\diagnostics\gradient_quality\experiments\current\beta_acceptance_20260610_r2\beta0p05_s1000_step0p35_cos0p5\final_checkpoint.bin
