config,nn,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn5,5,0,1.0822847,1.1735976,0.5,false,-0.2944951,-0.01620362,1.0822847,0,-0.2944951,0,-1,NaN,30.03185462938426,NaN,0.002,2.623,1|1|1|1,0.1753|0.2064|0.1986|0.2945,-0.1753|0.2064|0.1986|-0.2945,1.3456|0.9825|0.9219|1.4444
nn5,5,10,0.9466105,1.0537585,0.5,false,-0.10086076,0.037009373,0.9466105,10,-0.10086076,10,-1,0.7275688011696804,29.98998245834036,0.1151053870540612,0.0019117794,6.327,1|1|1|1,0.1002|0.1484|0.2007|0.1009,-0.1002|0.1484|0.2007|-0.1009,1.2098|0.959|0.8759|1.1703
nn5,5,20,0.85309,1.0110142,1.0,true,0.010610394,0.080802776,0.85309,20,0.010610394,20,20,0.8410639216140374,29.974016253926084,0.09799371110099217,0.0018183127,6.663,0|1|1|0,-0.0248|0.0106|0.2351|-0.0527,0.0248|0.0106|0.2351|0.0527,1.0828|1.1057|0.8397|1.0158
nn5,5,30,0.85418487,1.0112599,1.0,true,0.028994918,0.07797032,0.85309,20,0.028994918,30,20,0.7287360054884008,29.9746790521157,0.09490471241270376,0.0017294157,7.031,0|1|1|0,-0.0662|0.029|0.1852|-0.0315,0.0662|0.029|0.1852|0.0315,1.0573|1.1025|0.8813|1.0039
nn5,5,40,0.859864,1.0168743,0.75,false,-0.07303622,0.07842171,0.85309,20,0.028994918,30,20,0.7021718876813069,29.990508548995027,0.08681184404827734,0.001644865,7.354,0|0|1|0,-0.0908|-0.073|0.2168|-0.0792,0.0908|-0.073|0.2168|0.0792,1.0337|1.2311|0.8437|0.959
nn5,5,50,0.70981205,0.9378913,0.75,false,-0.19260937,0.19317514,0.70981205,50,0.028994918,30,20,0.8465592981829246,30.012574675823384,0.09019455113508824,0.0015644479,7.676,0|0|1|0,-0.3266|-0.1926|0.1835|-0.4552,0.3266|-0.1926|0.1835|0.4552,0.8453|1.3718|0.8783|0.6562
nn5,5,60,0.6634333,0.9087371,1.0,true,0.036895946,0.19048217,0.6634333,60,0.036895946,60,20,0.8381056431889733,30.041327937981432,0.08481284092242172,0.0014879622,8.012,0|1|1|0,-0.2389|0.0369|0.2208|-0.2654,0.2389|0.0369|0.2208|0.2654,0.8988|1.1228|0.8416|0.7717
nn5,5,70,0.6621189,0.90371513,0.75,false,-0.02213101,0.22030617,0.6621189,70,0.036895946,60,20,0.7969318444415799,30.070018185101645,0.07323922151282125,0.001415216,8.341,0|0|1|0,-0.2177|-0.0221|0.0899|-0.5958,0.2177|-0.0221|0.0899|0.5958,0.888|1.1968|0.9633|0.5667
nn5,5,80,0.6317998,0.88440025,1.0,true,0.05814591,0.21241438,0.6317998,80,0.05814591,80,20,0.8078915407924259,30.101394205343194,0.06668032508438004,0.0013460263,8.69,0|1|1|0,-0.2164|0.0581|0.2136|-0.3615,0.2164|0.0581|0.2136|0.3615,0.8954|1.1001|0.8325|0.7096
