config,hidden_side,radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,elapsed_seconds,predictions,scores,margins,per_case_mse
h8_r1_open,8,1,false,0,1.033528,1.0550351,0.25,false,-0.080105275,-0.015516596,1.033528,0,-0.080105275,0,-1,NaN,5.86328612955743,NaN,5.245,1|1|0|1,0.0034|0.0515|-0.0801|0.03,-0.0034|0.0515|-0.0801|-0.03,1.0068|0.8997|1.1666|1.0609
h8_r1_open,8,1,false,1,1.0551525,1.0762403,0.25,false,-0.07176337,-0.026143076,1.033528,0,-0.07176337,1,-1,0.5021485716301387,5.864199836438019,0.0868932800948857,8.853,0|0|0|1,-0.0381|-0.0718|-0.0011|0.0698,0.0381|-0.0718|-0.0011|-0.0698,0.9253|1.1487|1.0022|1.1444
