accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.865856508525427
0.5,1,5.2128776611609,1.8482589803225768
0.5,300,0.9122869573378405,1.573349470557975
0.5,600,0.3038931190532486,1.7498888305813713
0.5,900,0.3327847044029267,1.7909422329162012
0.5078125,1200,0.3444514306470386,1.89694015946372
0.5,1500,0.362251329524804,1.8941537369063344
0.53125,1800,0.3866881783636274,1.8871141489632803
0.5,2100,0.3564034459524988,1.8438999861051248
0.5,2400,0.5740113438236936,1.9343323836198008
0.5703125,2700,0.45779428155151153,2.0067363253299084
0.625,3000,0.29059525790791824,2.1911609756292902
