timestamp,workers,threads,mode,batch,warmup_batches,hidden,output_replicas,batchsize,jobs,sweeps,relaxation,graph_states,graph_edges,run_seconds,run_cpu_threads,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm
2026-05-21T18:03:58,16,32,spawn,1,1,120,4,256,256,1000.0,160000,944,197760,3.4898888,NaN,16,502.30713,550.8938,601.9294
2026-05-21T18:04:02,16,32,spawn,2,1,120,4,256,256,1000.0,160000,944,197760,3.4631378,NaN,16,504.92004,557.14923,599.7674
2026-05-21T18:04:15,32,32,spawn,1,1,120,4,256,256,1000.0,160000,944,197760,3.1251641,NaN,32,279.02502,314.25848,349.62027
2026-05-21T18:04:18,32,32,spawn,2,1,120,4,256,256,1000.0,160000,944,197760,3.1458671,NaN,32,253.9458,311.73764,351.66882
