accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,route,std_1,std_2,std_3,std_4
0.5,0,0.0,0.8848070510283315,-0.9286290295836166,-0.9175944434709133,0.9004191661553197,0.8848070510283315,1.8111690567810037,0.0,aggr_T010_s050_b10_lr0005,0.04221085810069367,0.05549137118717755,0.08946109383225681,0.06500878824332731
0.5,1,0.7148809135089345,0.867147791157836,-0.867147791157836,-0.9040256430881822,0.9219786144820192,0.8824000908106363,1.7981201993534113,0.7885615609962994,aggr_T010_s050_b10_lr0005,0.10092652184689717,0.06439439668215692,0.07025432925895944,0.08742306964166521
0.5,100,0.24297570277989144,0.7888886734967926,-0.822443024714276,-0.7888886734967926,0.8577115122231689,0.8124816947419747,1.634246268291572,0.6105157472969578,aggr_T010_s050_b10_lr0005,0.08502248442796513,0.41800481522283567,0.10864683625774972,0.11137518722752307
0.5,200,0.15792701260873343,0.31950450456537316,-0.8400302109718287,-0.31950450456537316,0.8350315186598818,0.8582548433200236,1.311752033382005,0.7163102785040206,aggr_T010_s050_b10_lr0005,0.09320991733613648,0.8180337462352997,0.11227361854636672,0.130162646076599
0.5,300,0.15434321423961672,0.2671811706673508,-0.8209874476333848,-0.2671811706673508,0.8677970123130206,0.8547899067347368,1.2738792103192762,0.6544032883673447,aggr_T010_s050_b10_lr0005,0.1410304573503337,0.8436610496959603,0.09865549735208291,0.09889520439133807
0.5,400,0.08278182216175431,0.7794541156382966,-0.7794541156382966,-0.7799113533407448,0.835653992382662,0.7973692451882055,1.6185676816570864,0.6813828656199342,aggr_T010_s050_b10_lr0005,0.11893964043252735,0.4391180396585493,0.0911301242432863,0.13815819811322952
0.5,500,0.12235383786411083,0.6871709003538949,-0.8397496235692513,-0.6871709003538949,0.8341964141413272,0.7921395241418654,1.527870183305549,0.6657872881253345,aggr_T010_s050_b10_lr0005,0.09873302905127058,0.5584332931304538,0.1156111755768575,0.27239900096030767
0.5,600,0.0855090690843052,0.8160171764810589,-0.8160171764810589,-0.893335068448646,0.832986690801573,0.8457418984589025,1.7633059904858808,0.6658227954145772,aggr_T010_s050_b10_lr0005,0.15006032050927007,0.0789570740699272,0.08243300237689338,0.11564859087627599
0.5,700,0.10993777120344352,0.8018452521932933,-0.8053498901960848,-0.8579421892235854,0.8494106446354082,0.8018452521932933,1.6897903276360604,0.6527307177755529,aggr_T010_s050_b10_lr0005,0.1327188688792461,0.0999310743852269,0.09416883827178411,0.10699855553079726
0.5,800,0.21798566586698373,0.6243634536751506,-0.8362123670563409,-0.6243634536751506,0.816136125951112,0.8157568986368938,1.4990405143671213,0.6103618064480048,aggr_T010_s050_b10_lr0005,0.10670981730451275,0.6380809989530118,0.08618276009739159,0.12135682025360836
0.5,900,0.07869782664712856,0.7437387433833293,-0.7437387433833293,-0.7892961029499433,0.8178374355697258,0.7929536942758166,1.6287791313429305,0.6416222539351895,aggr_T010_s050_b10_lr0005,0.17227540739881841,0.3753193812475206,0.12036148187691893,0.13595925069682752
0.5,1000,0.08818375697399836,0.6859014607949908,-0.8108332990532509,-0.8930428302095054,0.6859014607949908,0.7264536300770843,1.6746738067229385,0.6249591610680395,aggr_T010_s050_b10_lr0005,0.12478151537763593,0.09197749597684111,0.5222265220427919,0.38111409960575904
0.5,1100,0.14333855353946065,0.4999544235090174,-0.778725122346084,-0.8892616663647551,0.4999544235090174,0.7513163889687847,1.7338567220787375,0.663499437922335,aggr_T010_s050_b10_lr0005,0.1516391843809776,0.07476762599326756,0.6829082858096585,0.14872197213673113
0.5,1200,0.09635357086549975,0.7825957502841014,-0.7825957502841014,-0.8461166681795266,0.8403453040695235,0.8111365245384314,1.6902791231936525,0.6140091006568837,aggr_T010_s050_b10_lr0005,0.10594500431895587,0.1134913363724351,0.10065534989995571,0.14424878458003756
0.5,1300,0.10505071055033055,0.772558876657879,-0.8282646255542566,-0.8352999120076314,0.772558876657879,0.7870697452158583,1.6607916361760595,0.5950398587079199,aggr_T010_s050_b10_lr0005,0.11278498354977554,0.08652447608144319,0.39472998070141674,0.1453056052570201
0.5,1400,0.09666358125270753,0.7024038555457764,-0.8211740132643508,-0.7024038555457764,0.8160148116622779,0.8294169865611337,1.5776936702887974,0.5947558425940043,aggr_T010_s050_b10_lr0005,0.11203851757006668,0.5646131809646929,0.11039517666775228,0.13837164352348724
0.5,1500,0.08323756796817344,0.6576679506577078,-0.7840868884237648,-0.777339739122849,0.6576679506577078,0.7483386643000337,1.594858584277282,0.6256218802837654,aggr_T010_s050_b10_lr0005,0.14324761904173125,0.3915546452516775,0.47590979654756516,0.1688255279001193
