timestamp,workers,batch,hidden,batchsize,jobs,minit,sweeps,relaxation,graph_states,graph_edges,param_bytes_per_graph,synced_graphs,build_graph_seconds,build_graph_cpu_threads,build_layer_seconds,build_layer_cpu_threads,build_trainer_seconds,build_trainer_cpu_threads,load_seconds,load_cpu_threads,job_build_seconds,job_build_cpu_threads,write_state_seconds,write_state_cpu_threads,reset_worker_seconds,reset_worker_cpu_threads,apply_input_target_seconds,apply_input_target_cpu_threads,reset_buffers_seconds,reset_buffers_cpu_threads,manager_run_seconds,manager_run_cpu_threads,collect_gradient_seconds,collect_gradient_cpu_threads,optimiser_seconds,optimiser_cpu_threads,serial_sync_seconds,serial_sync_cpu_threads,striped_sync_seconds,striped_sync_cpu_threads,striped_sync_error,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm,gradient_norm
2026-05-19T11:07:10,15,1,120,8,8,1,1.0,130,914,190560,765896,17,3.3682775,1.206106088349312,0.0122413,1.276416720446358,23.6986347,1.327871854153691,1.4795652,2.5767705269088514,1.5e-6,500000.0,0.1924315,5.440247568615325,0.1700766,25.815573688561507,0.3268901,1.0037777222375348,0.0315503,3.961927461862486,3.5500789,2.1918526937528067,0.2053206,0.9893064797200086,0.4071195,0.997864263441078,0.0011044,0.0,0.1240088,4.157971047216004,0.0,8,0.0,4.9218154,9.676961,38.47486
2026-05-19T11:08:08,16,1,120,8,8,1,1.0,130,914,190560,765896,18,0.0472272,1.323389910898804,3.17e-5,0.0,14.5788407,1.3954298849016162,1.2408486,2.304370573493011,1.4e-6,267857.14285714284,0.0105575,1.4799905280606205,0.0803232,1.1671596749133502,7.08e-5,0.0,0.0175464,1.7809921123421328,4.6044559,2.209137240298034,0.0382807,1.224507388840852,0.0134955,0.0,0.0009749,0.0,0.0627899,9.456138646502065,0.0,8,0.0,4.9036875,9.948287,41.13909
