config,hidden_side,radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
h8_r1_open,8,1,false,0,0.9279816,0.96963096,0.5,false,-0.054719985,0.039837807,0.9279816,0,-0.054719985,0,-1,NaN,1.6547405634252377,NaN,0.005,5.098,0|1|0|1,-0.1438|0.0825|-0.0547|0.0122,0.1438|0.0825|-0.0547|-0.0122,0.9115|0.9422|1.0121|1.0128
h8_r1_open,8,1,false,10,1.0663757,1.0298122,0.5,false,-0.099313915,-0.031269655,0.9279816,0,-0.054719985,0,-1,0.220493689896565,1.928605243346047,0.07901248213405404,0.0041687395,11.179,1|1|1|1,0.0993|0.012|0.0292|0.067,-0.0993|0.012|0.0292|-0.067,1.085|1.001|0.9986|1.0346
h8_r1_open,8,1,false,20,0.92274,0.99267834,1.0,true,0.0044597983,0.039694175,0.92274,20,0.0044597983,20,20,0.2268008507522348,2.1011175088680254,0.04927672073554039,0.0034061642,13.745,0|1|1|0,-0.0366|0.0694|0.0045|-0.0483,0.0366|0.0694|0.0045|0.0483,1.0117|0.9253|0.9897|1.0441
h8_r1_open,8,1,false,30,1.037694,1.0103506,0.25,false,-0.050274014,-0.017897144,0.92274,20,0.0044597983,20,20,0.22331840368859343,2.202684398990004,0.038722388975236374,0.0027830848,16.333,0|0|0|1,-0.0474|-0.0503|-0.0191|0.0496,0.0474|-0.0503|-0.0191|-0.0496,0.9392|1.0437|1.0312|1.0273
h8_r1_open,8,1,false,40,1.0190779,1.0038747,0.5,false,-0.084796846,-0.00840418,0.92274,20,0.0044597983,20,20,0.2210838949210977,2.2747570285372007,0.03188268383059049,0.0022739833,19.133,1|1|0|0,0.0848|0.0234|-0.008|-0.0357,-0.0848|0.0234|-0.008|0.0357,1.0535|0.9929|0.9847|0.9844
h8_r1_open,8,1,false,50,1.0010395,0.9886437,0.5,false,-0.07505882,0.0017225593,0.92274,20,0.0044597983,20,20,0.23057584375683918,2.3248664530474894,0.024127756050060355,0.0018580103,21.929,0|0|1|1,-0.1076|-0.0271|0.0015|0.0751,0.1076|-0.0271|0.0015|-0.0751,0.9366|1.0098|0.9927|1.0154
h8_r1_open,8,1,false,60,1.0496206,1.0038933,0.25,false,-0.056531668,-0.023969144,0.92274,20,0.0044597983,20,20,0.22471800126242908,2.360095084747967,0.019670302890382376,0.00151813,24.873,1|1|0|1,0.0546|0.0224|-0.0071|0.0565,-0.0546|0.0224|-0.0071|-0.0565,1.0426|1.0286|0.969|0.9754
h8_r2_open,8,2,false,0,0.9672791,0.9888452,0.75,false,-0.020195723,0.016786993,0.9672791,0,-0.020195723,0,-1,NaN,2.5753522354243366,NaN,0.005,3.532,0|1|1|1,-0.0454|0.0267|0.0153|0.0202,0.0454|0.0267|0.0153|-0.0202,1.0242|0.9753|0.9547|1.0011
h8_r2_open,8,2,false,10,0.9353717,0.9862942,0.75,false,-0.0412153,0.034230277,0.9353717,10,-0.020195723,0,-1,0.2810896442828078,3.0068692400315564,0.12143748856646042,0.0041687395,6.365,0|1|1|1,-0.1044|0.0394|0.0343|0.0412,0.1044|0.0394|0.0343|-0.0412,0.9691|0.9528|0.9798|1.0435
h8_r2_open,8,2,false,20,1.0396152,1.0249786,0.5,false,-0.10377002,-0.017314717,0.9353717,10,-0.020195723,0,-1,0.2952045071653859,3.2662249292403476,0.07796941702926244,0.0034061642,9.4,1|1|1|1,0.1038|0.0125|0.0772|0.0553,-0.1038|0.0125|0.0772|-0.0553,1.0604|1.0712|0.9093|1.059
h8_r2_open,8,2,false,30,0.94708145,1.0039934,0.75,false,-0.0005682707,0.02728559,0.9353717,10,-0.0005682707,30,-1,0.28442190276055007,3.4043292308326842,0.05916545825900101,0.0027830848,12.415,0|1|1|1,-0.0751|0.0037|0.0309|0.0006,0.0751|0.0037|0.0309|-0.0006,0.9957|0.9936|0.9935|1.0332
h8_r2_open,8,2,false,40,1.0168842,1.012164,0.5,false,-0.052904963,-0.0072365254,0.9353717,10,-0.0005682707,30,-1,0.2932082278272374,3.491448445810973,0.04666938239035428,0.0022739833,15.517,0|0|0|0,-0.005|-0.0481|-0.0529|-0.0671,0.005|-0.0481|-0.0529|0.0671,0.9884|1.0723|1.0735|0.9144
h8_r2_open,8,2,false,50,0.9759971,0.97194046,0.5,false,-0.020212233,0.012514025,0.9353717,10,-0.0005682707,30,-1,0.2925340097169032,3.550400649551944,0.038210012608786,0.0018580103,18.562,0|0|0|0,-0.0245|-0.0091|-0.0202|-0.0548,0.0245|-0.0091|-0.0202|0.0548,0.969|0.9292|1.0135|0.9761
h8_r2_open,8,2,false,60,0.8804027,0.9823928,1.0,true,0.045640826,0.061810434,0.8804027,60,0.045640826,60,60,0.29560346347518096,3.5897746779943627,0.03092748675444486,0.00151813,21.628,0|1|1|0,-0.0848|0.0586|0.0582|-0.0456,0.0848|0.0586|0.0582|0.0456,0.9502|0.9634|0.9859|1.0301
h8_r3_open,8,3,false,0,1.1100914,1.0400087,0.0,false,-0.059153557,-0.053600833,1.1100914,0,-0.059153557,0,-1,NaN,3.2009439625814937,NaN,0.005,3.616,1|0|0|1,0.0479|-0.0525|-0.0592|0.0549,-0.0479|-0.0525|-0.0592|-0.0549,1.0247|1.0604|1.0193|1.0556
h8_r3_open,8,3,false,10,0.9943083,1.0034797,0.5,false,-0.04701668,0.003602147,0.9943083,10,-0.04701668,10,-1,0.35649959203180454,3.7270494698694963,0.15897979940630025,0.0041687395,7.081,0|0|0|0,-0.0172|-0.047|-0.0137|-0.0579,0.0172|-0.047|-0.0137|0.0579,0.9731|1.046|1.0021|0.9927
h8_r3_open,8,3,false,20,0.956233,1.0124127,0.5,false,-0.021860838,0.022905007,0.956233,20,-0.021860838,20,-1,0.35537230052989444,4.067433574675733,0.10479074233951255,0.0034061642,10.241,1|0|1|0,0.0219|-0.003|0.0795|-0.037,-0.0219|-0.003|0.0795|0.037,1.0632|1.0214|0.9772|0.9879
h8_r3_open,8,3,false,30,1.0275239,1.0161233,0.5,false,-0.08738983,-0.01259537,0.956233,20,-0.021860838,20,-1,0.33999056220980445,4.276391384058915,0.07522064872060054,0.0027830848,13.219,0|1|0|1,-0.0103|0.0382|-0.0114|0.0874,0.0103|0.0382|-0.0114|-0.0874,1.0223|1.0386|1.0036|1.0
h8_r3_open,8,3,false,40,0.97529036,0.9871574,0.75,false,-0.007974386,0.012528434,0.956233,20,-0.007974386,40,-1,0.36686331052857307,4.400547747763531,0.06138225849623083,0.0022739833,16.201,0|0|1|0,-0.0283|-0.008|0.0212|-0.0085,0.0283|-0.008|0.0212|0.0085,0.9655|1.0114|0.9561|1.0157
h8_r3_open,8,3,false,50,1.0368091,1.0244263,0.5,false,-0.061284542,-0.017845288,0.956233,20,-0.007974386,40,-1,0.36517727247387544,4.470101105572778,0.04815148251164761,0.0018580103,19.191,1|1|1|1,0.0613|0.0026|0.0114|0.0241,-0.0613|0.0026|0.0114|-0.0241,1.0258|1.0521|0.9863|1.0335
h8_r3_open,8,3,false,60,1.0056036,0.9687012,0.5,false,-0.08263242,-0.0010010749,0.956233,20,-0.007974386,40,-1,0.35049534001633337,4.520070352935162,0.04012847575587386,0.00151813,22.127,1|1|1|1,0.0826|0.07|0.0406|0.032,-0.0826|0.07|0.0406|-0.032,0.9811|0.9337|0.9628|0.9971
