timestamp,mode,threads,workers,sample_idx,sweeps,beta,temp,stepsize,relaxation_steps,examples,seconds,seconds_per_example,examples_per_second
2026-05-30T12:36:24,serial_process_inline,1,1,5,500.0,5.0,0.001,0.5,80000,1,0.0256186,0.0256186,39.03413925819522
2026-05-30T12:36:25,serial_process_inline,1,1,6,500.0,5.0,0.001,0.5,80000,1,0.0398738,0.0398738,25.079124638233626
2026-05-30T12:36:25,serial_process_inline,1,1,7,500.0,5.0,0.001,0.5,80000,1,0.0397511,0.0397511,25.156536548674126
2026-05-30T12:36:25,serial_process_inline,1,1,8,500.0,5.0,0.001,0.5,80000,1,0.0352219,0.0352219,28.39142692472581
2026-05-30T12:36:25,serial_process_inline,1,1,9,500.0,5.0,0.001,0.5,80000,1,0.036497,0.036497,27.39951228868126
2026-05-30T12:36:25,serial_process_inline,1,1,10,500.0,5.0,0.001,0.5,80000,1,0.0370185,0.0370185,27.01352026689358
2026-05-30T12:36:25,serial_process_inline,1,1,11,500.0,5.0,0.001,0.5,80000,1,0.035143,0.035143,28.455168881427312
2026-05-30T12:36:25,serial_process_inline,1,1,12,500.0,5.0,0.001,0.5,80000,1,0.0332888,0.0332888,30.040133618514336
2026-05-30T12:37:03,one_worker_manager_chunk,1,1,0,500.0,5.0,0.001,0.5,80000,128,5.1620883,0.04032881484375,24.796166311219434
